Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Ileak,MaxI,EndTime
1,1,206,1,434,66,1,7,710,1.949e-11,0.0014,0.0014,0.17560900000000002,0.0014,0.36936339999999995,0.056637,0.0014,1.74e-05,1.428e-02,2.171e-09
1,1,11,577,1,118,1,7,710,1.949e-11,0.0014,0.0014,0.009898,0.4908848,0.0014,0.1008266,0.0014,1.74e-05,1.401e-02,2.251e-09
1,70,606,1,1,30,1,7,710,1.949e-11,0.0014,0.060036200000000005,0.515529,0.0014,0.0014,0.0260442,0.0014,1.74e-05,1.334e-02,2.224e-09
520,1,1,1,152,34,1,7,710,1.949e-11,0.4424462,0.0014,0.0014,0.0014,0.1297198,0.029443399999999998,0.0014,1.74e-05,1.481e-02,2.113e-09
1,535,1,1,169,2,1,7,710,1.949e-11,0.0014,0.4551932,0.0014,0.0014,0.1441664,0.0022498,0.0014,1.74e-05,1.457e-02,2.165e-09
1,1,76,13,1,617,1,7,710,1.949e-11,0.0014,0.0014,0.06513500000000001,0.0115976,0.0014,0.5248768,0.0014,1.74e-05,1.296e-02,2.336e-09
1,5,659,42,1,1,1,7,710,1.949e-11,0.0014,0.0047992,0.5605684,0.0362418,0.0014,0.0014,0.0014,1.74e-05,1.322e-02,2.260e-09
303,1,1,6,1,1,397,7,710,1.949e-11,0.2580396,0.0014,0.0014,0.0056489999999999995,0.0014,0.0014,0.33792079999999997,1.74e-05,1.329e-02,2.163e-09
1,1,578,8,1,120,1,7,710,1.949e-11,0.0014,0.0014,0.4917346,0.007348599999999999,0.0014,0.10252620000000001,0.0014,1.74e-05,1.415e-02,2.218e-09
152,490,1,1,64,1,1,7,710,1.949e-11,0.1297198,0.4169522,0.0014,0.0014,0.0549374,0.0014,0.0014,1.74e-05,1.416e-02,2.090e-09
22,1,594,90,1,1,1,7,710,1.949e-11,0.0192458,0.0014,0.5053314,0.07703220000000001,0.0014,0.0014,0.0014,1.74e-05,1.371e-02,2.207e-09
1,1,530,165,1,1,11,7,710,1.949e-11,0.0014,0.0014,0.45094419999999996,0.1407672,0.0014,0.0014,0.009898,1.74e-05,1.452e-02,2.187e-09
578,1,1,1,59,1,69,7,710,1.949e-11,0.4917346,0.0014,0.0014,0.0014,0.0506884,0.0014,0.0591864,1.74e-05,1.430e-02,2.156e-09
108,1,556,42,1,1,1,7,710,1.949e-11,0.09232860000000001,0.0014,0.473039,0.0362418,0.0014,0.0014,0.0014,1.74e-05,1.347e-02,2.174e-09
28,199,1,1,1,479,1,7,710,1.949e-11,0.0243446,0.16966040000000002,0.0014,0.0014,0.0014,0.40760440000000003,0.0014,1.74e-05,1.309e-02,2.199e-09
186,1,468,52,1,1,1,7,710,1.949e-11,0.158613,0.0014,0.3982566,0.044739799999999996,0.0014,0.0014,0.0014,1.74e-05,1.401e-02,2.108e-09
263,1,1,1,1,389,54,7,710,1.949e-11,0.2240476,0.0014,0.0014,0.0014,0.0014,0.3311224,0.0464394,1.74e-05,1.395e-02,2.142e-09
380,1,38,1,288,1,1,7,710,1.949e-11,0.3234742,0.0014,0.0328426,0.0014,0.2452926,0.0014,0.0014,1.74e-05,1.455e-02,2.098e-09
449,1,221,1,36,1,1,7,710,1.949e-11,0.38211039999999996,0.0014,0.188356,0.0014,0.031142999999999997,0.0014,0.0014,1.74e-05,1.521e-02,2.085e-09
1,8,1,1,604,94,1,7,710,1.949e-11,0.0014,0.007348599999999999,0.0014,0.0014,0.5138294,0.08043140000000001,0.0014,1.74e-05,1.369e-02,2.294e-09
106,5,1,595,1,1,1,7,710,1.949e-11,0.090629,0.0047992,0.0014,0.5061812,0.0014,0.0014,0.0014,1.74e-05,1.303e-02,2.232e-09
621,1,74,1,1,1,11,7,710,1.949e-11,0.528276,0.0014,0.0634354,0.0014,0.0014,0.0014,0.009898,1.74e-05,1.370e-02,2.171e-09
619,71,1,16,1,1,1,7,710,1.949e-11,0.5265764,0.060885999999999996,0.0014,0.014147,0.0014,0.0014,0.0014,1.74e-05,1.361e-02,2.161e-09
560,28,1,1,1,1,118,7,710,1.949e-11,0.4764382,0.0243446,0.0014,0.0014,0.0014,0.0014,0.1008266,1.74e-05,1.434e-02,2.144e-09
1,37,1,1,1,253,416,7,710,1.949e-11,0.0014,0.0319928,0.0014,0.0014,0.0014,0.2155496,0.35406699999999997,1.74e-05,1.416e-02,2.245e-09
1,1,313,1,9,384,1,7,710,1.949e-11,0.0014,0.0014,0.2665376,0.0014,0.0081984,0.32687340000000004,0.0014,1.74e-05,1.411e-02,2.186e-09
1,426,1,250,1,30,1,7,710,1.949e-11,0.0014,0.362565,0.0014,0.2130002,0.0014,0.0260442,0.0014,1.74e-05,1.518e-02,2.120e-09
200,7,1,1,1,1,499,7,710,1.949e-11,0.1705102,0.006498799999999999,0.0014,0.0014,0.0014,0.0014,0.4246004,1.74e-05,1.278e-02,2.228e-09
1,1,1,8,322,1,376,7,710,1.949e-11,0.0014,0.0014,0.0014,0.007348599999999999,0.2741858,0.0014,0.320075,1.74e-05,1.442e-02,2.235e-09
20,81,1,1,605,1,1,7,710,1.949e-11,0.017546199999999998,0.069384,0.0014,0.0014,0.5146791999999999,0.0014,0.0014,1.74e-05,1.293e-02,2.267e-09
1,1,312,1,27,367,1,7,710,1.949e-11,0.0014,0.0014,0.2656878,0.0014,0.0234948,0.31242679999999995,0.0014,1.74e-05,1.420e-02,2.173e-09
338,10,1,358,1,1,1,7,710,1.949e-11,0.2877826,0.0090482,0.0014,0.3047786,0.0014,0.0014,0.0014,1.74e-05,1.436e-02,2.097e-09
1,1,1,42,579,85,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0362418,0.4925844,0.0727832,0.0014,1.74e-05,1.367e-02,2.285e-09
1,578,1,1,105,1,23,7,710,1.949e-11,0.0014,0.4917346,0.0014,0.0014,0.0897792,0.0014,0.020095599999999998,1.74e-05,1.417e-02,2.171e-09
293,1,1,1,383,30,1,7,710,1.949e-11,0.24954160000000003,0.0014,0.0014,0.0014,0.32602359999999997,0.0260442,0.0014,1.74e-05,1.411e-02,2.120e-09
282,7,417,1,1,1,1,7,710,1.949e-11,0.2401938,0.006498799999999999,0.3549168,0.0014,0.0014,0.0014,0.0014,1.74e-05,1.415e-02,2.098e-09
476,1,20,1,1,1,210,7,710,1.949e-11,0.40505499999999994,0.0014,0.017546199999999998,0.0014,0.0014,0.0014,0.17900820000000003,1.74e-05,1.441e-02,2.131e-09
1,1,18,187,501,1,1,7,710,1.949e-11,0.0014,0.0014,0.015846600000000002,0.15946280000000002,0.42629999999999996,0.0014,0.0014,1.74e-05,1.359e-02,2.222e-09
1,311,1,1,1,29,366,7,710,1.949e-11,0.0014,0.26483799999999996,0.0014,0.0014,0.0014,0.0251944,0.311577,1.74e-05,1.381e-02,2.153e-09
1,286,1,5,1,1,415,7,710,1.949e-11,0.0014,0.24359300000000003,0.0014,0.0047992,0.0014,0.0014,0.3532172,1.74e-05,1.349e-02,2.194e-09
1,1,58,171,1,477,1,7,710,1.949e-11,0.0014,0.0014,0.049838600000000004,0.14586600000000002,0.0014,0.40590479999999995,0.0014,1.74e-05,1.349e-02,2.216e-09
1,1,1,62,494,1,150,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0532378,0.4203514,0.0014,0.1280202,1.74e-05,1.453e-02,2.233e-09
1,1,257,1,1,8,441,7,710,1.949e-11,0.0014,0.0014,0.2189488,0.0014,0.0014,0.007348599999999999,0.375312,1.74e-05,1.349e-02,2.207e-09
367,1,1,39,1,300,1,7,710,1.949e-11,0.31242679999999995,0.0014,0.0014,0.0336924,0.0014,0.2554902,0.0014,1.74e-05,1.423e-02,2.114e-09
94,34,1,1,578,1,1,7,710,1.949e-11,0.08043140000000001,0.029443399999999998,0.0014,0.0014,0.4917346,0.0014,0.0014,1.74e-05,1.293e-02,2.246e-09
38,1,452,1,216,1,1,7,710,1.949e-11,0.0328426,0.0014,0.3846598,0.0014,0.184107,0.0014,0.0014,1.74e-05,1.484e-02,2.139e-09
1,1,668,16,22,1,1,7,710,1.949e-11,0.0014,0.0014,0.5682166,0.014147,0.0192458,0.0014,0.0014,1.74e-05,1.324e-02,2.283e-09
28,1,68,610,1,1,1,7,710,1.949e-11,0.0243446,0.0014,0.058336599999999995,0.5189282,0.0014,0.0014,0.0014,1.74e-05,1.299e-02,2.246e-09
30,1,1,11,1,1,665,7,710,1.949e-11,0.0260442,0.0014,0.0014,0.009898,0.0014,0.0014,0.5656672,1.74e-05,1.282e-02,2.407e-09
1,17,1,278,1,1,411,7,710,1.949e-11,0.0014,0.014996800000000001,0.0014,0.2367946,0.0014,0.0014,0.349818,1.74e-05,1.392e-02,2.221e-09
1,1,1,1,24,125,557,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0014,0.0209454,0.10677520000000001,0.4738888,1.74e-05,1.319e-02,2.331e-09
52,1,441,1,1,1,213,7,710,1.949e-11,0.044739799999999996,0.0014,0.375312,0.0014,0.0014,0.0014,0.1815576,1.74e-05,1.462e-02,2.160e-09
1,1,468,1,1,16,222,7,710,1.949e-11,0.0014,0.0014,0.3982566,0.0014,0.0014,0.014147,0.1892058,1.74e-05,1.474e-02,2.180e-09
422,1,1,52,1,232,1,7,710,1.949e-11,0.3591658,0.0014,0.0014,0.044739799999999996,0.0014,0.1977038,0.0014,1.74e-05,1.463e-02,2.106e-09
455,8,1,1,1,1,243,7,710,1.949e-11,0.3872092,0.007348599999999999,0.0014,0.0014,0.0014,0.0014,0.2070516,1.74e-05,1.432e-02,2.119e-09
1,1,426,57,223,1,1,7,710,1.949e-11,0.0014,0.0014,0.362565,0.0489888,0.1900556,0.0014,0.0014,1.74e-05,1.515e-02,2.144e-09
128,1,1,1,4,574,1,7,710,1.949e-11,0.10932460000000001,0.0014,0.0014,0.0014,0.0039494,0.48833540000000003,0.0014,1.74e-05,1.284e-02,2.269e-09
1,485,52,169,1,1,1,7,710,1.949e-11,0.0014,0.4127032,0.044739799999999996,0.1441664,0.0014,0.0014,0.0014,1.74e-05,1.492e-02,2.119e-09
1,358,331,1,1,1,17,7,710,1.949e-11,0.0014,0.3047786,0.28183400000000003,0.0014,0.0014,0.0014,0.014996800000000001,1.74e-05,1.505e-02,2.102e-09
1,262,27,1,1,417,1,7,710,1.949e-11,0.0014,0.2231978,0.0234948,0.0014,0.0014,0.3549168,0.0014,1.74e-05,1.363e-02,2.167e-09
382,1,1,1,5,1,319,7,710,1.949e-11,0.32517379999999996,0.0014,0.0014,0.0014,0.0047992,0.0014,0.2716364,1.74e-05,1.389e-02,2.145e-09
458,1,1,1,188,1,60,7,710,1.949e-11,0.3897586,0.0014,0.0014,0.0014,0.1603126,0.0014,0.0515382,1.74e-05,1.518e-02,2.100e-09
1,66,1,1,541,99,1,7,710,1.949e-11,0.0014,0.056637,0.0014,0.0014,0.460292,0.0846804,0.0014,1.74e-05,1.386e-02,2.244e-09
188,1,1,1,494,24,1,7,710,1.949e-11,0.1603126,0.0014,0.0014,0.0014,0.4203514,0.0209454,0.0014,1.74e-05,1.340e-02,2.169e-09
1,1,10,1,251,445,1,7,710,1.949e-11,0.0014,0.0014,0.0090482,0.0014,0.21385,0.37871119999999997,0.0014,1.74e-05,1.398e-02,2.225e-09
1,575,101,1,1,1,30,7,710,1.949e-11,0.0014,0.4891852,0.08638000000000001,0.0014,0.0014,0.0014,0.0260442,1.74e-05,1.410e-02,2.171e-09
1,1,405,26,1,275,1,7,710,1.949e-11,0.0014,0.0014,0.3447192,0.022645,0.0014,0.23424520000000001,0.0014,1.74e-05,1.480e-02,2.163e-09
1,1,118,1,6,1,582,7,710,1.949e-11,0.0014,0.0014,0.1008266,0.0014,0.0056489999999999995,0.0014,0.49513379999999996,1.74e-05,1.289e-02,2.313e-09
229,1,1,1,476,1,1,7,710,1.949e-11,0.1951544,0.0014,0.0014,0.0014,0.40505499999999994,0.0014,0.0014,1.74e-05,1.335e-02,2.151e-09
279,1,1,1,421,1,6,7,710,1.949e-11,0.23764440000000003,0.0014,0.0014,0.0014,0.35831599999999997,0.0014,0.0056489999999999995,1.74e-05,1.371e-02,2.132e-09
97,555,1,1,1,1,54,7,710,1.949e-11,0.08298080000000001,0.4721892,0.0014,0.0014,0.0014,0.0014,0.0464394,1.74e-05,1.380e-02,2.140e-09
1,54,101,1,1,1,551,7,710,1.949e-11,0.0014,0.0464394,0.08638000000000001,0.0014,0.0014,0.0014,0.46879,1.74e-05,1.288e-02,2.277e-09
1,173,4,529,1,1,1,7,710,1.949e-11,0.0014,0.14756560000000002,0.0039494,0.45009439999999995,0.0014,0.0014,0.0014,1.74e-05,1.339e-02,2.189e-09
1,1,1,46,5,655,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.039640999999999996,0.0047992,0.5571691999999999,0.0014,1.74e-05,1.298e-02,2.377e-09
1,462,1,1,220,24,1,7,710,1.949e-11,0.0014,0.39315779999999995,0.0014,0.0014,0.1875062,0.0209454,0.0014,1.74e-05,1.501e-02,2.140e-09
28,1,1,653,25,1,1,7,710,1.949e-11,0.0243446,0.0014,0.0014,0.5554696,0.021795199999999997,0.0014,0.0014,1.74e-05,1.309e-02,2.303e-09
1,1,147,46,1,1,513,7,710,1.949e-11,0.0014,0.0014,0.12547080000000002,0.039640999999999996,0.0014,0.0014,0.4364976,1.74e-05,1.301e-02,2.261e-09
1,36,1,161,509,1,1,7,710,1.949e-11,0.0014,0.031142999999999997,0.0014,0.137368,0.4330984,0.0014,0.0014,1.74e-05,1.349e-02,2.216e-09
444,1,1,1,35,227,1,7,710,1.949e-11,0.3778614,0.0014,0.0014,0.0014,0.0302932,0.1934548,0.0014,1.74e-05,1.463e-02,2.117e-09
61,1,274,1,1,1,371,7,710,1.949e-11,0.052388,0.0014,0.2333954,0.0014,0.0014,0.0014,0.315826,1.74e-05,1.362e-02,2.166e-09
1,103,1,1,44,1,559,7,710,1.949e-11,0.0014,0.08807960000000001,0.0014,0.0014,0.0379414,0.0014,0.47558839999999997,1.74e-05,1.287e-02,2.297e-09
1,1,18,1,386,1,302,7,710,1.949e-11,0.0014,0.0014,0.015846600000000002,0.0014,0.328573,0.0014,0.2571898,1.74e-05,1.479e-02,2.216e-09
395,48,1,1,1,263,1,7,710,1.949e-11,0.33622119999999994,0.041340600000000005,0.0014,0.0014,0.0014,0.2240476,0.0014,1.74e-05,1.431e-02,2.096e-09
1,1,315,38,1,1,353,7,710,1.949e-11,0.0014,0.0014,0.26823719999999995,0.0328426,0.0014,0.0014,0.30052959999999995,1.74e-05,1.400e-02,2.180e-09
364,1,25,1,1,1,317,7,710,1.949e-11,0.30987739999999997,0.0014,0.021795199999999997,0.0014,0.0014,0.0014,0.26993680000000003,1.74e-05,1.382e-02,2.124e-09
49,133,1,524,1,1,1,7,710,1.949e-11,0.042190399999999996,0.1135736,0.0014,0.4458454,0.0014,0.0014,0.0014,1.74e-05,1.328e-02,2.172e-09
263,421,1,1,1,22,1,7,710,1.949e-11,0.2240476,0.35831599999999997,0.0014,0.0014,0.0014,0.0192458,0.0014,1.74e-05,1.447e-02,2.074e-09
330,1,1,62,1,1,314,7,710,1.949e-11,0.2809842,0.0014,0.0014,0.0532378,0.0014,0.0014,0.26738739999999994,1.74e-05,1.380e-02,2.117e-09
1,88,1,581,1,37,1,7,710,1.949e-11,0.0014,0.0753326,0.0014,0.494284,0.0014,0.0319928,0.0014,1.74e-05,1.340e-02,2.236e-09
612,1,1,1,1,13,81,7,710,1.949e-11,0.5206278,0.0014,0.0014,0.0014,0.0014,0.0115976,0.069384,1.74e-05,1.396e-02,2.183e-09
422,255,1,29,1,1,1,7,710,1.949e-11,0.3591658,0.2172492,0.0014,0.0251944,0.0014,0.0014,0.0014,1.74e-05,1.526e-02,2.064e-09
489,173,44,1,1,1,1,7,710,1.949e-11,0.4161024,0.14756560000000002,0.0379414,0.0014,0.0014,0.0014,0.0014,1.74e-05,1.496e-02,2.080e-09
1,449,1,238,1,1,19,7,710,1.949e-11,0.0014,0.38211039999999996,0.0014,0.20280260000000003,0.0014,0.0014,0.0166964,1.74e-05,1.508e-02,2.127e-09
1,1,495,1,1,189,22,7,710,1.949e-11,0.0014,0.0014,0.4212012,0.0014,0.0014,0.1611624,0.0192458,1.74e-05,1.485e-02,2.182e-09
604,1,76,1,1,26,1,7,710,1.949e-11,0.5138294,0.0014,0.06513500000000001,0.0014,0.0014,0.022645,0.0014,1.74e-05,1.388e-02,2.156e-09
478,33,1,1,195,1,1,7,710,1.949e-11,0.40675459999999997,0.0285936,0.0014,0.0014,0.1662612,0.0014,0.0014,1.74e-05,1.478e-02,2.108e-09
23,539,1,1,144,1,1,7,710,1.949e-11,0.020095599999999998,0.4585924,0.0014,0.0014,0.12292140000000001,0.0014,0.0014,1.74e-05,1.442e-02,2.155e-09
1,215,461,1,1,1,30,7,710,1.949e-11,0.0014,0.1832572,0.392308,0.0014,0.0014,0.0014,0.0260442,1.74e-05,1.419e-02,2.115e-09
69,612,1,1,1,25,1,7,710,1.949e-11,0.0591864,0.5206278,0.0014,0.0014,0.0014,0.021795199999999997,0.0014,1.74e-05,1.331e-02,2.187e-09
1,99,565,1,1,1,42,7,710,1.949e-11,0.0014,0.0846804,0.4806872,0.0014,0.0014,0.0014,0.0362418,1.74e-05,1.362e-02,2.178e-09
1,1,490,171,1,45,1,7,710,1.949e-11,0.0014,0.0014,0.4169522,0.14586600000000002,0.0014,0.0387912,0.0014,1.74e-05,1.495e-02,2.160e-09
1,382,1,1,19,1,305,7,710,1.949e-11,0.0014,0.32517379999999996,0.0014,0.0014,0.0166964,0.0014,0.2597392,1.74e-05,1.421e-02,2.157e-09
1,1,41,186,479,1,1,7,710,1.949e-11,0.0014,0.0014,0.035392,0.158613,0.40760440000000003,0.0014,0.0014,1.74e-05,1.360e-02,2.200e-09
40,647,1,1,1,1,19,7,710,1.949e-11,0.0345422,0.5503708,0.0014,0.0014,0.0014,0.0014,0.0166964,1.74e-05,1.318e-02,2.228e-09
1,1,23,245,1,1,438,7,710,1.949e-11,0.0014,0.0014,0.020095599999999998,0.20875120000000003,0.0014,0.0014,0.37276259999999994,1.74e-05,1.365e-02,2.220e-09
1,1,1,103,594,9,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.08807960000000001,0.5053314,0.0081984,0.0014,1.74e-05,1.317e-02,2.273e-09
1,10,1,13,1,1,683,7,710,1.949e-11,0.0014,0.0090482,0.0014,0.0115976,0.0014,0.0014,0.5809635999999999,1.74e-05,1.290e-02,2.448e-09
2,60,1,644,1,1,1,7,710,1.949e-11,0.0022498,0.0515382,0.0014,0.5478213999999999,0.0014,0.0014,0.0014,1.74e-05,1.297e-02,2.275e-09
371,1,321,1,1,1,14,7,710,1.949e-11,0.315826,0.0014,0.27333599999999997,0.0014,0.0014,0.0014,0.0124474,1.74e-05,1.491e-02,2.083e-09
1,1,304,5,1,1,397,7,710,1.949e-11,0.0014,0.0014,0.2588894,0.0047992,0.0014,0.0014,0.33792079999999997,1.74e-05,1.380e-02,2.200e-09
483,1,1,214,1,1,9,7,710,1.949e-11,0.41100359999999997,0.0014,0.0014,0.1824074,0.0014,0.0014,0.0081984,1.74e-05,1.488e-02,2.103e-09
54,1,1,1,542,110,1,7,710,1.949e-11,0.0464394,0.0014,0.0014,0.0014,0.4611418,0.09402820000000002,0.0014,1.74e-05,1.390e-02,2.245e-09
1,1,1,1,46,68,592,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0014,0.039640999999999996,0.058336599999999995,0.5036318,1.74e-05,1.307e-02,2.345e-09
146,48,1,512,1,1,1,7,710,1.949e-11,0.12462100000000001,0.041340600000000005,0.0014,0.4356478,0.0014,0.0014,0.0014,1.74e-05,1.323e-02,2.150e-09
1,431,1,1,242,33,1,7,710,1.949e-11,0.0014,0.366814,0.0014,0.0014,0.2062018,0.0285936,0.0014,1.74e-05,1.509e-02,2.125e-09
1,1,37,1,1,253,416,7,710,1.949e-11,0.0014,0.0014,0.0319928,0.0014,0.0014,0.2155496,0.35406699999999997,1.74e-05,1.416e-02,2.247e-09
1,17,1,145,1,544,1,7,710,1.949e-11,0.0014,0.014996800000000001,0.0014,0.12377120000000001,0.0014,0.46284139999999996,0.0014,1.74e-05,1.325e-02,2.273e-09
1,430,220,1,1,56,1,7,710,1.949e-11,0.0014,0.3659642,0.1875062,0.0014,0.0014,0.048138999999999994,0.0014,1.74e-05,1.541e-02,2.096e-09
279,1,1,420,1,1,7,7,710,1.949e-11,0.23764440000000003,0.0014,0.0014,0.35746619999999996,0.0014,0.0014,0.006498799999999999,1.74e-05,1.395e-02,2.120e-09
1,16,1,500,1,1,190,7,710,1.949e-11,0.0014,0.014147,0.0014,0.4254502,0.0014,0.0014,0.16201220000000002,1.74e-05,1.468e-02,2.220e-09
647,1,1,28,1,1,31,7,710,1.949e-11,0.5503708,0.0014,0.0014,0.0243446,0.0014,0.0014,0.026893999999999998,1.74e-05,1.350e-02,2.199e-09
1,329,44,1,1,1,333,7,710,1.949e-11,0.0014,0.28013439999999995,0.0379414,0.0014,0.0014,0.0014,0.2835336,1.74e-05,1.386e-02,2.143e-09
1,252,423,1,1,1,31,7,710,1.949e-11,0.0014,0.21469980000000002,0.36001559999999994,0.0014,0.0014,0.0014,0.026893999999999998,1.74e-05,1.449e-02,2.116e-09
315,1,1,386,1,1,5,7,710,1.949e-11,0.26823719999999995,0.0014,0.0014,0.328573,0.0014,0.0014,0.0047992,1.74e-05,1.419e-02,2.095e-09
1,189,1,509,1,1,8,7,710,1.949e-11,0.0014,0.1611624,0.0014,0.4330984,0.0014,0.0014,0.007348599999999999,1.74e-05,1.356e-02,2.173e-09
1,20,371,1,315,1,1,7,710,1.949e-11,0.0014,0.017546199999999998,0.315826,0.0014,0.26823719999999995,0.0014,0.0014,1.74e-05,1.471e-02,2.147e-09
133,1,1,1,42,531,1,7,710,1.949e-11,0.1135736,0.0014,0.0014,0.0014,0.0362418,0.451794,0.0014,1.74e-05,1.295e-02,2.236e-09
510,1,148,1,48,1,1,7,710,1.949e-11,0.4339482,0.0014,0.1263206,0.0014,0.041340600000000005,0.0014,0.0014,1.74e-05,1.487e-02,2.105e-09
1,1,1,33,491,182,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0285936,0.41780199999999995,0.15521379999999999,0.0014,1.74e-05,1.467e-02,2.227e-09
553,1,1,1,61,1,92,7,710,1.949e-11,0.4704896,0.0014,0.0014,0.0014,0.052388,0.0014,0.0787318,1.74e-05,1.451e-02,2.146e-09
49,1,309,1,1,348,1,7,710,1.949e-11,0.042190399999999996,0.0014,0.2631384,0.0014,0.0014,0.2962806,0.0014,1.74e-05,1.415e-02,2.152e-09
5,1,222,1,479,1,1,7,710,1.949e-11,0.0047992,0.0014,0.1892058,0.0014,0.40760440000000003,0.0014,0.0014,1.74e-05,1.370e-02,2.189e-09
235,1,460,1,1,11,1,7,710,1.949e-11,0.2002532,0.0014,0.3914582,0.0014,0.0014,0.009898,0.0014,1.74e-05,1.388e-02,2.105e-09
47,324,1,1,1,335,1,7,710,1.949e-11,0.0404908,0.2758854,0.0014,0.0014,0.0014,0.28523319999999996,0.0014,1.74e-05,1.408e-02,2.114e-09
1,1,62,1,52,1,592,7,710,1.949e-11,0.0014,0.0014,0.0532378,0.0014,0.044739799999999996,0.0014,0.5036318,1.74e-05,1.295e-02,2.339e-09
1,1,1,264,401,41,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.2248974,0.34132,0.035392,0.0014,1.74e-05,1.461e-02,2.177e-09
1,379,285,42,1,1,1,7,710,1.949e-11,0.0014,0.3226244,0.24274320000000002,0.0362418,0.0014,0.0014,0.0014,1.74e-05,1.533e-02,2.085e-09
1,1,41,1,1,20,645,7,710,1.949e-11,0.0014,0.0014,0.035392,0.0014,0.0014,0.017546199999999998,0.5486712,1.74e-05,1.285e-02,2.394e-09
1,1,285,1,58,1,363,7,710,1.949e-11,0.0014,0.0014,0.24274320000000002,0.0014,0.049838600000000004,0.0014,0.30902759999999996,1.74e-05,1.400e-02,2.168e-09
1,509,167,1,30,1,1,7,710,1.949e-11,0.0014,0.4330984,0.1424668,0.0014,0.0260442,0.0014,0.0014,1.74e-05,1.476e-02,2.123e-09
46,422,238,1,1,1,1,7,710,1.949e-11,0.039640999999999996,0.3591658,0.20280260000000003,0.0014,0.0014,0.0014,0.0014,1.74e-05,1.503e-02,2.091e-09
1,22,142,1,1,542,1,7,710,1.949e-11,0.0014,0.0192458,0.1212218,0.0014,0.0014,0.4611418,0.0014,1.74e-05,1.304e-02,2.252e-09
1,1,46,96,564,1,1,7,710,1.949e-11,0.0014,0.0014,0.039640999999999996,0.082131,0.4798374,0.0014,0.0014,1.74e-05,1.315e-02,2.247e-09
1,13,318,1,1,1,375,7,710,1.949e-11,0.0014,0.0115976,0.2707866,0.0014,0.0014,0.0014,0.3192252,1.74e-05,1.398e-02,2.183e-09
1,1,1,1,51,352,303,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0014,0.04389,0.2996798,0.2580396,1.74e-05,1.491e-02,2.232e-09
1,1,1,557,64,1,85,7,710,1.949e-11,0.0014,0.0014,0.0014,0.4738888,0.0549374,0.0014,0.0727832,1.74e-05,1.428e-02,2.234e-09
612,1,1,21,1,73,1,7,710,1.949e-11,0.5206278,0.0014,0.0014,0.018396,0.0014,0.0625856,0.0014,1.74e-05,1.390e-02,2.175e-09
39,357,1,1,310,1,1,7,710,1.949e-11,0.0336924,0.3039288,0.0014,0.0014,0.26398819999999995,0.0014,0.0014,1.74e-05,1.451e-02,2.104e-09
248,1,1,421,1,37,1,7,710,1.949e-11,0.2113006,0.0014,0.0014,0.35831599999999997,0.0014,0.0319928,0.0014,1.74e-05,1.411e-02,2.113e-09
600,67,1,1,1,1,39,7,710,1.949e-11,0.5104302,0.0574868,0.0014,0.0014,0.0014,0.0014,0.0336924,1.74e-05,1.392e-02,2.138e-09
268,1,1,1,59,379,1,7,710,1.949e-11,0.22829660000000002,0.0014,0.0014,0.0014,0.0506884,0.3226244,0.0014,1.74e-05,1.365e-02,2.132e-09
1,42,1,1,1,21,643,7,710,1.949e-11,0.0014,0.0362418,0.0014,0.0014,0.0014,0.018396,0.5469716,1.74e-05,1.285e-02,2.383e-09
1,1,44,628,1,34,1,7,710,1.949e-11,0.0014,0.0014,0.0379414,0.5342246,0.0014,0.029443399999999998,0.0014,1.74e-05,1.330e-02,2.286e-09
404,1,265,1,37,1,1,7,710,1.949e-11,0.3438694,0.0014,0.2257472,0.0014,0.0319928,0.0014,0.0014,1.74e-05,1.525e-02,2.076e-09
1,1,1,281,17,408,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.239344,0.014996800000000001,0.3472686,0.0014,1.74e-05,1.417e-02,2.199e-09
1,104,1,18,1,584,1,7,710,1.949e-11,0.0014,0.0889294,0.0014,0.015846600000000002,0.0014,0.4968334,0.0014,1.74e-05,1.294e-02,2.292e-09
1,38,467,1,1,1,201,7,710,1.949e-11,0.0014,0.0328426,0.3974068,0.0014,0.0014,0.0014,0.17136,1.74e-05,1.468e-02,2.170e-09
1,290,1,1,47,369,1,7,710,1.949e-11,0.0014,0.2469922,0.0014,0.0014,0.0404908,0.3141264,0.0014,1.74e-05,1.393e-02,2.149e-09
1,70,580,1,1,56,1,7,710,1.949e-11,0.0014,0.060036200000000005,0.4934342,0.0014,0.0014,0.048138999999999994,0.0014,1.74e-05,1.363e-02,2.205e-09
230,1,1,61,415,1,1,7,710,1.949e-11,0.1960042,0.0014,0.0014,0.052388,0.3532172,0.0014,0.0014,1.74e-05,1.363e-02,2.121e-09
