Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
1,18,287,1,131,2,6,440,6.13e-12,0.0014,0.015846600000000002,0.24444280000000002,0.0014,0.11187400000000002,0.0022498,6.57e-06,7.194e-03,1.399e-09
1,367,1,1,8,62,6,440,6.13e-12,0.0014,0.31242679999999995,0.0014,0.0014,0.007348599999999999,0.0532378,6.57e-06,6.956e-03,1.414e-09
353,68,1,2,1,15,6,440,6.13e-12,0.30052959999999995,0.058336599999999995,0.0014,0.0022498,0.0014,0.0132972,6.57e-06,6.935e-03,1.358e-09
1,1,2,343,90,3,6,440,6.13e-12,0.0014,0.0014,0.0022498,0.2920316,0.07703220000000001,0.0030995999999999997,6.57e-06,7.129e-03,1.465e-09
81,1,1,40,316,1,6,440,6.13e-12,0.069384,0.0014,0.0014,0.0345422,0.269087,0.0014,6.57e-06,6.144e-03,1.414e-09
18,378,1,2,1,40,6,440,6.13e-12,0.015846600000000002,0.32177459999999997,0.0014,0.0022498,0.0014,0.0345422,6.57e-06,6.783e-03,1.405e-09
1,265,101,71,1,1,6,440,6.13e-12,0.0014,0.2257472,0.08638000000000001,0.060885999999999996,0.0014,0.0014,6.57e-06,7.610e-03,1.357e-09
49,1,17,1,2,370,6,440,6.13e-12,0.042190399999999996,0.0014,0.014996800000000001,0.0014,0.0022498,0.31497619999999993,6.57e-06,6.072e-03,1.499e-09
1,242,181,14,1,1,6,440,6.13e-12,0.0014,0.2062018,0.154364,0.0124474,0.0014,0.0014,6.57e-06,7.411e-03,1.361e-09
1,1,409,2,5,22,6,440,6.13e-12,0.0014,0.0014,0.34811839999999994,0.0022498,0.0047992,0.0192458,6.57e-06,6.657e-03,1.464e-09
96,1,170,171,1,1,6,440,6.13e-12,0.082131,0.0014,0.1450162,0.14586600000000002,0.0014,0.0014,6.57e-06,6.975e-03,1.336e-09
1,66,347,24,1,1,6,440,6.13e-12,0.0014,0.056637,0.2954308,0.0209454,0.0014,0.0014,6.57e-06,6.647e-03,1.409e-09
98,2,1,4,334,1,6,440,6.13e-12,0.0838306,0.0022498,0.0014,0.0039494,0.2843834,0.0014,6.57e-06,6.097e-03,1.417e-09
1,6,1,159,2,271,6,440,6.13e-12,0.0014,0.0056489999999999995,0.0014,0.13566840000000002,0.0022498,0.230846,6.57e-06,6.615e-03,1.457e-09
1,426,7,2,1,3,6,440,6.13e-12,0.0014,0.362565,0.006498799999999999,0.0022498,0.0014,0.0030995999999999997,6.57e-06,6.515e-03,1.433e-09
1,5,52,380,1,1,6,440,6.13e-12,0.0014,0.0047992,0.044739799999999996,0.3234742,0.0014,0.0014,6.57e-06,6.399e-03,1.463e-09
19,266,151,1,2,1,6,440,6.13e-12,0.0166964,0.22659700000000002,0.12887,0.0014,0.0022498,0.0014,6.57e-06,7.328e-03,1.355e-09
82,2,1,1,15,339,6,440,6.13e-12,0.0702338,0.0022498,0.0014,0.0014,0.0132972,0.28863239999999996,6.57e-06,5.945e-03,1.460e-09
1,373,1,6,1,58,6,440,6.13e-12,0.0014,0.3175256,0.0014,0.0056489999999999995,0.0014,0.049838600000000004,6.57e-06,6.931e-03,1.409e-09
1,2,1,105,330,1,6,440,6.13e-12,0.0014,0.0022498,0.0014,0.0897792,0.2809842,0.0014,6.57e-06,6.493e-03,1.471e-09
1,222,13,1,2,201,6,440,6.13e-12,0.0014,0.1892058,0.0115976,0.0014,0.0022498,0.17136,6.57e-06,6.479e-03,1.395e-09
1,2,1,21,343,72,6,440,6.13e-12,0.0014,0.0022498,0.0014,0.018396,0.2920316,0.0617358,6.57e-06,6.952e-03,1.494e-09
21,1,1,2,156,259,6,440,6.13e-12,0.018396,0.0014,0.0014,0.0022498,0.13311900000000002,0.22064840000000002,6.57e-06,6.729e-03,1.451e-09
85,25,1,1,327,1,6,440,6.13e-12,0.0727832,0.021795199999999997,0.0014,0.0014,0.2784348,0.0014,6.57e-06,6.036e-03,1.419e-09
298,3,136,1,1,1,6,440,6.13e-12,0.25379060000000003,0.0030995999999999997,0.116123,0.0014,0.0014,0.0014,6.57e-06,7.264e-03,1.340e-09
1,11,1,262,164,1,6,440,6.13e-12,0.0014,0.009898,0.0014,0.2231978,0.13991740000000003,0.0014,6.57e-06,7.267e-03,1.428e-09
364,19,1,2,1,53,6,440,6.13e-12,0.30987739999999997,0.0166964,0.0014,0.0022498,0.0014,0.0455896,6.57e-06,6.788e-03,1.364e-09
1,245,181,1,1,11,6,440,6.13e-12,0.0014,0.20875120000000003,0.154364,0.0014,0.0014,0.009898,6.57e-06,7.288e-03,1.362e-09
34,1,161,242,1,1,6,440,6.13e-12,0.029443399999999998,0.0014,0.137368,0.2062018,0.0014,0.0014,6.57e-06,6.834e-03,1.379e-09
9,1,14,2,413,1,6,440,6.13e-12,0.0081984,0.0014,0.0124474,0.0022498,0.3515176,0.0014,6.57e-06,6.348e-03,1.537e-09
1,271,1,137,1,29,6,440,6.13e-12,0.0014,0.230846,0.0014,0.11697280000000002,0.0014,0.0251944,6.57e-06,7.284e-03,1.365e-09
1,171,1,210,56,1,6,440,6.13e-12,0.0014,0.14586600000000002,0.0014,0.17900820000000003,0.048138999999999994,0.0014,6.57e-06,7.182e-03,1.364e-09
232,1,1,172,1,33,6,440,6.13e-12,0.1977038,0.0014,0.0014,0.1467158,0.0014,0.0285936,6.57e-06,6.903e-03,1.346e-09
2,1,319,113,1,4,6,440,6.13e-12,0.0022498,0.0014,0.2716364,0.0965776,0.0014,0.0039494,6.57e-06,7.291e-03,1.419e-09
1,2,1,36,7,393,6,440,6.13e-12,0.0014,0.0022498,0.0014,0.031142999999999997,0.006498799999999999,0.3345216,6.57e-06,6.282e-03,1.547e-09
1,12,268,1,2,156,6,440,6.13e-12,0.0014,0.0107478,0.22829660000000002,0.0014,0.0022498,0.13311900000000002,6.57e-06,6.955e-03,1.419e-09
1,63,363,2,10,1,6,440,6.13e-12,0.0014,0.0540876,0.30902759999999996,0.0022498,0.0090482,0.0014,6.57e-06,6.537e-03,1.417e-09
31,1,361,1,45,1,6,440,6.13e-12,0.026893999999999998,0.0014,0.307328,0.0014,0.0387912,0.0014,6.57e-06,6.761e-03,1.422e-09
1,1,11,284,2,141,6,440,6.13e-12,0.0014,0.0014,0.009898,0.2418934,0.0022498,0.120372,6.57e-06,7.191e-03,1.445e-09
1,284,49,1,104,1,6,440,6.13e-12,0.0014,0.2418934,0.042190399999999996,0.0014,0.0889294,0.0014,6.57e-06,7.202e-03,1.370e-09
1,100,1,46,291,1,6,440,6.13e-12,0.0014,0.08553020000000001,0.0014,0.039640999999999996,0.247842,0.0014,6.57e-06,6.319e-03,1.405e-09
1,1,1,194,127,116,6,440,6.13e-12,0.0014,0.0014,0.0014,0.16541140000000001,0.10847480000000001,0.099127,6.57e-06,7.475e-03,1.413e-09
2,61,1,1,2,373,6,440,6.13e-12,0.0022498,0.052388,0.0014,0.0014,0.0022498,0.3175256,6.57e-06,6.147e-03,1.510e-09
1,1,1,35,16,386,6,440,6.13e-12,0.0014,0.0014,0.0014,0.0302932,0.014147,0.328573,6.57e-06,6.298e-03,1.542e-09
379,2,9,48,1,1,6,440,6.13e-12,0.3226244,0.0022498,0.0081984,0.041340600000000005,0.0014,0.0014,6.57e-06,6.934e-03,1.373e-09
1,28,390,19,1,1,6,440,6.13e-12,0.0014,0.0243446,0.3319722,0.0166964,0.0014,0.0014,6.57e-06,6.555e-03,1.446e-09
1,169,3,264,1,2,6,440,6.13e-12,0.0014,0.1441664,0.0030995999999999997,0.2248974,0.0014,0.0022498,6.57e-06,6.711e-03,1.379e-09
179,1,61,197,1,1,6,440,6.13e-12,0.1526644,0.0014,0.052388,0.16796080000000002,0.0014,0.0014,6.57e-06,6.774e-03,1.327e-09
2,1,263,1,153,20,6,440,6.13e-12,0.0022498,0.0014,0.2240476,0.0014,0.1305696,0.017546199999999998,6.57e-06,7.345e-03,1.412e-09
293,1,84,1,60,1,6,440,6.13e-12,0.24954160000000003,0.0014,0.07193340000000001,0.0014,0.0515382,0.0014,6.57e-06,7.170e-03,1.342e-09
1,239,107,1,91,1,6,440,6.13e-12,0.0014,0.2036524,0.09147880000000001,0.0014,0.077882,0.0014,6.57e-06,7.297e-03,1.354e-09
1,318,1,1,67,52,6,440,6.13e-12,0.0014,0.2707866,0.0014,0.0014,0.0574868,0.044739799999999996,6.57e-06,7.215e-03,1.391e-09
45,1,383,2,1,8,6,440,6.13e-12,0.0387912,0.0014,0.32602359999999997,0.0022498,0.0014,0.007348599999999999,6.57e-06,6.432e-03,1.426e-09
342,1,75,1,19,2,6,440,6.13e-12,0.29118179999999994,0.0014,0.0642852,0.0014,0.0166964,0.0022498,6.57e-06,7.163e-03,1.359e-09
13,362,2,1,1,61,6,440,6.13e-12,0.0115976,0.3081778,0.0022498,0.0014,0.0014,0.052388,6.57e-06,6.867e-03,1.404e-09
135,89,213,1,1,1,6,440,6.13e-12,0.1152732,0.0761824,0.1815576,0.0014,0.0014,0.0014,6.57e-06,6.873e-03,1.315e-09
106,39,1,1,1,292,6,440,6.13e-12,0.090629,0.0336924,0.0014,0.0014,0.0014,0.24869180000000002,6.57e-06,5.843e-03,1.404e-09
11,2,1,1,190,235,6,440,6.13e-12,0.009898,0.0022498,0.0014,0.0014,0.16201220000000002,0.2002532,6.57e-06,6.963e-03,1.461e-09
131,1,1,2,286,19,6,440,6.13e-12,0.11187400000000002,0.0014,0.0014,0.0022498,0.24359300000000003,0.0166964,6.57e-06,6.286e-03,1.395e-09
68,8,360,1,2,1,6,440,6.13e-12,0.058336599999999995,0.007348599999999999,0.3064782,0.0014,0.0022498,0.0014,6.57e-06,6.368e-03,1.403e-09
124,304,2,1,8,1,6,440,6.13e-12,0.10592540000000002,0.2588894,0.0022498,0.0014,0.007348599999999999,0.0014,6.57e-06,6.731e-03,1.335e-09
33,1,368,36,1,1,6,440,6.13e-12,0.0285936,0.0014,0.31327659999999996,0.031142999999999997,0.0014,0.0014,6.57e-06,6.638e-03,1.425e-09
2,67,359,10,1,1,6,440,6.13e-12,0.0022498,0.0574868,0.3056284,0.0090482,0.0014,0.0014,6.57e-06,6.528e-03,1.411e-09
2,319,1,14,103,1,6,440,6.13e-12,0.0022498,0.2716364,0.0014,0.0124474,0.08807960000000001,0.0014,6.57e-06,7.153e-03,1.393e-09
1,111,1,180,1,146,6,440,6.13e-12,0.0014,0.094878,0.0014,0.15351420000000002,0.0014,0.12462100000000001,6.57e-06,6.760e-03,1.371e-09
1,1,310,1,85,42,6,440,6.13e-12,0.0014,0.0014,0.26398819999999995,0.0014,0.0727832,0.0362418,6.57e-06,7.407e-03,1.412e-09
1,77,1,75,285,1,6,440,6.13e-12,0.0014,0.06598480000000001,0.0014,0.0642852,0.24274320000000002,0.0014,6.57e-06,6.386e-03,1.412e-09
1,1,56,250,131,1,6,440,6.13e-12,0.0014,0.0014,0.048138999999999994,0.2130002,0.11187400000000002,0.0014,6.57e-06,7.252e-03,1.408e-09
1,16,361,1,60,1,6,440,6.13e-12,0.0014,0.014147,0.307328,0.0014,0.0515382,0.0014,6.57e-06,6.917e-03,1.431e-09
64,355,2,17,1,1,6,440,6.13e-12,0.0549374,0.3022292,0.0022498,0.014996800000000001,0.0014,0.0014,6.57e-06,6.613e-03,1.375e-09
1,252,1,1,2,183,6,440,6.13e-12,0.0014,0.21469980000000002,0.0014,0.0014,0.0022498,0.15606360000000002,6.57e-06,6.609e-03,1.399e-09
1,266,133,1,38,1,6,440,6.13e-12,0.0014,0.22659700000000002,0.1135736,0.0014,0.0328426,0.0014,6.57e-06,7.474e-03,1.362e-09
261,157,1,1,18,2,6,440,6.13e-12,0.22234800000000002,0.13396880000000003,0.0014,0.0014,0.015846600000000002,0.0022498,6.57e-06,7.293e-03,1.324e-09
83,1,58,1,296,1,6,440,6.13e-12,0.07108360000000001,0.0014,0.049838600000000004,0.0014,0.252091,0.0014,6.57e-06,6.124e-03,1.392e-09
115,1,186,1,136,1,6,440,6.13e-12,0.09827720000000001,0.0014,0.158613,0.0014,0.116123,0.0014,6.57e-06,6.800e-03,1.335e-09
13,1,2,357,66,1,6,440,6.13e-12,0.0115976,0.0014,0.0022498,0.3039288,0.056637,0.0014,6.57e-06,6.892e-03,1.466e-09
111,193,133,1,1,1,6,440,6.13e-12,0.094878,0.1645616,0.1135736,0.0014,0.0014,0.0014,6.57e-06,7.282e-03,1.306e-09
2,25,15,1,396,1,6,440,6.13e-12,0.0022498,0.021795199999999997,0.0132972,0.0014,0.33707099999999995,0.0014,6.57e-06,6.299e-03,1.513e-09
6,239,2,191,1,1,6,440,6.13e-12,0.0056489999999999995,0.2036524,0.0022498,0.162862,0.0014,0.0014,6.57e-06,7.091e-03,1.372e-09
1,296,1,122,2,18,6,440,6.13e-12,0.0014,0.252091,0.0014,0.10422580000000001,0.0022498,0.015846600000000002,6.57e-06,7.298e-03,1.376e-09
329,55,1,53,1,1,6,440,6.13e-12,0.28013439999999995,0.0472892,0.0014,0.0455896,0.0014,0.0014,6.57e-06,7.230e-03,1.343e-09
1,11,197,2,228,1,6,440,6.13e-12,0.0014,0.009898,0.16796080000000002,0.0022498,0.1943046,0.0014,6.57e-06,6.842e-03,1.409e-09
1,1,2,141,6,289,6,440,6.13e-12,0.0014,0.0014,0.0022498,0.120372,0.0056489999999999995,0.2461424,6.57e-06,6.544e-03,1.460e-09
305,15,116,1,2,1,6,440,6.13e-12,0.2597392,0.0132972,0.099127,0.0014,0.0022498,0.0014,6.57e-06,7.284e-03,1.338e-09
2,20,1,1,62,354,6,440,6.13e-12,0.0022498,0.017546199999999998,0.0014,0.0014,0.0532378,0.30137939999999996,6.57e-06,6.298e-03,1.511e-09
1,1,94,69,1,274,6,440,6.13e-12,0.0014,0.0014,0.08043140000000001,0.0591864,0.0014,0.2333954,6.57e-06,6.314e-03,1.426e-09
1,1,26,1,356,55,6,440,6.13e-12,0.0014,0.0014,0.022645,0.0014,0.30307899999999993,0.0472892,6.57e-06,6.789e-03,1.499e-09
5,1,21,410,1,2,6,440,6.13e-12,0.0047992,0.0014,0.018396,0.34896819999999995,0.0014,0.0022498,6.57e-06,6.408e-03,1.492e-09
1,31,1,49,1,357,6,440,6.13e-12,0.0014,0.026893999999999998,0.0014,0.042190399999999996,0.0014,0.3039288,6.57e-06,6.192e-03,1.493e-09
93,49,295,1,1,1,6,440,6.13e-12,0.07958160000000002,0.042190399999999996,0.2512412,0.0014,0.0014,0.0014,6.57e-06,6.469e-03,1.350e-09
83,1,55,1,299,1,6,440,6.13e-12,0.07108360000000001,0.0014,0.0472892,0.0014,0.2546404,0.0014,6.57e-06,6.106e-03,1.398e-09
1,75,1,352,1,10,6,440,6.13e-12,0.0014,0.0642852,0.0014,0.2996798,0.0014,0.0090482,6.57e-06,6.427e-03,1.430e-09
174,1,2,1,250,12,6,440,6.13e-12,0.1484154,0.0014,0.0022498,0.0014,0.2130002,0.0107478,6.57e-06,6.363e-03,1.370e-09
11,1,1,67,2,358,6,440,6.13e-12,0.009898,0.0014,0.0014,0.0574868,0.0022498,0.3047786,6.57e-06,6.253e-03,1.504e-09
7,1,378,1,51,2,6,440,6.13e-12,0.006498799999999999,0.0014,0.32177459999999997,0.0014,0.04389,0.0022498,6.57e-06,6.849e-03,1.448e-09
1,86,1,1,326,25,6,440,6.13e-12,0.0014,0.07363300000000002,0.0014,0.0014,0.27758499999999997,0.021795199999999997,6.57e-06,6.440e-03,1.439e-09
2,1,1,25,402,9,6,440,6.13e-12,0.0022498,0.0014,0.0014,0.021795199999999997,0.34216979999999997,0.0081984,6.57e-06,6.405e-03,1.532e-09
15,135,1,286,1,2,6,440,6.13e-12,0.0132972,0.1152732,0.0014,0.24359300000000003,0.0014,0.0022498,6.57e-06,6.510e-03,1.382e-09
1,43,1,245,149,1,6,440,6.13e-12,0.0014,0.0370916,0.0014,0.20875120000000003,0.12717040000000002,0.0014,6.57e-06,7.187e-03,1.404e-09
2,1,6,333,97,1,6,440,6.13e-12,0.0022498,0.0014,0.0056489999999999995,0.2835336,0.08298080000000001,0.0014,6.57e-06,7.150e-03,1.457e-09
321,1,106,1,10,1,6,440,6.13e-12,0.27333599999999997,0.0014,0.090629,0.0014,0.0090482,0.0014,6.57e-06,7.261e-03,1.346e-09
165,1,1,84,188,1,6,440,6.13e-12,0.1407672,0.0014,0.0014,0.07193340000000001,0.1603126,0.0014,6.57e-06,6.577e-03,1.342e-09
45,24,1,368,1,1,6,440,6.13e-12,0.0387912,0.0209454,0.0014,0.31327659999999996,0.0014,0.0014,6.57e-06,6.197e-03,1.429e-09
1,1,225,192,19,2,6,440,6.13e-12,0.0014,0.0014,0.19175520000000001,0.16371180000000002,0.0166964,0.0022498,6.57e-06,7.404e-03,1.388e-09
1,1,307,78,1,52,6,440,6.13e-12,0.0014,0.0014,0.26143879999999997,0.06683460000000001,0.0014,0.044739799999999996,6.57e-06,7.342e-03,1.405e-09
16,414,6,1,1,2,6,440,6.13e-12,0.014147,0.3523674,0.0056489999999999995,0.0014,0.0014,0.0022498,6.57e-06,6.483e-03,1.421e-09
227,1,1,1,56,154,6,440,6.13e-12,0.1934548,0.0014,0.0014,0.0014,0.048138999999999994,0.1314194,6.57e-06,6.486e-03,1.357e-09
50,1,340,1,1,47,6,440,6.13e-12,0.0430402,0.0014,0.28948219999999997,0.0014,0.0014,0.0404908,6.57e-06,6.749e-03,1.401e-09
219,209,1,8,1,2,6,440,6.13e-12,0.18665640000000003,0.1781584,0.0014,0.007348599999999999,0.0014,0.0022498,6.57e-06,7.269e-03,1.319e-09
1,2,1,19,96,321,6,440,6.13e-12,0.0014,0.0022498,0.0014,0.0166964,0.082131,0.27333599999999997,6.57e-06,6.497e-03,1.488e-09
365,1,20,52,1,1,6,440,6.13e-12,0.3107272,0.0014,0.017546199999999998,0.044739799999999996,0.0014,0.0014,6.57e-06,7.042e-03,1.365e-09
1,1,60,1,61,316,6,440,6.13e-12,0.0014,0.0014,0.0515382,0.0014,0.052388,0.269087,6.57e-06,6.297e-03,1.471e-09
10,160,267,1,1,1,6,440,6.13e-12,0.0090482,0.1365182,0.2274468,0.0014,0.0014,0.0014,6.57e-06,6.849e-03,1.359e-09
81,347,9,1,1,1,6,440,6.13e-12,0.069384,0.2954308,0.0081984,0.0014,0.0014,0.0014,6.57e-06,6.556e-03,1.364e-09
273,1,17,146,2,1,6,440,6.13e-12,0.23254560000000002,0.0014,0.014996800000000001,0.12462100000000001,0.0022498,0.0014,6.57e-06,7.075e-03,1.334e-09
1,240,2,1,182,14,6,440,6.13e-12,0.0014,0.20450220000000002,0.0022498,0.0014,0.15521379999999999,0.0124474,6.57e-06,6.978e-03,1.383e-09
320,1,1,97,1,20,6,440,6.13e-12,0.2724862,0.0014,0.0014,0.08298080000000001,0.0014,0.017546199999999998,6.57e-06,7.057e-03,1.358e-09
137,152,1,148,1,1,6,440,6.13e-12,0.11697280000000002,0.1297198,0.0014,0.1263206,0.0014,0.0014,6.57e-06,6.939e-03,1.306e-09
15,231,190,1,1,2,6,440,6.13e-12,0.0132972,0.19685400000000003,0.16201220000000002,0.0014,0.0014,0.0022498,6.57e-06,7.247e-03,1.352e-09
2,108,2,1,326,1,6,440,6.13e-12,0.0022498,0.09232860000000001,0.0022498,0.0014,0.27758499999999997,0.0014,6.57e-06,6.204e-03,1.433e-09
1,1,17,2,289,130,6,440,6.13e-12,0.0014,0.0014,0.014996800000000001,0.0022498,0.2461424,0.1110242,6.57e-06,7.265e-03,1.476e-09
1,1,55,369,2,12,6,440,6.13e-12,0.0014,0.0014,0.0472892,0.3141264,0.0022498,0.0107478,6.57e-06,6.491e-03,1.456e-09
170,1,1,195,72,1,6,440,6.13e-12,0.1450162,0.0014,0.0014,0.1662612,0.0617358,0.0014,6.57e-06,6.970e-03,1.336e-09
1,1,2,22,410,4,6,440,6.13e-12,0.0014,0.0014,0.0022498,0.0192458,0.34896819999999995,0.0039494,6.57e-06,6.399e-03,1.536e-09
125,1,2,292,19,1,6,440,6.13e-12,0.10677520000000001,0.0014,0.0022498,0.24869180000000002,0.0166964,0.0014,6.57e-06,6.473e-03,1.377e-09
216,1,20,1,200,2,6,440,6.13e-12,0.184107,0.0014,0.017546199999999998,0.0014,0.1705102,0.0022498,6.57e-06,6.513e-03,1.345e-09
2,1,59,369,1,8,6,440,6.13e-12,0.0022498,0.0014,0.0506884,0.3141264,0.0014,0.007348599999999999,6.57e-06,6.441e-03,1.457e-09
264,1,2,13,1,159,6,440,6.13e-12,0.2248974,0.0014,0.0022498,0.0115976,0.0014,0.13566840000000002,6.57e-06,6.450e-03,1.365e-09
102,1,1,6,1,329,6,440,6.13e-12,0.08722980000000001,0.0014,0.0014,0.0056489999999999995,0.0014,0.28013439999999995,6.57e-06,5.943e-03,1.444e-09
337,15,85,1,1,1,6,440,6.13e-12,0.2869328,0.0132972,0.0727832,0.0014,0.0014,0.0014,6.57e-06,7.201e-03,1.352e-09
1,229,1,196,12,1,6,440,6.13e-12,0.0014,0.1951544,0.0014,0.167111,0.0107478,0.0014,6.57e-06,7.144e-03,1.373e-09
136,262,1,1,39,1,6,440,6.13e-12,0.116123,0.2231978,0.0014,0.0014,0.0336924,0.0014,6.57e-06,6.878e-03,1.330e-09
1,36,1,1,329,72,6,440,6.13e-12,0.0014,0.031142999999999997,0.0014,0.0014,0.28013439999999995,0.0617358,6.57e-06,6.868e-03,1.471e-09
1,236,1,40,1,161,6,440,6.13e-12,0.0014,0.201103,0.0014,0.0345422,0.0014,0.137368,6.57e-06,6.688e-03,1.381e-09
1,240,1,90,107,1,6,440,6.13e-12,0.0014,0.20450220000000002,0.0014,0.07703220000000001,0.09147880000000001,0.0014,6.57e-06,7.291e-03,1.358e-09
2,15,1,31,390,1,6,440,6.13e-12,0.0022498,0.0132972,0.0014,0.026893999999999998,0.3319722,0.0014,6.57e-06,6.304e-03,1.507e-09
1,49,2,376,1,11,6,440,6.13e-12,0.0014,0.042190399999999996,0.0022498,0.320075,0.0014,0.009898,6.57e-06,6.406e-03,1.461e-09
17,1,242,2,177,1,6,440,6.13e-12,0.014996800000000001,0.0014,0.2062018,0.0022498,0.1509648,0.0014,6.57e-06,7.058e-03,1.393e-09
54,147,1,1,1,236,6,440,6.13e-12,0.0464394,0.12547080000000002,0.0014,0.0014,0.0014,0.201103,6.57e-06,6.021e-03,1.375e-09
117,316,1,2,3,1,6,440,6.13e-12,0.09997680000000002,0.269087,0.0014,0.0022498,0.0030995999999999997,0.0014,6.57e-06,6.653e-03,1.342e-09
1,1,50,373,1,14,6,440,6.13e-12,0.0014,0.0014,0.0430402,0.3175256,0.0014,0.0124474,6.57e-06,6.512e-03,1.459e-09
291,138,7,1,2,1,6,440,6.13e-12,0.247842,0.11782260000000001,0.006498799999999999,0.0014,0.0022498,0.0014,6.57e-06,7.396e-03,1.331e-09
1,59,278,100,1,1,6,440,6.13e-12,0.0014,0.0506884,0.2367946,0.08553020000000001,0.0014,0.0014,6.57e-06,7.199e-03,1.375e-09
351,1,1,33,1,53,6,440,6.13e-12,0.29883,0.0014,0.0014,0.0285936,0.0014,0.0455896,6.57e-06,6.867e-03,1.361e-09
8,2,177,1,1,251,6,440,6.13e-12,0.007348599999999999,0.0022498,0.1509648,0.0014,0.0014,0.21385,6.57e-06,6.486e-03,1.427e-09
184,1,245,7,2,1,6,440,6.13e-12,0.1569134,0.0014,0.20875120000000003,0.006498799999999999,0.0022498,0.0014,6.57e-06,6.859e-03,1.340e-09
1,204,215,18,1,1,6,440,6.13e-12,0.0014,0.17390940000000002,0.1832572,0.015846600000000002,0.0014,0.0014,6.57e-06,7.294e-03,1.359e-09
115,240,1,82,1,1,6,440,6.13e-12,0.09827720000000001,0.20450220000000002,0.0014,0.0702338,0.0014,0.0014,6.57e-06,7.094e-03,1.324e-09
2,369,1,63,1,4,6,440,6.13e-12,0.0022498,0.3141264,0.0014,0.0540876,0.0014,0.0039494,6.57e-06,6.992e-03,1.403e-09
1,151,21,264,1,2,6,440,6.13e-12,0.0014,0.12887,0.018396,0.2248974,0.0014,0.0022498,6.57e-06,6.653e-03,1.376e-09
1,99,227,1,1,111,6,440,6.13e-12,0.0014,0.0846804,0.1934548,0.0014,0.0014,0.094878,6.57e-06,6.758e-03,1.360e-09
1,228,83,1,1,126,6,440,6.13e-12,0.0014,0.1943046,0.07108360000000001,0.0014,0.0014,0.107625,6.57e-06,6.772e-03,1.361e-09
101,3,2,1,1,332,6,440,6.13e-12,0.08638000000000001,0.0030995999999999997,0.0022498,0.0014,0.0014,0.2826838,6.57e-06,5.941e-03,1.447e-09
107,309,1,1,1,21,6,440,6.13e-12,0.09147880000000001,0.2631384,0.0014,0.0014,0.0014,0.018396,6.57e-06,6.599e-03,1.348e-09
1,88,1,71,278,1,6,440,6.13e-12,0.0014,0.0753326,0.0014,0.060885999999999996,0.2367946,0.0014,6.57e-06,6.394e-03,1.406e-09
186,1,1,1,116,135,6,440,6.13e-12,0.158613,0.0014,0.0014,0.0014,0.099127,0.1152732,6.57e-06,6.607e-03,1.344e-09
275,9,152,1,1,2,6,440,6.13e-12,0.23424520000000001,0.0081984,0.1297198,0.0014,0.0014,0.0022498,6.57e-06,7.241e-03,1.327e-09
64,1,227,1,1,146,6,440,6.13e-12,0.0549374,0.0014,0.1934548,0.0014,0.0014,0.12462100000000001,6.57e-06,6.615e-03,1.374e-09
58,1,1,1,297,82,6,440,6.13e-12,0.049838600000000004,0.0014,0.0014,0.0014,0.2529408,0.0702338,6.57e-06,6.815e-03,1.436e-09
78,240,1,119,1,1,6,440,6.13e-12,0.06683460000000001,0.20450220000000002,0.0014,0.1016764,0.0014,0.0014,6.57e-06,7.058e-03,1.332e-09
52,2,1,1,371,13,6,440,6.13e-12,0.044739799999999996,0.0022498,0.0014,0.0014,0.315826,0.0115976,6.57e-06,6.179e-03,1.469e-09
15,356,1,1,65,2,6,440,6.13e-12,0.0132972,0.30307899999999993,0.0014,0.0014,0.0557872,0.0022498,6.57e-06,6.975e-03,1.400e-09
1,357,1,1,29,51,6,440,6.13e-12,0.0014,0.3039288,0.0014,0.0014,0.0251944,0.04389,6.57e-06,7.042e-03,1.408e-09
134,1,224,1,1,79,6,440,6.13e-12,0.11442340000000001,0.0014,0.19090540000000003,0.0014,0.0014,0.0676844,6.57e-06,6.630e-03,1.342e-09
2,1,346,7,83,1,6,440,6.13e-12,0.0022498,0.0014,0.294581,0.006498799999999999,0.07108360000000001,0.0014,6.57e-06,7.134e-03,1.425e-09
47,1,1,1,183,207,6,440,6.13e-12,0.0404908,0.0014,0.0014,0.0014,0.15606360000000002,0.1764588,6.57e-06,6.756e-03,1.426e-09
1,104,1,164,169,1,6,440,6.13e-12,0.0014,0.0889294,0.0014,0.13991740000000003,0.1441664,0.0014,6.57e-06,6.967e-03,1.373e-09
1,1,47,373,1,17,6,440,6.13e-12,0.0014,0.0014,0.0404908,0.3175256,0.0014,0.014996800000000001,6.57e-06,6.552e-03,1.469e-09
1,1,243,1,69,125,6,440,6.13e-12,0.0014,0.0014,0.2070516,0.0014,0.0591864,0.10677520000000001,6.57e-06,7.192e-03,1.406e-09
2,1,340,1,16,80,6,440,6.13e-12,0.0022498,0.0014,0.28948219999999997,0.0014,0.014147,0.06853420000000002,6.57e-06,7.137e-03,1.431e-09
1,1,286,132,18,2,6,440,6.13e-12,0.0014,0.0014,0.24359300000000003,0.11272380000000001,0.015846600000000002,0.0022498,6.57e-06,7.480e-03,1.406e-09
89,268,1,1,80,1,6,440,6.13e-12,0.0761824,0.22829660000000002,0.0014,0.0014,0.06853420000000002,0.0014,6.57e-06,6.852e-03,1.329e-09
