Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Ileak,MaxI,EndTime
41,15,21,4,77,1,1,7,160,1.949e-11,0.035392,0.0132972,0.018396,0.0039494,0.06598480000000001,0.0014,0.0014,1.74e-05,4.956e-03,6.033e-09
26,89,1,2,1,12,29,7,160,1.949e-11,0.022645,0.0761824,0.0014,0.0022498,0.0014,0.0107478,0.0251944,1.74e-05,4.955e-03,6.021e-09
19,16,3,1,113,1,7,7,160,1.949e-11,0.0166964,0.014147,0.0030995999999999997,0.0014,0.0965776,0.0014,0.006498799999999999,1.74e-05,4.939e-03,6.074e-09
1,23,29,95,1,10,1,7,160,1.949e-11,0.0014,0.020095599999999998,0.0251944,0.08128120000000001,0.0014,0.0090482,0.0014,1.74e-05,4.968e-03,6.047e-09
1,40,25,4,59,30,1,7,160,1.949e-11,0.0014,0.0345422,0.021795199999999997,0.0039494,0.0506884,0.0260442,0.0014,1.74e-05,4.995e-03,6.021e-09
73,1,2,1,6,49,28,7,160,1.949e-11,0.0625856,0.0014,0.0022498,0.0014,0.0056489999999999995,0.042190399999999996,0.0243446,1.74e-05,4.970e-03,6.043e-09
1,103,5,1,29,4,17,7,160,1.949e-11,0.0014,0.08807960000000001,0.0047992,0.0014,0.0251944,0.0039494,0.014996800000000001,1.74e-05,4.971e-03,6.007e-09
129,1,8,1,15,1,5,7,160,1.949e-11,0.1101744,0.0014,0.007348599999999999,0.0014,0.0132972,0.0014,0.0047992,1.74e-05,4.945e-03,6.000e-09
27,1,118,2,7,4,1,7,160,1.949e-11,0.0234948,0.0014,0.1008266,0.0022498,0.006498799999999999,0.0039494,0.0014,1.74e-05,4.947e-03,5.975e-09
1,3,58,7,5,85,1,7,160,1.949e-11,0.0014,0.0030995999999999997,0.049838600000000004,0.006498799999999999,0.0047992,0.0727832,0.0014,1.74e-05,4.958e-03,6.092e-09
4,19,1,8,118,9,1,7,160,1.949e-11,0.0039494,0.0166964,0.0014,0.007348599999999999,0.1008266,0.0081984,0.0014,1.74e-05,4.943e-03,6.065e-09
2,1,14,46,52,44,1,7,160,1.949e-11,0.0022498,0.0014,0.0124474,0.039640999999999996,0.044739799999999996,0.0379414,0.0014,1.74e-05,5.004e-03,6.085e-09
1,22,12,110,11,1,3,7,160,1.949e-11,0.0014,0.0192458,0.0107478,0.09402820000000002,0.009898,0.0014,0.0030995999999999997,1.74e-05,4.956e-03,6.044e-09
45,1,19,2,80,12,1,7,160,1.949e-11,0.0387912,0.0014,0.0166964,0.0022498,0.06853420000000002,0.0107478,0.0014,1.74e-05,4.961e-03,6.024e-09
43,1,20,2,1,45,48,7,160,1.949e-11,0.0370916,0.0014,0.017546199999999998,0.0022498,0.0014,0.0387912,0.041340600000000005,1.74e-05,4.971e-03,6.062e-09
62,23,16,1,54,1,3,7,160,1.949e-11,0.0532378,0.020095599999999998,0.014147,0.0014,0.0464394,0.0014,0.0030995999999999997,1.74e-05,4.968e-03,5.947e-09
1,2,12,1,92,38,14,7,160,1.949e-11,0.0014,0.0022498,0.0107478,0.0014,0.0787318,0.0328426,0.0124474,1.74e-05,4.993e-03,6.113e-09
1,28,7,1,3,85,35,7,160,1.949e-11,0.0014,0.0243446,0.006498799999999999,0.0014,0.0030995999999999997,0.0727832,0.0302932,1.74e-05,4.977e-03,6.065e-09
81,20,1,26,4,27,1,7,160,1.949e-11,0.069384,0.017546199999999998,0.0014,0.022645,0.0039494,0.0234948,0.0014,1.74e-05,4.967e-03,5.999e-09
1,111,9,23,2,1,13,7,160,1.949e-11,0.0014,0.094878,0.0081984,0.020095599999999998,0.0022498,0.0014,0.0115976,1.74e-05,4.964e-03,6.024e-09
1,47,7,3,1,77,24,7,160,1.949e-11,0.0014,0.0404908,0.006498799999999999,0.0030995999999999997,0.0014,0.06598480000000001,0.0209454,1.74e-05,4.971e-03,6.078e-09
1,4,87,27,8,1,32,7,160,1.949e-11,0.0014,0.0039494,0.07448280000000002,0.0234948,0.007348599999999999,0.0014,0.027743800000000002,1.74e-05,4.977e-03,6.029e-09
2,28,52,70,1,1,6,7,160,1.949e-11,0.0022498,0.0243446,0.044739799999999996,0.060036200000000005,0.0014,0.0014,0.0056489999999999995,1.74e-05,4.985e-03,6.012e-09
110,23,9,1,12,1,4,7,160,1.949e-11,0.09402820000000002,0.020095599999999998,0.0081984,0.0014,0.0107478,0.0014,0.0039494,1.74e-05,4.952e-03,5.950e-09
17,4,1,1,78,27,32,7,160,1.949e-11,0.014996800000000001,0.0039494,0.0014,0.0014,0.06683460000000001,0.0234948,0.027743800000000002,1.74e-05,4.997e-03,6.086e-09
5,12,121,1,2,18,1,7,160,1.949e-11,0.0047992,0.0107478,0.10337600000000001,0.0014,0.0022498,0.015846600000000002,0.0014,1.74e-05,4.954e-03,6.048e-09
38,1,1,80,6,30,4,7,160,1.949e-11,0.0328426,0.0014,0.0014,0.06853420000000002,0.0056489999999999995,0.0260442,0.0039494,1.74e-05,4.985e-03,6.027e-09
1,4,64,12,60,18,1,7,160,1.949e-11,0.0014,0.0039494,0.0549374,0.0107478,0.0515382,0.015846600000000002,0.0014,1.74e-05,4.997e-03,6.002e-09
40,2,1,32,20,1,64,7,160,1.949e-11,0.0345422,0.0022498,0.0014,0.027743800000000002,0.017546199999999998,0.0014,0.0549374,1.74e-05,4.953e-03,6.062e-09
56,37,1,41,1,23,1,7,160,1.949e-11,0.048138999999999994,0.0319928,0.0014,0.035392,0.0014,0.020095599999999998,0.0014,1.74e-05,4.976e-03,5.983e-09
30,2,1,40,67,19,1,7,160,1.949e-11,0.0260442,0.0022498,0.0014,0.0345422,0.0574868,0.0166964,0.0014,1.74e-05,4.988e-03,6.017e-09
60,2,16,50,30,1,1,7,160,1.949e-11,0.0515382,0.0022498,0.014147,0.0430402,0.0260442,0.0014,0.0014,1.74e-05,4.986e-03,6.008e-09
47,7,5,1,64,1,35,7,160,1.949e-11,0.0404908,0.006498799999999999,0.0047992,0.0014,0.0549374,0.0014,0.0302932,1.74e-05,4.973e-03,6.001e-09
1,12,97,3,42,1,4,7,160,1.949e-11,0.0014,0.0107478,0.08298080000000001,0.0030995999999999997,0.0362418,0.0014,0.0039494,1.74e-05,4.987e-03,6.024e-09
7,1,9,11,126,5,1,7,160,1.949e-11,0.006498799999999999,0.0014,0.0081984,0.009898,0.107625,0.0047992,0.0014,1.74e-05,4.936e-03,6.057e-09
8,1,4,69,51,26,1,7,160,1.949e-11,0.007348599999999999,0.0014,0.0039494,0.0591864,0.04389,0.022645,0.0014,1.74e-05,5.010e-03,6.073e-09
1,46,19,1,10,79,4,7,160,1.949e-11,0.0014,0.039640999999999996,0.0166964,0.0014,0.0090482,0.0676844,0.0039494,1.74e-05,4.955e-03,6.060e-09
1,44,24,1,2,67,21,7,160,1.949e-11,0.0014,0.0379414,0.0209454,0.0014,0.0022498,0.0574868,0.018396,1.74e-05,4.975e-03,6.073e-09
1,17,1,27,2,69,43,7,160,1.949e-11,0.0014,0.014996800000000001,0.0014,0.0234948,0.0022498,0.0591864,0.0370916,1.74e-05,4.994e-03,6.035e-09
1,97,1,4,1,6,50,7,160,1.949e-11,0.0014,0.08298080000000001,0.0014,0.0039494,0.0014,0.0056489999999999995,0.0430402,1.74e-05,4.951e-03,6.051e-09
24,32,61,3,1,38,1,7,160,1.949e-11,0.0209454,0.027743800000000002,0.052388,0.0030995999999999997,0.0014,0.0328426,0.0014,1.74e-05,4.973e-03,5.987e-09
15,1,1,55,32,55,1,7,160,1.949e-11,0.0132972,0.0014,0.0014,0.0472892,0.027743800000000002,0.0472892,0.0014,1.74e-05,4.988e-03,6.026e-09
1,1,52,2,36,22,46,7,160,1.949e-11,0.0014,0.0014,0.044739799999999996,0.0022498,0.031142999999999997,0.0192458,0.039640999999999996,1.74e-05,4.986e-03,6.052e-09
1,44,42,21,1,47,4,7,160,1.949e-11,0.0014,0.0379414,0.0362418,0.018396,0.0014,0.0404908,0.0039494,1.74e-05,4.977e-03,6.046e-09
68,1,1,40,35,13,2,7,160,1.949e-11,0.058336599999999995,0.0014,0.0014,0.0345422,0.0302932,0.0115976,0.0022498,1.74e-05,4.987e-03,6.009e-09
29,1,83,39,4,1,3,7,160,1.949e-11,0.0251944,0.0014,0.07108360000000001,0.0336924,0.0039494,0.0014,0.0030995999999999997,1.74e-05,4.983e-03,5.976e-09
76,13,1,1,1,51,17,7,160,1.949e-11,0.06513500000000001,0.0115976,0.0014,0.0014,0.0014,0.04389,0.014996800000000001,1.74e-05,4.961e-03,6.021e-09
47,80,2,15,14,1,1,7,160,1.949e-11,0.0404908,0.06853420000000002,0.0022498,0.0132972,0.0124474,0.0014,0.0014,1.74e-05,4.968e-03,5.956e-09
3,4,1,1,63,83,5,7,160,1.949e-11,0.0030995999999999997,0.0039494,0.0014,0.0014,0.0540876,0.07108360000000001,0.0047992,1.74e-05,4.979e-03,6.127e-09
50,1,1,12,26,3,67,7,160,1.949e-11,0.0430402,0.0014,0.0014,0.0107478,0.022645,0.0030995999999999997,0.0574868,1.74e-05,4.949e-03,6.073e-09
1,4,24,13,1,30,87,7,160,1.949e-11,0.0014,0.0039494,0.0209454,0.0115976,0.0014,0.0260442,0.07448280000000002,1.74e-05,4.959e-03,6.110e-09
1,2,72,3,16,1,65,7,160,1.949e-11,0.0014,0.0022498,0.0617358,0.0030995999999999997,0.014147,0.0014,0.0557872,1.74e-05,4.959e-03,6.091e-09
1,41,54,35,1,2,26,7,160,1.949e-11,0.0014,0.035392,0.0464394,0.0302932,0.0014,0.0022498,0.022645,1.74e-05,4.974e-03,6.037e-09
4,15,25,44,70,1,1,7,160,1.949e-11,0.0039494,0.0132972,0.021795199999999997,0.0379414,0.060036200000000005,0.0014,0.0014,1.74e-05,4.980e-03,6.035e-09
79,1,41,5,28,1,5,7,160,1.949e-11,0.0676844,0.0014,0.035392,0.0047992,0.0243446,0.0014,0.0047992,1.74e-05,4.970e-03,5.943e-09
106,27,2,9,14,1,1,7,160,1.949e-11,0.090629,0.0234948,0.0022498,0.0081984,0.0124474,0.0014,0.0014,1.74e-05,4.958e-03,5.952e-09
61,1,24,25,4,1,44,7,160,1.949e-11,0.052388,0.0014,0.0209454,0.021795199999999997,0.0039494,0.0014,0.0379414,1.74e-05,4.951e-03,6.027e-09
14,35,87,1,19,3,1,7,160,1.949e-11,0.0124474,0.0302932,0.07448280000000002,0.0014,0.0166964,0.0030995999999999997,0.0014,1.74e-05,4.980e-03,6.016e-09
24,37,1,59,34,4,1,7,160,1.949e-11,0.0209454,0.0319928,0.0014,0.0506884,0.029443399999999998,0.0039494,0.0014,1.74e-05,4.995e-03,5.979e-09
53,1,1,3,27,49,26,7,160,1.949e-11,0.0455896,0.0014,0.0014,0.0030995999999999997,0.0234948,0.042190399999999996,0.022645,1.74e-05,4.983e-03,6.062e-09
42,1,9,69,35,1,3,7,160,1.949e-11,0.0362418,0.0014,0.0081984,0.0591864,0.0302932,0.0014,0.0030995999999999997,1.74e-05,4.990e-03,6.029e-09
18,4,1,2,87,1,47,7,160,1.949e-11,0.015846600000000002,0.0039494,0.0014,0.0022498,0.07448280000000002,0.0014,0.0404908,1.74e-05,4.981e-03,6.091e-09
18,1,1,119,5,1,15,7,160,1.949e-11,0.015846600000000002,0.0014,0.0014,0.1016764,0.0047992,0.0014,0.0132972,1.74e-05,4.950e-03,6.025e-09
1,7,3,18,73,1,57,7,160,1.949e-11,0.0014,0.006498799999999999,0.0030995999999999997,0.015846600000000002,0.0625856,0.0014,0.0489888,1.74e-05,4.984e-03,6.103e-09
1,46,3,33,1,29,47,7,160,1.949e-11,0.0014,0.039640999999999996,0.0030995999999999997,0.0285936,0.0014,0.0251944,0.0404908,1.74e-05,4.976e-03,6.064e-09
4,1,1,131,1,6,16,7,160,1.949e-11,0.0039494,0.0014,0.0014,0.11187400000000002,0.0014,0.0056489999999999995,0.014147,1.74e-05,4.946e-03,6.083e-09
4,26,1,86,1,6,36,7,160,1.949e-11,0.0039494,0.022645,0.0014,0.07363300000000002,0.0014,0.0056489999999999995,0.031142999999999997,1.74e-05,4.978e-03,6.038e-09
64,2,1,1,20,29,43,7,160,1.949e-11,0.0549374,0.0022498,0.0014,0.0014,0.017546199999999998,0.0251944,0.0370916,1.74e-05,4.965e-03,6.044e-09
1,1,70,26,45,4,13,7,160,1.949e-11,0.0014,0.0014,0.060036200000000005,0.022645,0.0387912,0.0039494,0.0115976,1.74e-05,4.998e-03,6.061e-09
39,1,63,1,45,7,4,7,160,1.949e-11,0.0336924,0.0014,0.0540876,0.0014,0.0387912,0.006498799999999999,0.0039494,1.74e-05,4.987e-03,5.990e-09
26,33,4,1,75,1,20,7,160,1.949e-11,0.022645,0.0285936,0.0039494,0.0014,0.0642852,0.0014,0.017546199999999998,1.74e-05,4.973e-03,6.051e-09
1,20,1,4,30,32,72,7,160,1.949e-11,0.0014,0.017546199999999998,0.0014,0.0039494,0.0260442,0.027743800000000002,0.0617358,1.74e-05,4.971e-03,6.120e-09
22,3,1,54,68,1,11,7,160,1.949e-11,0.0192458,0.0030995999999999997,0.0014,0.0464394,0.058336599999999995,0.0014,0.009898,1.74e-05,4.987e-03,6.025e-09
1,3,40,2,103,10,1,7,160,1.949e-11,0.0014,0.0030995999999999997,0.0345422,0.0022498,0.08807960000000001,0.0090482,0.0014,1.74e-05,4.956e-03,6.075e-09
63,50,1,7,4,34,1,7,160,1.949e-11,0.0540876,0.0430402,0.0014,0.006498799999999999,0.0039494,0.029443399999999998,0.0014,1.74e-05,4.961e-03,5.985e-09
1,15,1,55,10,76,2,7,160,1.949e-11,0.0014,0.0132972,0.0014,0.0472892,0.0090482,0.06513500000000001,0.0022498,1.74e-05,4.971e-03,6.029e-09
7,2,1,19,11,119,1,7,160,1.949e-11,0.006498799999999999,0.0022498,0.0014,0.0166964,0.009898,0.1016764,0.0014,1.74e-05,4.935e-03,6.108e-09
39,1,5,5,1,24,85,7,160,1.949e-11,0.0336924,0.0014,0.0047992,0.0047992,0.0014,0.0209454,0.0727832,1.74e-05,4.944e-03,6.099e-09
11,1,1,8,2,1,136,7,160,1.949e-11,0.009898,0.0014,0.0014,0.007348599999999999,0.0022498,0.0014,0.116123,1.74e-05,4.917e-03,6.175e-09
40,46,3,11,1,58,1,7,160,1.949e-11,0.0345422,0.039640999999999996,0.0030995999999999997,0.009898,0.0014,0.049838600000000004,0.0014,1.74e-05,4.954e-03,6.015e-09
5,8,71,1,61,1,13,7,160,1.949e-11,0.0047992,0.007348599999999999,0.060885999999999996,0.0014,0.052388,0.0014,0.0115976,1.74e-05,4.988e-03,6.058e-09
55,32,36,34,1,1,1,7,160,1.949e-11,0.0472892,0.027743800000000002,0.031142999999999997,0.029443399999999998,0.0014,0.0014,0.0014,1.74e-05,4.972e-03,5.953e-09
1,35,7,5,33,1,78,7,160,1.949e-11,0.0014,0.0302932,0.006498799999999999,0.0047992,0.0285936,0.0014,0.06683460000000001,1.74e-05,4.953e-03,6.104e-09
1,1,2,33,70,16,37,7,160,1.949e-11,0.0014,0.0014,0.0022498,0.0285936,0.060036200000000005,0.014147,0.0319928,1.74e-05,5.001e-03,6.099e-09
4,1,72,1,4,53,25,7,160,1.949e-11,0.0039494,0.0014,0.0617358,0.0014,0.0039494,0.0455896,0.021795199999999997,1.74e-05,4.992e-03,6.034e-09
55,13,1,68,1,21,1,7,160,1.949e-11,0.0472892,0.0115976,0.0014,0.058336599999999995,0.0014,0.018396,0.0014,1.74e-05,4.980e-03,6.022e-09
1,4,94,13,1,6,41,7,160,1.949e-11,0.0014,0.0039494,0.08043140000000001,0.0115976,0.0014,0.0056489999999999995,0.035392,1.74e-05,4.970e-03,6.058e-09
1,73,3,1,16,25,41,7,160,1.949e-11,0.0014,0.0625856,0.0030995999999999997,0.0014,0.014147,0.021795199999999997,0.035392,1.74e-05,4.972e-03,6.024e-09
1,22,4,12,5,1,115,7,160,1.949e-11,0.0014,0.0192458,0.0039494,0.0107478,0.0047992,0.0014,0.09827720000000001,1.74e-05,4.928e-03,6.113e-09
1,3,12,90,36,1,17,7,160,1.949e-11,0.0014,0.0030995999999999997,0.0107478,0.07703220000000001,0.031142999999999997,0.0014,0.014996800000000001,1.74e-05,4.994e-03,6.054e-09
1,1,95,9,47,4,3,7,160,1.949e-11,0.0014,0.0014,0.08128120000000001,0.0081984,0.0404908,0.0039494,0.0030995999999999997,1.74e-05,4.992e-03,6.062e-09
1,9,1,84,10,54,1,7,160,1.949e-11,0.0014,0.0081984,0.0014,0.07193340000000001,0.0090482,0.0464394,0.0014,1.74e-05,4.987e-03,6.008e-09
3,97,1,13,31,1,14,7,160,1.949e-11,0.0030995999999999997,0.08298080000000001,0.0014,0.0115976,0.026893999999999998,0.0014,0.0124474,1.74e-05,4.974e-03,5.979e-09
27,1,1,8,37,2,84,7,160,1.949e-11,0.0234948,0.0014,0.0014,0.007348599999999999,0.0319928,0.0022498,0.07193340000000001,1.74e-05,4.949e-03,6.112e-09
1,31,3,56,17,51,1,7,160,1.949e-11,0.0014,0.026893999999999998,0.0030995999999999997,0.048138999999999994,0.014996800000000001,0.04389,0.0014,1.74e-05,4.984e-03,6.034e-09
3,46,1,1,35,44,30,7,160,1.949e-11,0.0030995999999999997,0.039640999999999996,0.0014,0.0014,0.0302932,0.0379414,0.0260442,1.74e-05,4.994e-03,6.071e-09
3,1,7,51,1,79,18,7,160,1.949e-11,0.0030995999999999997,0.0014,0.006498799999999999,0.04389,0.0014,0.0676844,0.015846600000000002,1.74e-05,4.980e-03,6.051e-09
37,1,12,61,1,47,1,7,160,1.949e-11,0.0319928,0.0014,0.0107478,0.052388,0.0014,0.0404908,0.0014,1.74e-05,4.975e-03,6.009e-09
4,1,54,14,23,1,63,7,160,1.949e-11,0.0039494,0.0014,0.0464394,0.0124474,0.020095599999999998,0.0014,0.0540876,1.74e-05,4.965e-03,6.083e-09
105,3,20,20,10,1,1,7,160,1.949e-11,0.0897792,0.0030995999999999997,0.017546199999999998,0.017546199999999998,0.0090482,0.0014,0.0014,1.74e-05,4.962e-03,5.980e-09
33,1,22,1,1,91,11,7,160,1.949e-11,0.0285936,0.0014,0.0192458,0.0014,0.0014,0.077882,0.009898,1.74e-05,4.948e-03,6.087e-09
1,1,17,8,1,94,38,7,160,1.949e-11,0.0014,0.0014,0.014996800000000001,0.007348599999999999,0.0014,0.08043140000000001,0.0328426,1.74e-05,4.979e-03,6.095e-09
10,1,41,65,1,39,3,7,160,1.949e-11,0.0090482,0.0014,0.035392,0.0557872,0.0014,0.0336924,0.0030995999999999997,1.74e-05,4.991e-03,5.997e-09
44,55,1,11,4,1,44,7,160,1.949e-11,0.0379414,0.0472892,0.0014,0.009898,0.0039494,0.0014,0.0379414,1.74e-05,4.945e-03,6.022e-09
5,126,16,6,1,1,5,7,160,1.949e-11,0.0047992,0.107625,0.014147,0.0056489999999999995,0.0014,0.0014,0.0047992,1.74e-05,4.951e-03,6.006e-09
1,85,1,29,19,3,22,7,160,1.949e-11,0.0014,0.0727832,0.0014,0.0251944,0.0166964,0.0030995999999999997,0.0192458,1.74e-05,4.974e-03,6.039e-09
1,75,1,1,27,34,21,7,160,1.949e-11,0.0014,0.0642852,0.0014,0.0014,0.0234948,0.029443399999999998,0.018396,1.74e-05,4.987e-03,6.056e-09
80,2,1,40,14,22,1,7,160,1.949e-11,0.06853420000000002,0.0022498,0.0014,0.0345422,0.0124474,0.0192458,0.0014,1.74e-05,4.979e-03,5.947e-09
2,8,19,52,1,77,1,7,160,1.949e-11,0.0022498,0.007348599999999999,0.0166964,0.044739799999999996,0.0014,0.06598480000000001,0.0014,1.74e-05,4.967e-03,6.061e-09
17,42,1,91,1,2,6,7,160,1.949e-11,0.014996800000000001,0.0362418,0.0014,0.077882,0.0014,0.0022498,0.0056489999999999995,1.74e-05,4.962e-03,5.987e-09
29,1,104,3,1,4,18,7,160,1.949e-11,0.0251944,0.0014,0.0889294,0.0030995999999999997,0.0014,0.0039494,0.015846600000000002,1.74e-05,4.963e-03,6.032e-09
1,38,6,1,92,21,1,7,160,1.949e-11,0.0014,0.0328426,0.0056489999999999995,0.0014,0.0787318,0.018396,0.0014,1.74e-05,4.968e-03,6.042e-09
1,64,1,22,2,60,10,7,160,1.949e-11,0.0014,0.0549374,0.0014,0.0192458,0.0022498,0.0515382,0.0090482,1.74e-05,4.970e-03,5.997e-09
71,28,1,1,4,25,30,7,160,1.949e-11,0.060885999999999996,0.0243446,0.0014,0.0014,0.0039494,0.021795199999999997,0.0260442,1.74e-05,4.957e-03,6.015e-09
1,78,2,2,1,70,6,7,160,1.949e-11,0.0014,0.06683460000000001,0.0022498,0.0022498,0.0014,0.060036200000000005,0.0056489999999999995,1.74e-05,4.958e-03,6.063e-09
4,1,113,15,1,2,24,7,160,1.949e-11,0.0039494,0.0014,0.0965776,0.0132972,0.0014,0.0022498,0.0209454,1.74e-05,4.967e-03,6.020e-09
4,32,1,41,75,1,6,7,160,1.949e-11,0.0039494,0.027743800000000002,0.0014,0.035392,0.0642852,0.0014,0.0056489999999999995,1.74e-05,4.977e-03,6.043e-09
10,7,117,21,1,1,3,7,160,1.949e-11,0.0090482,0.006498799999999999,0.09997680000000002,0.018396,0.0014,0.0014,0.0030995999999999997,1.74e-05,4.956e-03,6.027e-09
45,32,3,40,38,1,1,7,160,1.949e-11,0.0387912,0.027743800000000002,0.0030995999999999997,0.0345422,0.0328426,0.0014,0.0014,1.74e-05,4.986e-03,5.962e-09
59,4,1,29,58,8,1,7,160,1.949e-11,0.0506884,0.0039494,0.0014,0.0251944,0.049838600000000004,0.007348599999999999,0.0014,1.74e-05,4.977e-03,5.977e-09
6,12,112,24,4,1,1,7,160,1.949e-11,0.0056489999999999995,0.0107478,0.0957278,0.0209454,0.0039494,0.0014,0.0014,1.74e-05,4.964e-03,6.040e-09
15,1,3,42,8,90,1,7,160,1.949e-11,0.0132972,0.0014,0.0030995999999999997,0.0362418,0.007348599999999999,0.07703220000000001,0.0014,1.74e-05,4.955e-03,6.075e-09
1,1,24,18,42,2,72,7,160,1.949e-11,0.0014,0.0014,0.0209454,0.015846600000000002,0.0362418,0.0022498,0.0617358,1.74e-05,4.966e-03,6.112e-09
1,87,42,11,1,15,3,7,160,1.949e-11,0.0014,0.07448280000000002,0.0362418,0.009898,0.0014,0.0132972,0.0030995999999999997,1.74e-05,4.980e-03,5.985e-09
58,2,16,64,18,1,1,7,160,1.949e-11,0.049838600000000004,0.0022498,0.014147,0.0549374,0.015846600000000002,0.0014,0.0014,1.74e-05,4.982e-03,6.016e-09
17,1,24,46,69,2,1,7,160,1.949e-11,0.014996800000000001,0.0014,0.0209454,0.039640999999999996,0.0591864,0.0022498,0.0014,1.74e-05,4.981e-03,6.041e-09
37,22,3,1,6,90,1,7,160,1.949e-11,0.0319928,0.0192458,0.0030995999999999997,0.0014,0.0056489999999999995,0.07703220000000001,0.0014,1.74e-05,4.935e-03,6.057e-09
51,14,1,81,9,3,1,7,160,1.949e-11,0.04389,0.0124474,0.0014,0.069384,0.0081984,0.0030995999999999997,0.0014,1.74e-05,4.968e-03,5.984e-09
1,96,28,3,15,1,16,7,160,1.949e-11,0.0014,0.082131,0.0243446,0.0030995999999999997,0.0132972,0.0014,0.014147,1.74e-05,4.968e-03,5.962e-09
1,2,19,1,28,86,23,7,160,1.949e-11,0.0014,0.0022498,0.0166964,0.0014,0.0243446,0.07363300000000002,0.020095599999999998,1.74e-05,4.977e-03,6.094e-09
12,4,1,19,22,1,101,7,160,1.949e-11,0.0107478,0.0039494,0.0014,0.0166964,0.0192458,0.0014,0.08638000000000001,1.74e-05,4.941e-03,6.077e-09
6,70,22,4,1,1,56,7,160,1.949e-11,0.0056489999999999995,0.060036200000000005,0.0192458,0.0039494,0.0014,0.0014,0.048138999999999994,1.74e-05,4.947e-03,6.049e-09
31,1,9,21,95,1,2,7,160,1.949e-11,0.026893999999999998,0.0014,0.0081984,0.018396,0.08128120000000001,0.0014,0.0022498,1.74e-05,4.953e-03,6.025e-09
1,1,69,50,5,2,32,7,160,1.949e-11,0.0014,0.0014,0.0591864,0.0430402,0.0047992,0.0022498,0.027743800000000002,1.74e-05,4.982e-03,5.986e-09
17,1,1,57,1,18,65,7,160,1.949e-11,0.014996800000000001,0.0014,0.0014,0.0489888,0.0014,0.015846600000000002,0.0557872,1.74e-05,4.965e-03,6.097e-09
22,58,52,4,1,22,1,7,160,1.949e-11,0.0192458,0.049838600000000004,0.044739799999999996,0.0039494,0.0014,0.0192458,0.0014,1.74e-05,4.979e-03,6.009e-09
1,33,32,4,17,1,72,7,160,1.949e-11,0.0014,0.0285936,0.027743800000000002,0.0039494,0.014996800000000001,0.0014,0.0617358,1.74e-05,4.952e-03,6.074e-09
33,1,14,2,10,99,1,7,160,1.949e-11,0.0285936,0.0014,0.0124474,0.0022498,0.0090482,0.0846804,0.0014,1.74e-05,4.938e-03,6.094e-09
47,60,26,2,23,1,1,7,160,1.949e-11,0.0404908,0.0515382,0.022645,0.0022498,0.020095599999999998,0.0014,0.0014,1.74e-05,4.972e-03,5.972e-09
1,7,21,1,17,108,5,7,160,1.949e-11,0.0014,0.006498799999999999,0.018396,0.0014,0.014996800000000001,0.09232860000000001,0.0047992,1.74e-05,4.945e-03,6.116e-09
22,68,1,51,1,2,15,7,160,1.949e-11,0.0192458,0.058336599999999995,0.0014,0.04389,0.0014,0.0022498,0.0132972,1.74e-05,4.970e-03,6.005e-09
10,1,6,1,6,4,132,7,160,1.949e-11,0.0090482,0.0014,0.0056489999999999995,0.0014,0.0056489999999999995,0.0039494,0.11272380000000001,1.74e-05,4.921e-03,6.132e-09
10,3,100,27,1,18,1,7,160,1.949e-11,0.0090482,0.0030995999999999997,0.08553020000000001,0.0234948,0.0014,0.015846600000000002,0.0014,1.74e-05,4.983e-03,5.979e-09
126,3,18,4,7,1,1,7,160,1.949e-11,0.107625,0.0030995999999999997,0.015846600000000002,0.0039494,0.006498799999999999,0.0014,0.0014,1.74e-05,4.948e-03,5.934e-09
1,7,32,100,1,2,17,7,160,1.949e-11,0.0014,0.006498799999999999,0.027743800000000002,0.08553020000000001,0.0014,0.0022498,0.014996800000000001,1.74e-05,4.971e-03,6.061e-09
1,1,76,3,25,9,45,7,160,1.949e-11,0.0014,0.0014,0.06513500000000001,0.0030995999999999997,0.021795199999999997,0.0081984,0.0387912,1.74e-05,4.977e-03,6.027e-09
4,1,1,68,7,30,49,7,160,1.949e-11,0.0039494,0.0014,0.0014,0.058336599999999995,0.006498799999999999,0.0260442,0.042190399999999996,1.74e-05,4.989e-03,6.092e-09
1,23,89,18,4,1,24,7,160,1.949e-11,0.0014,0.020095599999999998,0.0761824,0.015846600000000002,0.0039494,0.0014,0.0209454,1.74e-05,4.974e-03,6.019e-09
73,20,1,1,3,36,26,7,160,1.949e-11,0.0625856,0.017546199999999998,0.0014,0.0014,0.0030995999999999997,0.031142999999999997,0.022645,1.74e-05,4.964e-03,6.026e-09
1,102,18,17,18,1,3,7,160,1.949e-11,0.0014,0.08722980000000001,0.015846600000000002,0.014996800000000001,0.015846600000000002,0.0014,0.0030995999999999997,1.74e-05,4.977e-03,5.998e-09
32,2,1,84,1,14,26,7,160,1.949e-11,0.027743800000000002,0.0022498,0.0014,0.07193340000000001,0.0014,0.0124474,0.022645,1.74e-05,4.979e-03,6.023e-09
3,18,1,42,68,1,27,7,160,1.949e-11,0.0030995999999999997,0.015846600000000002,0.0014,0.0362418,0.058336599999999995,0.0014,0.0234948,1.74e-05,4.994e-03,6.022e-09
