Stage1,Stage2,Stage3,Stages,Switches,Cap,Slew1,Slew2,Slew3,Ileak,MaxI,EndTime
126,63,11,3,200,1e-12,0.107625,0.0540876,0.009898,6.800000000000001e-07,1.812e-03,7.268e-10
18,110,72,3,200,1e-12,0.015846600000000002,0.09402820000000002,0.0617358,6.800000000000001e-07,1.713e-03,7.460e-10
5,16,179,3,200,1e-12,0.0047992,0.014147,0.1526644,6.800000000000001e-07,1.640e-03,7.904e-10
38,22,140,3,200,1e-12,0.0328426,0.0192458,0.11952220000000001,6.800000000000001e-07,1.544e-03,7.413e-10
19,171,10,3,200,1e-12,0.0166964,0.14586600000000002,0.0090482,6.800000000000001e-07,1.696e-03,7.594e-10
31,111,58,3,200,1e-12,0.026893999999999998,0.094878,0.049838600000000004,6.800000000000001e-07,1.679e-03,7.331e-10
114,54,32,3,200,1e-12,0.09742740000000001,0.0464394,0.027743800000000002,6.800000000000001e-07,1.802e-03,7.264e-10
1,112,87,3,200,1e-12,0.0014,0.0957278,0.07448280000000002,6.800000000000001e-07,1.787e-03,7.664e-10
121,76,3,3,200,1e-12,0.10337600000000001,0.06513500000000001,0.0030995999999999997,6.800000000000001e-07,1.803e-03,7.283e-10
15,1,184,3,200,1e-12,0.0132972,0.0014,0.1569134,6.800000000000001e-07,1.634e-03,7.971e-10
17,148,35,3,200,1e-12,0.014996800000000001,0.1263206,0.0302932,6.800000000000001e-07,1.735e-03,7.516e-10
130,28,42,3,200,1e-12,0.1110242,0.0243446,0.0362418,6.800000000000001e-07,1.793e-03,7.323e-10
78,88,34,3,200,1e-12,0.06683460000000001,0.0753326,0.029443399999999998,6.800000000000001e-07,1.733e-03,7.205e-10
66,95,39,3,200,1e-12,0.056637,0.08128120000000001,0.0336924,6.800000000000001e-07,1.705e-03,7.201e-10
94,58,48,3,200,1e-12,0.08043140000000001,0.049838600000000004,0.041340600000000005,6.800000000000001e-07,1.771e-03,7.206e-10
72,36,92,3,200,1e-12,0.0617358,0.031142999999999997,0.0787318,6.800000000000001e-07,1.687e-03,7.243e-10
55,98,47,3,200,1e-12,0.0472892,0.0838306,0.0404908,6.800000000000001e-07,1.682e-03,7.247e-10
97,97,6,3,200,1e-12,0.08298080000000001,0.08298080000000001,0.0056489999999999995,6.800000000000001e-07,1.759e-03,7.228e-10
56,137,7,3,200,1e-12,0.048138999999999994,0.11697280000000002,0.006498799999999999,6.800000000000001e-07,1.663e-03,7.254e-10
168,22,10,3,200,1e-12,0.1433166,0.0192458,0.0090482,6.800000000000001e-07,1.803e-03,7.414e-10
16,163,21,3,200,1e-12,0.014147,0.1390676,0.018396,6.800000000000001e-07,1.729e-03,7.558e-10
96,23,81,3,200,1e-12,0.082131,0.020095599999999998,0.069384,6.800000000000001e-07,1.722e-03,7.272e-10
24,133,43,3,200,1e-12,0.0209454,0.1135736,0.0370916,6.800000000000001e-07,1.708e-03,7.395e-10
96,68,36,3,200,1e-12,0.082131,0.058336599999999995,0.031142999999999997,6.800000000000001e-07,1.774e-03,7.240e-10
51,97,52,3,200,1e-12,0.04389,0.08298080000000001,0.044739799999999996,6.800000000000001e-07,1.673e-03,7.216e-10
102,35,63,3,200,1e-12,0.08722980000000001,0.0302932,0.0540876,6.800000000000001e-07,1.768e-03,7.244e-10
60,67,73,3,200,1e-12,0.0515382,0.0574868,0.0625856,6.800000000000001e-07,1.689e-03,7.206e-10
38,76,86,3,200,1e-12,0.0328426,0.06513500000000001,0.07363300000000002,6.800000000000001e-07,1.628e-03,7.271e-10
32,28,140,3,200,1e-12,0.027743800000000002,0.0243446,0.11952220000000001,6.800000000000001e-07,1.556e-03,7.398e-10
169,6,25,3,200,1e-12,0.1441664,0.0056489999999999995,0.021795199999999997,6.800000000000001e-07,1.742e-03,7.456e-10
13,68,119,3,200,1e-12,0.0115976,0.058336599999999995,0.1016764,6.800000000000001e-07,1.648e-03,7.439e-10
103,65,32,3,200,1e-12,0.08807960000000001,0.0557872,0.027743800000000002,6.800000000000001e-07,1.786e-03,7.222e-10
54,106,40,3,200,1e-12,0.0464394,0.090629,0.0345422,6.800000000000001e-07,1.677e-03,7.257e-10
46,58,96,3,200,1e-12,0.039640999999999996,0.049838600000000004,0.082131,6.800000000000001e-07,1.625e-03,7.234e-10
27,56,117,3,200,1e-12,0.0234948,0.048138999999999994,0.09997680000000002,6.800000000000001e-07,1.603e-03,7.368e-10
85,74,41,3,200,1e-12,0.0727832,0.0634354,0.035392,6.800000000000001e-07,1.751e-03,7.196e-10
4,94,102,3,200,1e-12,0.0039494,0.08043140000000001,0.08722980000000001,6.800000000000001e-07,1.736e-03,7.605e-10
57,33,110,3,200,1e-12,0.0489888,0.0285936,0.09402820000000002,6.800000000000001e-07,1.604e-03,7.274e-10
62,39,99,3,200,1e-12,0.0532378,0.0336924,0.0846804,6.800000000000001e-07,1.652e-03,7.253e-10
72,59,69,3,200,1e-12,0.0617358,0.0506884,0.0591864,6.800000000000001e-07,1.721e-03,7.194e-10
98,100,2,3,200,1e-12,0.0838306,0.08553020000000001,0.0022498,6.800000000000001e-07,1.758e-03,7.266e-10
86,89,25,3,200,1e-12,0.07363300000000002,0.0761824,0.021795199999999997,6.800000000000001e-07,1.745e-03,7.213e-10
42,52,106,3,200,1e-12,0.0362418,0.044739799999999996,0.090629,6.800000000000001e-07,1.595e-03,7.271e-10
5,137,58,3,200,1e-12,0.0047992,0.11697280000000002,0.049838600000000004,6.800000000000001e-07,1.792e-03,7.605e-10
54,131,15,3,200,1e-12,0.0464394,0.11187400000000002,0.0132972,6.800000000000001e-07,1.665e-03,7.260e-10
165,18,17,3,200,1e-12,0.1407672,0.015846600000000002,0.014996800000000001,6.800000000000001e-07,1.789e-03,7.422e-10
20,152,28,3,200,1e-12,0.017546199999999998,0.1297198,0.0243446,6.800000000000001e-07,1.717e-03,7.524e-10
43,69,88,3,200,1e-12,0.0370916,0.0591864,0.0753326,6.800000000000001e-07,1.635e-03,7.243e-10
102,46,52,3,200,1e-12,0.08722980000000001,0.039640999999999996,0.044739799999999996,6.800000000000001e-07,1.781e-03,7.207e-10
99,48,53,3,200,1e-12,0.0846804,0.041340600000000005,0.0455896,6.800000000000001e-07,1.777e-03,7.230e-10
65,118,17,3,200,1e-12,0.0557872,0.1008266,0.014996800000000001,6.800000000000001e-07,1.689e-03,7.259e-10
59,97,44,3,200,1e-12,0.0506884,0.08298080000000001,0.0379414,6.800000000000001e-07,1.690e-03,7.247e-10
100,32,68,3,200,1e-12,0.08553020000000001,0.027743800000000002,0.058336599999999995,6.800000000000001e-07,1.758e-03,7.254e-10
37,42,121,3,200,1e-12,0.0319928,0.0362418,0.10337600000000001,6.800000000000001e-07,1.574e-03,7.309e-10
14,20,166,3,200,1e-12,0.0124474,0.017546199999999998,0.14161700000000002,6.800000000000001e-07,1.587e-03,7.706e-10
123,58,19,3,200,1e-12,0.1050756,0.049838600000000004,0.0166964,6.800000000000001e-07,1.811e-03,7.274e-10
137,61,2,3,200,1e-12,0.11697280000000002,0.052388,0.0022498,6.800000000000001e-07,1.821e-03,7.333e-10
88,7,105,3,200,1e-12,0.0753326,0.006498799999999999,0.0897792,6.800000000000001e-07,1.609e-03,7.300e-10
73,13,114,3,200,1e-12,0.0625856,0.0115976,0.09742740000000001,6.800000000000001e-07,1.585e-03,7.294e-10
44,20,136,3,200,1e-12,0.0379414,0.017546199999999998,0.116123,6.800000000000001e-07,1.550e-03,7.352e-10
97,87,16,3,200,1e-12,0.08298080000000001,0.07448280000000002,0.014147,6.800000000000001e-07,1.766e-03,7.256e-10
26,58,116,3,200,1e-12,0.022645,0.049838600000000004,0.099127,6.800000000000001e-07,1.604e-03,7.337e-10
116,53,31,3,200,1e-12,0.099127,0.0455896,0.026893999999999998,6.800000000000001e-07,1.805e-03,7.263e-10
80,37,83,3,200,1e-12,0.06853420000000002,0.0319928,0.07108360000000001,6.800000000000001e-07,1.717e-03,7.231e-10
78,98,24,3,200,1e-12,0.06683460000000001,0.0838306,0.0209454,6.800000000000001e-07,1.727e-03,7.222e-10
40,106,54,3,200,1e-12,0.0345422,0.090629,0.0464394,6.800000000000001e-07,1.665e-03,7.247e-10
60,73,67,3,200,1e-12,0.0515382,0.0625856,0.0574868,6.800000000000001e-07,1.692e-03,7.231e-10
39,159,2,3,200,1e-12,0.0336924,0.13566840000000002,0.0022498,6.800000000000001e-07,1.644e-03,7.412e-10
5,63,132,3,200,1e-12,0.0047992,0.0540876,0.11272380000000001,6.800000000000001e-07,1.656e-03,7.560e-10
31,98,71,3,200,1e-12,0.026893999999999998,0.0838306,0.060885999999999996,6.800000000000001e-07,1.667e-03,7.328e-10
35,75,90,3,200,1e-12,0.0302932,0.0642852,0.07703220000000001,6.800000000000001e-07,1.633e-03,7.269e-10
49,77,74,3,200,1e-12,0.042190399999999996,0.06598480000000001,0.0634354,6.800000000000001e-07,1.662e-03,7.239e-10
13,180,7,3,200,1e-12,0.0115976,0.15351420000000002,0.006498799999999999,6.800000000000001e-07,1.705e-03,7.700e-10
105,40,55,3,200,1e-12,0.0897792,0.0345422,0.0472892,6.800000000000001e-07,1.781e-03,7.225e-10
34,137,29,3,200,1e-12,0.029443399999999998,0.11697280000000002,0.0251944,6.800000000000001e-07,1.679e-03,7.381e-10
39,61,100,3,200,1e-12,0.0336924,0.052388,0.08553020000000001,6.800000000000001e-07,1.609e-03,7.268e-10
147,30,23,3,200,1e-12,0.12547080000000002,0.0260442,0.020095599999999998,6.800000000000001e-07,1.810e-03,7.366e-10
11,108,81,3,200,1e-12,0.009898,0.09232860000000001,0.069384,6.800000000000001e-07,1.736e-03,7.471e-10
88,2,110,3,200,1e-12,0.0753326,0.0022498,0.09402820000000002,6.800000000000001e-07,1.602e-03,7.308e-10
8,161,31,3,200,1e-12,0.007348599999999999,0.137368,0.026893999999999998,6.800000000000001e-07,1.775e-03,7.695e-10
52,126,22,3,200,1e-12,0.044739799999999996,0.107625,0.0192458,6.800000000000001e-07,1.666e-03,7.289e-10
32,69,99,3,200,1e-12,0.027743800000000002,0.0591864,0.0846804,6.800000000000001e-07,1.625e-03,7.330e-10
10,4,186,3,200,1e-12,0.0090482,0.0039494,0.158613,6.800000000000001e-07,1.651e-03,7.972e-10
106,28,66,3,200,1e-12,0.090629,0.0243446,0.056637,6.800000000000001e-07,1.760e-03,7.220e-10
40,101,59,3,200,1e-12,0.0345422,0.08638000000000001,0.0506884,6.800000000000001e-07,1.654e-03,7.284e-10
101,89,10,3,200,1e-12,0.08638000000000001,0.0761824,0.0090482,6.800000000000001e-07,1.771e-03,7.248e-10
86,79,35,3,200,1e-12,0.07363300000000002,0.0676844,0.0302932,6.800000000000001e-07,1.751e-03,7.181e-10
87,71,42,3,200,1e-12,0.07448280000000002,0.060885999999999996,0.0362418,6.800000000000001e-07,1.755e-03,7.210e-10
99,2,99,3,200,1e-12,0.0846804,0.0022498,0.0846804,6.800000000000001e-07,1.627e-03,7.325e-10
28,62,110,3,200,1e-12,0.0243446,0.0532378,0.09402820000000002,6.800000000000001e-07,1.615e-03,7.329e-10
57,72,71,3,200,1e-12,0.0489888,0.0617358,0.060885999999999996,6.800000000000001e-07,1.683e-03,7.187e-10
139,57,4,3,200,1e-12,0.11867240000000001,0.0489888,0.0039494,6.800000000000001e-07,1.823e-03,7.292e-10
22,97,81,3,200,1e-12,0.0192458,0.08298080000000001,0.069384,6.800000000000001e-07,1.685e-03,7.369e-10
151,28,21,3,200,1e-12,0.12887,0.0243446,0.018396,6.800000000000001e-07,1.809e-03,7.361e-10
111,58,31,3,200,1e-12,0.094878,0.049838600000000004,0.026893999999999998,6.800000000000001e-07,1.799e-03,7.271e-10
32,64,104,3,200,1e-12,0.027743800000000002,0.0549374,0.0889294,6.800000000000001e-07,1.617e-03,7.276e-10
36,87,77,3,200,1e-12,0.031142999999999997,0.07448280000000002,0.06598480000000001,6.800000000000001e-07,1.648e-03,7.308e-10
71,21,108,3,200,1e-12,0.060885999999999996,0.018396,0.09232860000000001,6.800000000000001e-07,1.622e-03,7.269e-10
22,24,154,3,200,1e-12,0.0192458,0.0209454,0.1314194,6.800000000000001e-07,1.565e-03,7.534e-10
42,69,89,3,200,1e-12,0.0362418,0.0591864,0.0761824,6.800000000000001e-07,1.631e-03,7.259e-10
155,13,32,3,200,1e-12,0.1322692,0.0115976,0.027743800000000002,6.800000000000001e-07,1.765e-03,7.363e-10
102,84,14,3,200,1e-12,0.08722980000000001,0.07193340000000001,0.0124474,6.800000000000001e-07,1.776e-03,7.259e-10
33,19,148,3,200,1e-12,0.0285936,0.0166964,0.1263206,6.800000000000001e-07,1.553e-03,7.421e-10
39,39,122,3,200,1e-12,0.0336924,0.0336924,0.10422580000000001,6.800000000000001e-07,1.569e-03,7.318e-10
128,58,14,3,200,1e-12,0.10932460000000001,0.049838600000000004,0.0124474,6.800000000000001e-07,1.815e-03,7.307e-10
41,146,13,3,200,1e-12,0.035392,0.12462100000000001,0.0115976,6.800000000000001e-07,1.658e-03,7.358e-10
91,102,7,3,200,1e-12,0.077882,0.08722980000000001,0.006498799999999999,6.800000000000001e-07,1.745e-03,7.221e-10
35,54,111,3,200,1e-12,0.0302932,0.0464394,0.094878,6.800000000000001e-07,1.590e-03,7.306e-10
190,6,4,3,200,1e-12,0.16201220000000002,0.0056489999999999995,0.0039494,6.800000000000001e-07,1.751e-03,7.504e-10
14,5,181,3,200,1e-12,0.0124474,0.0047992,0.154364,6.800000000000001e-07,1.625e-03,7.865e-10
24,25,151,3,200,1e-12,0.0209454,0.021795199999999997,0.12887,6.800000000000001e-07,1.564e-03,7.487e-10
130,35,35,3,200,1e-12,0.1110242,0.0302932,0.0302932,6.800000000000001e-07,1.805e-03,7.316e-10
17,44,139,3,200,1e-12,0.014996800000000001,0.0379414,0.11867240000000001,6.800000000000001e-07,1.593e-03,7.465e-10
90,74,36,3,200,1e-12,0.07703220000000001,0.0634354,0.031142999999999997,6.800000000000001e-07,1.762e-03,7.239e-10
107,33,60,3,200,1e-12,0.09147880000000001,0.0285936,0.0515382,6.800000000000001e-07,1.773e-03,7.270e-10
63,93,44,3,200,1e-12,0.0540876,0.07958160000000002,0.0379414,6.800000000000001e-07,1.700e-03,7.208e-10
56,95,49,3,200,1e-12,0.048138999999999994,0.08128120000000001,0.042190399999999996,6.800000000000001e-07,1.684e-03,7.224e-10
65,58,77,3,200,1e-12,0.0557872,0.049838600000000004,0.06598480000000001,6.800000000000001e-07,1.698e-03,7.226e-10
124,8,68,3,200,1e-12,0.10592540000000002,0.007348599999999999,0.058336599999999995,6.800000000000001e-07,1.706e-03,7.322e-10
10,167,23,3,200,1e-12,0.0090482,0.1424668,0.020095599999999998,6.800000000000001e-07,1.758e-03,7.656e-10
14,142,44,3,200,1e-12,0.0124474,0.1212218,0.0379414,6.800000000000001e-07,1.750e-03,7.560e-10
38,141,21,3,200,1e-12,0.0328426,0.120372,0.018396,6.800000000000001e-07,1.666e-03,7.352e-10
3,194,3,3,200,1e-12,0.0030995999999999997,0.16541140000000001,0.0030995999999999997,6.800000000000001e-07,1.725e-03,7.873e-10
12,76,112,3,200,1e-12,0.0107478,0.06513500000000001,0.0957278,6.800000000000001e-07,1.670e-03,7.480e-10
121,78,1,3,200,1e-12,0.10337600000000001,0.06683460000000001,0.0014,6.800000000000001e-07,1.801e-03,7.291e-10
17,150,33,3,200,1e-12,0.014996800000000001,0.1280202,0.0285936,6.800000000000001e-07,1.734e-03,7.537e-10
30,25,145,3,200,1e-12,0.0260442,0.021795199999999997,0.12377120000000001,6.800000000000001e-07,1.551e-03,7.466e-10
33,116,51,3,200,1e-12,0.0285936,0.099127,0.04389,6.800000000000001e-07,1.676e-03,7.316e-10
70,33,97,3,200,1e-12,0.060036200000000005,0.0285936,0.08298080000000001,6.800000000000001e-07,1.670e-03,7.222e-10
55,88,57,3,200,1e-12,0.0472892,0.0753326,0.0489888,6.800000000000001e-07,1.683e-03,7.226e-10
39,4,157,3,200,1e-12,0.0336924,0.0039494,0.13396880000000003,6.800000000000001e-07,1.546e-03,7.526e-10
175,7,18,3,200,1e-12,0.1492652,0.006498799999999999,0.015846600000000002,6.800000000000001e-07,1.750e-03,7.452e-10
131,53,16,3,200,1e-12,0.11187400000000002,0.0455896,0.014147,6.800000000000001e-07,1.817e-03,7.321e-10
151,14,35,3,200,1e-12,0.12887,0.0124474,0.0302932,6.800000000000001e-07,1.766e-03,7.383e-10
8,108,84,3,200,1e-12,0.007348599999999999,0.09232860000000001,0.07193340000000001,6.800000000000001e-07,1.747e-03,7.545e-10
56,135,9,3,200,1e-12,0.048138999999999994,0.1152732,0.0081984,6.800000000000001e-07,1.664e-03,7.246e-10
168,20,12,3,200,1e-12,0.1433166,0.017546199999999998,0.0107478,6.800000000000001e-07,1.797e-03,7.431e-10
77,14,109,3,200,1e-12,0.06598480000000001,0.0124474,0.09317840000000001,6.800000000000001e-07,1.606e-03,7.281e-10
10,9,181,3,200,1e-12,0.0090482,0.0081984,0.154364,6.800000000000001e-07,1.626e-03,7.912e-10
16,161,23,3,200,1e-12,0.014147,0.137368,0.020095599999999998,6.800000000000001e-07,1.731e-03,7.564e-10
88,96,16,3,200,1e-12,0.0753326,0.082131,0.014147,6.800000000000001e-07,1.745e-03,7.228e-10
21,141,38,3,200,1e-12,0.018396,0.120372,0.0328426,6.800000000000001e-07,1.716e-03,7.489e-10
20,89,91,3,200,1e-12,0.017546199999999998,0.0761824,0.077882,6.800000000000001e-07,1.675e-03,7.400e-10
24,131,45,3,200,1e-12,0.0209454,0.11187400000000002,0.0387912,6.800000000000001e-07,1.708e-03,7.414e-10
119,53,28,3,200,1e-12,0.1016764,0.0455896,0.0243446,6.800000000000001e-07,1.807e-03,7.289e-10
91,35,74,3,200,1e-12,0.077882,0.0302932,0.0634354,6.800000000000001e-07,1.743e-03,7.206e-10
32,26,142,3,200,1e-12,0.027743800000000002,0.022645,0.1212218,6.800000000000001e-07,1.556e-03,7.412e-10
105,16,79,3,200,1e-12,0.0897792,0.014147,0.0676844,6.800000000000001e-07,1.713e-03,7.279e-10
150,48,2,3,200,1e-12,0.1280202,0.041340600000000005,0.0022498,6.800000000000001e-07,1.828e-03,7.331e-10
119,65,16,3,200,1e-12,0.1016764,0.0557872,0.014147,6.800000000000001e-07,1.806e-03,7.282e-10
81,46,73,3,200,1e-12,0.069384,0.039640999999999996,0.0625856,6.800000000000001e-07,1.734e-03,7.225e-10
10,150,40,3,200,1e-12,0.0090482,0.1280202,0.0345422,6.800000000000001e-07,1.771e-03,7.616e-10
94,51,55,3,200,1e-12,0.08043140000000001,0.04389,0.0472892,6.800000000000001e-07,1.769e-03,7.240e-10
43,152,5,3,200,1e-12,0.0370916,0.1297198,0.0047992,6.800000000000001e-07,1.648e-03,7.318e-10
13,144,43,3,200,1e-12,0.0115976,0.12292140000000001,0.0370916,6.800000000000001e-07,1.755e-03,7.550e-10
133,21,46,3,200,1e-12,0.1135736,0.018396,0.039640999999999996,6.800000000000001e-07,1.777e-03,7.330e-10
48,34,118,3,200,1e-12,0.041340600000000005,0.029443399999999998,0.1008266,6.800000000000001e-07,1.571e-03,7.288e-10
69,37,94,3,200,1e-12,0.0591864,0.0319928,0.08043140000000001,6.800000000000001e-07,1.678e-03,7.207e-10
65,44,91,3,200,1e-12,0.0557872,0.0379414,0.077882,6.800000000000001e-07,1.678e-03,7.193e-10
11,161,28,3,200,1e-12,0.009898,0.137368,0.0243446,6.800000000000001e-07,1.759e-03,7.634e-10
27,78,95,3,200,1e-12,0.0234948,0.06683460000000001,0.08128120000000001,6.800000000000001e-07,1.645e-03,7.341e-10
82,110,8,3,200,1e-12,0.0702338,0.09402820000000002,0.007348599999999999,6.800000000000001e-07,1.722e-03,7.214e-10
76,115,9,3,200,1e-12,0.06513500000000001,0.09827720000000001,0.0081984,6.800000000000001e-07,1.709e-03,7.243e-10
61,105,34,3,200,1e-12,0.052388,0.0897792,0.029443399999999998,6.800000000000001e-07,1.691e-03,7.224e-10
34,86,80,3,200,1e-12,0.029443399999999998,0.07363300000000002,0.06853420000000002,6.800000000000001e-07,1.650e-03,7.312e-10
29,147,24,3,200,1e-12,0.0251944,0.12547080000000002,0.0209454,6.800000000000001e-07,1.688e-03,7.405e-10
83,43,74,3,200,1e-12,0.07108360000000001,0.0370916,0.0634354,6.800000000000001e-07,1.736e-03,7.199e-10
84,71,45,3,200,1e-12,0.07193340000000001,0.060885999999999996,0.0387912,6.800000000000001e-07,1.751e-03,7.177e-10
46,95,59,3,200,1e-12,0.039640999999999996,0.08128120000000001,0.0506884,6.800000000000001e-07,1.664e-03,7.227e-10
2,187,11,3,200,1e-12,0.0022498,0.15946280000000002,0.009898,6.800000000000001e-07,1.762e-03,7.839e-10
50,43,107,3,200,1e-12,0.0430402,0.0370916,0.09147880000000001,6.800000000000001e-07,1.602e-03,7.264e-10
145,4,51,3,200,1e-12,0.12377120000000001,0.0039494,0.04389,6.800000000000001e-07,1.716e-03,7.366e-10
65,112,23,3,200,1e-12,0.0557872,0.0957278,0.020095599999999998,6.800000000000001e-07,1.694e-03,7.256e-10
66,56,78,3,200,1e-12,0.056637,0.048138999999999994,0.06683460000000001,6.800000000000001e-07,1.700e-03,7.205e-10
54,2,144,3,200,1e-12,0.0464394,0.0022498,0.12292140000000001,6.800000000000001e-07,1.554e-03,7.387e-10
132,66,2,3,200,1e-12,0.11272380000000001,0.056637,0.0022498,6.800000000000001e-07,1.816e-03,7.301e-10
14,71,115,3,200,1e-12,0.0124474,0.060885999999999996,0.09827720000000001,6.800000000000001e-07,1.652e-03,7.446e-10
85,81,34,3,200,1e-12,0.0727832,0.069384,0.029443399999999998,6.800000000000001e-07,1.749e-03,7.201e-10
8,98,94,3,200,1e-12,0.007348599999999999,0.0838306,0.08043140000000001,6.800000000000001e-07,1.729e-03,7.557e-10
122,67,11,3,200,1e-12,0.10422580000000001,0.0574868,0.009898,6.800000000000001e-07,1.808e-03,7.250e-10
26,75,99,3,200,1e-12,0.022645,0.0642852,0.0846804,6.800000000000001e-07,1.641e-03,7.323e-10
40,104,56,3,200,1e-12,0.0345422,0.0889294,0.048138999999999994,6.800000000000001e-07,1.663e-03,7.248e-10
15,45,140,3,200,1e-12,0.0132972,0.0387912,0.11952220000000001,6.800000000000001e-07,1.593e-03,7.522e-10
44,34,122,3,200,1e-12,0.0379414,0.029443399999999998,0.10422580000000001,6.800000000000001e-07,1.566e-03,7.268e-10
69,66,65,3,200,1e-12,0.0591864,0.056637,0.0557872,6.800000000000001e-07,1.716e-03,7.218e-10
94,45,61,3,200,1e-12,0.08043140000000001,0.0387912,0.052388,6.800000000000001e-07,1.765e-03,7.245e-10
13,182,5,3,200,1e-12,0.0115976,0.15521379999999999,0.0047992,6.800000000000001e-07,1.697e-03,7.711e-10
105,42,53,3,200,1e-12,0.0897792,0.0362418,0.0455896,6.800000000000001e-07,1.783e-03,7.207e-10
146,28,26,3,200,1e-12,0.12462100000000001,0.0243446,0.022645,6.800000000000001e-07,1.806e-03,7.307e-10
27,111,62,3,200,1e-12,0.0234948,0.094878,0.0532378,6.800000000000001e-07,1.689e-03,7.386e-10
77,68,55,3,200,1e-12,0.06598480000000001,0.058336599999999995,0.0472892,6.800000000000001e-07,1.737e-03,7.227e-10
174,21,5,3,200,1e-12,0.1484154,0.018396,0.0047992,6.800000000000001e-07,1.802e-03,7.400e-10
8,191,1,3,200,1e-12,0.007348599999999999,0.162862,0.0014,6.800000000000001e-07,1.694e-03,7.807e-10
154,34,12,3,200,1e-12,0.1314194,0.029443399999999998,0.0107478,6.800000000000001e-07,1.820e-03,7.383e-10
152,16,32,3,200,1e-12,0.1297198,0.014147,0.027743800000000002,6.800000000000001e-07,1.775e-03,7.387e-10
52,124,24,3,200,1e-12,0.044739799999999996,0.10592540000000002,0.0209454,6.800000000000001e-07,1.666e-03,7.288e-10
25,105,70,3,200,1e-12,0.021795199999999997,0.0897792,0.060036200000000005,6.800000000000001e-07,1.689e-03,7.353e-10
33,56,111,3,200,1e-12,0.0285936,0.048138999999999994,0.094878,6.800000000000001e-07,1.602e-03,7.307e-10
34,96,70,3,200,1e-12,0.029443399999999998,0.082131,0.060036200000000005,6.800000000000001e-07,1.662e-03,7.300e-10
40,99,61,3,200,1e-12,0.0345422,0.0846804,0.052388,6.800000000000001e-07,1.658e-03,7.297e-10
118,3,79,3,200,1e-12,0.1008266,0.0030995999999999997,0.0676844,6.800000000000001e-07,1.669e-03,7.319e-10
84,24,92,3,200,1e-12,0.07193340000000001,0.0209454,0.0787318,6.800000000000001e-07,1.691e-03,7.222e-10
79,4,117,3,200,1e-12,0.0676844,0.0039494,0.09997680000000002,6.800000000000001e-07,1.589e-03,7.331e-10
13,167,20,3,200,1e-12,0.0115976,0.1424668,0.017546199999999998,6.800000000000001e-07,1.740e-03,7.620e-10
107,69,24,3,200,1e-12,0.09147880000000001,0.0591864,0.0209454,6.800000000000001e-07,1.791e-03,7.259e-10
105,27,68,3,200,1e-12,0.0897792,0.0234948,0.058336599999999995,6.800000000000001e-07,1.756e-03,7.267e-10
46,77,77,3,200,1e-12,0.039640999999999996,0.06598480000000001,0.06598480000000001,6.800000000000001e-07,1.655e-03,7.264e-10
98,43,59,3,200,1e-12,0.0838306,0.0370916,0.0506884,6.800000000000001e-07,1.771e-03,7.235e-10
69,12,119,3,200,1e-12,0.0591864,0.0107478,0.1016764,6.800000000000001e-07,1.575e-03,7.302e-10
31,137,32,3,200,1e-12,0.026893999999999998,0.11697280000000002,0.027743800000000002,6.800000000000001e-07,1.687e-03,7.380e-10
94,32,74,3,200,1e-12,0.08043140000000001,0.027743800000000002,0.0634354,6.800000000000001e-07,1.744e-03,7.252e-10
34,76,90,3,200,1e-12,0.029443399999999998,0.06513500000000001,0.07703220000000001,6.800000000000001e-07,1.634e-03,7.313e-10
90,44,66,3,200,1e-12,0.07703220000000001,0.0379414,0.056637,6.800000000000001e-07,1.755e-03,7.191e-10
58,134,8,3,200,1e-12,0.049838600000000004,0.11442340000000001,0.007348599999999999,6.800000000000001e-07,1.668e-03,7.239e-10
51,46,103,3,200,1e-12,0.04389,0.039640999999999996,0.08807960000000001,6.800000000000001e-07,1.617e-03,7.247e-10
61,128,11,3,200,1e-12,0.052388,0.10932460000000001,0.009898,6.800000000000001e-07,1.676e-03,7.261e-10
55,116,29,3,200,1e-12,0.0472892,0.099127,0.0251944,6.800000000000001e-07,1.675e-03,7.213e-10
127,39,34,3,200,1e-12,0.10847480000000001,0.0336924,0.029443399999999998,6.800000000000001e-07,1.807e-03,7.311e-10
100,52,48,3,200,1e-12,0.08553020000000001,0.044739799999999996,0.041340600000000005,6.800000000000001e-07,1.781e-03,7.195e-10
39,96,65,3,200,1e-12,0.0336924,0.082131,0.0557872,6.800000000000001e-07,1.649e-03,7.250e-10
45,76,79,3,200,1e-12,0.0387912,0.06513500000000001,0.0676844,6.800000000000001e-07,1.651e-03,7.265e-10
31,165,4,3,200,1e-12,0.026893999999999998,0.1407672,0.0039494,6.800000000000001e-07,1.656e-03,7.475e-10
59,135,6,3,200,1e-12,0.0506884,0.1152732,0.0056489999999999995,6.800000000000001e-07,1.667e-03,7.293e-10
10,29,161,3,200,1e-12,0.0090482,0.0251944,0.137368,6.800000000000001e-07,1.602e-03,7.663e-10
26,121,53,3,200,1e-12,0.022645,0.10337600000000001,0.0455896,6.800000000000001e-07,1.697e-03,7.404e-10
12,50,138,3,200,1e-12,0.0107478,0.0430402,0.11782260000000001,6.800000000000001e-07,1.613e-03,7.498e-10
122,49,29,3,200,1e-12,0.10422580000000001,0.042190399999999996,0.0251944,6.800000000000001e-07,1.809e-03,7.252e-10
44,40,116,3,200,1e-12,0.0379414,0.0345422,0.099127,6.800000000000001e-07,1.574e-03,7.275e-10
