Stage1,Stage2,Stage3,Stages,Switches,Cap,Slew1,Slew2,Slew3,Ileak,MaxI,EndTime
47,128,45,3,220,1.0198e-11,0.0404908,0.10932460000000001,0.0387912,4.6999999999999995e-07,6.162e-03,2.692e-09
116,25,79,3,220,1.0198e-11,0.099127,0.021795199999999997,0.0676844,4.6999999999999995e-07,6.176e-03,2.669e-09
36,30,154,3,220,1.0198e-11,0.031142999999999997,0.0260442,0.1314194,4.6999999999999995e-07,5.998e-03,2.721e-09
46,53,121,3,220,1.0198e-11,0.039640999999999996,0.0455896,0.10337600000000001,4.6999999999999995e-07,6.092e-03,2.700e-09
10,199,11,3,220,1.0198e-11,0.0090482,0.16966040000000002,0.009898,4.6999999999999995e-07,5.932e-03,2.745e-09
54,142,24,3,220,1.0198e-11,0.0464394,0.1212218,0.0209454,4.6999999999999995e-07,6.092e-03,2.684e-09
2,22,196,3,220,1.0198e-11,0.0022498,0.0192458,0.167111,4.6999999999999995e-07,5.922e-03,2.775e-09
6,183,31,3,220,1.0198e-11,0.0056489999999999995,0.15606360000000002,0.026893999999999998,4.6999999999999995e-07,6.004e-03,2.732e-09
108,18,94,3,220,1.0198e-11,0.09232860000000001,0.015846600000000002,0.08043140000000001,4.6999999999999995e-07,6.147e-03,2.682e-09
62,148,10,3,220,1.0198e-11,0.0532378,0.1263206,0.0090482,4.6999999999999995e-07,6.053e-03,2.678e-09
46,48,126,3,220,1.0198e-11,0.039640999999999996,0.041340600000000005,0.107625,4.6999999999999995e-07,6.077e-03,2.703e-09
70,146,4,3,220,1.0198e-11,0.060036200000000005,0.12462100000000001,0.0039494,4.6999999999999995e-07,6.049e-03,2.680e-09
66,20,134,3,220,1.0198e-11,0.056637,0.017546199999999998,0.11442340000000001,4.6999999999999995e-07,6.048e-03,2.707e-09
56,24,140,3,220,1.0198e-11,0.048138999999999994,0.0209454,0.11952220000000001,4.6999999999999995e-07,6.032e-03,2.706e-09
128,55,37,3,220,1.0198e-11,0.10932460000000001,0.0472892,0.0319928,4.6999999999999995e-07,6.231e-03,2.675e-09
71,36,113,3,220,1.0198e-11,0.060885999999999996,0.031142999999999997,0.0965776,4.6999999999999995e-07,6.105e-03,2.691e-09
51,93,76,3,220,1.0198e-11,0.04389,0.07958160000000002,0.06513500000000001,4.6999999999999995e-07,6.212e-03,2.687e-09
74,10,136,3,220,1.0198e-11,0.0634354,0.0090482,0.116123,4.6999999999999995e-07,6.040e-03,2.696e-09
34,140,46,3,220,1.0198e-11,0.029443399999999998,0.11952220000000001,0.039640999999999996,4.6999999999999995e-07,6.130e-03,2.701e-09
86,102,32,3,220,1.0198e-11,0.07363300000000002,0.08722980000000001,0.027743800000000002,4.6999999999999995e-07,6.212e-03,2.665e-09
126,42,52,3,220,1.0198e-11,0.107625,0.0362418,0.044739799999999996,4.6999999999999995e-07,6.222e-03,2.656e-09
37,95,88,3,220,1.0198e-11,0.0319928,0.08128120000000001,0.0753326,4.6999999999999995e-07,6.190e-03,2.695e-09
44,163,13,3,220,1.0198e-11,0.0379414,0.1390676,0.0115976,4.6999999999999995e-07,6.016e-03,2.711e-09
13,31,176,3,220,1.0198e-11,0.0115976,0.026893999999999998,0.150115,4.6999999999999995e-07,5.957e-03,2.754e-09
129,10,81,3,220,1.0198e-11,0.1101744,0.0090482,0.069384,4.6999999999999995e-07,6.161e-03,2.679e-09
83,92,45,3,220,1.0198e-11,0.07108360000000001,0.0787318,0.0387912,4.6999999999999995e-07,6.245e-03,2.668e-09
20,41,159,3,220,1.0198e-11,0.017546199999999998,0.035392,0.13566840000000002,4.6999999999999995e-07,5.995e-03,2.724e-09
39,163,18,3,220,1.0198e-11,0.0336924,0.1390676,0.015846600000000002,4.6999999999999995e-07,6.022e-03,2.703e-09
6,115,99,3,220,1.0198e-11,0.0056489999999999995,0.09827720000000001,0.0846804,4.6999999999999995e-07,6.171e-03,2.714e-09
159,16,45,3,220,1.0198e-11,0.13566840000000002,0.014147,0.0387912,4.6999999999999995e-07,6.120e-03,2.688e-09
113,46,61,3,220,1.0198e-11,0.0965776,0.039640999999999996,0.052388,4.6999999999999995e-07,6.228e-03,2.667e-09
79,5,136,3,220,1.0198e-11,0.0676844,0.0047992,0.116123,4.6999999999999995e-07,6.041e-03,2.709e-09
69,9,142,3,220,1.0198e-11,0.0591864,0.0081984,0.1212218,4.6999999999999995e-07,6.026e-03,2.702e-09
167,26,27,3,220,1.0198e-11,0.1424668,0.022645,0.0234948,4.6999999999999995e-07,6.083e-03,2.684e-09
34,63,123,3,220,1.0198e-11,0.029443399999999998,0.0540876,0.1050756,4.6999999999999995e-07,6.093e-03,2.705e-09
94,51,75,3,220,1.0198e-11,0.08043140000000001,0.04389,0.0642852,4.6999999999999995e-07,6.205e-03,2.671e-09
143,26,51,3,220,1.0198e-11,0.1220716,0.022645,0.04389,4.6999999999999995e-07,6.177e-03,2.675e-09
88,38,94,3,220,1.0198e-11,0.0753326,0.0328426,0.08043140000000001,4.6999999999999995e-07,6.149e-03,2.675e-09
103,112,5,3,220,1.0198e-11,0.08807960000000001,0.0957278,0.0047992,4.6999999999999995e-07,6.149e-03,2.678e-09
78,57,85,3,220,1.0198e-11,0.06683460000000001,0.0489888,0.0727832,4.6999999999999995e-07,6.185e-03,2.682e-09
65,69,86,3,220,1.0198e-11,0.0557872,0.0591864,0.07363300000000002,4.6999999999999995e-07,6.187e-03,2.660e-09
8,9,203,3,220,1.0198e-11,0.007348599999999999,0.0081984,0.1730596,4.6999999999999995e-07,5.905e-03,2.784e-09
23,129,68,3,220,1.0198e-11,0.020095599999999998,0.1101744,0.058336599999999995,4.6999999999999995e-07,6.180e-03,2.703e-09
23,40,157,3,220,1.0198e-11,0.020095599999999998,0.0345422,0.13396880000000003,4.6999999999999995e-07,5.997e-03,2.726e-09
53,81,86,3,220,1.0198e-11,0.0455896,0.069384,0.07363300000000002,4.6999999999999995e-07,6.187e-03,2.680e-09
12,19,189,3,220,1.0198e-11,0.0107478,0.0166964,0.1611624,4.6999999999999995e-07,5.930e-03,2.767e-09
118,47,55,3,220,1.0198e-11,0.1008266,0.0404908,0.0472892,4.6999999999999995e-07,6.232e-03,2.672e-09
132,3,85,3,220,1.0198e-11,0.11272380000000001,0.0030995999999999997,0.0727832,4.6999999999999995e-07,6.150e-03,2.684e-09
120,20,80,3,220,1.0198e-11,0.10252620000000001,0.017546199999999998,0.06853420000000002,4.6999999999999995e-07,6.172e-03,2.669e-09
106,21,93,3,220,1.0198e-11,0.090629,0.018396,0.07958160000000002,4.6999999999999995e-07,6.151e-03,2.688e-09
11,43,166,3,220,1.0198e-11,0.009898,0.0370916,0.14161700000000002,4.6999999999999995e-07,5.981e-03,2.745e-09
92,17,111,3,220,1.0198e-11,0.0787318,0.014996800000000001,0.094878,4.6999999999999995e-07,6.105e-03,2.695e-09
143,49,28,3,220,1.0198e-11,0.1220716,0.042190399999999996,0.0243446,4.6999999999999995e-07,6.182e-03,2.678e-09
27,94,99,3,220,1.0198e-11,0.0234948,0.08043140000000001,0.0846804,4.6999999999999995e-07,6.167e-03,2.701e-09
32,21,167,3,220,1.0198e-11,0.027743800000000002,0.018396,0.1424668,4.6999999999999995e-07,5.964e-03,2.738e-09
80,11,129,3,220,1.0198e-11,0.06853420000000002,0.009898,0.1101744,4.6999999999999995e-07,6.059e-03,2.703e-09
74,65,81,3,220,1.0198e-11,0.0634354,0.0557872,0.069384,4.6999999999999995e-07,6.199e-03,2.670e-09
120,85,15,3,220,1.0198e-11,0.10252620000000001,0.0727832,0.0132972,4.6999999999999995e-07,6.210e-03,2.670e-09
47,92,81,3,220,1.0198e-11,0.0404908,0.0787318,0.069384,4.6999999999999995e-07,6.201e-03,2.673e-09
9,185,26,3,220,1.0198e-11,0.0081984,0.15776320000000002,0.022645,4.6999999999999995e-07,5.990e-03,2.732e-09
44,62,114,3,220,1.0198e-11,0.0379414,0.0532378,0.09742740000000001,4.6999999999999995e-07,6.115e-03,2.696e-09
174,37,9,3,220,1.0198e-11,0.1484154,0.0319928,0.0081984,4.6999999999999995e-07,6.053e-03,2.675e-09
31,41,148,3,220,1.0198e-11,0.026893999999999998,0.035392,0.1263206,4.6999999999999995e-07,6.023e-03,2.705e-09
49,104,67,3,220,1.0198e-11,0.042190399999999996,0.0889294,0.0574868,4.6999999999999995e-07,6.216e-03,2.686e-09
209,3,8,3,220,1.0198e-11,0.1781584,0.0030995999999999997,0.007348599999999999,4.6999999999999995e-07,5.915e-03,2.720e-09
119,80,21,3,220,1.0198e-11,0.1016764,0.06853420000000002,0.018396,4.6999999999999995e-07,6.226e-03,2.671e-09
55,7,158,3,220,1.0198e-11,0.0472892,0.006498799999999999,0.1348186,4.6999999999999995e-07,5.981e-03,2.722e-09
48,20,152,3,220,1.0198e-11,0.041340600000000005,0.017546199999999998,0.1297198,4.6999999999999995e-07,6.000e-03,2.716e-09
22,127,71,3,220,1.0198e-11,0.0192458,0.10847480000000001,0.060885999999999996,4.6999999999999995e-07,6.182e-03,2.691e-09
121,66,33,3,220,1.0198e-11,0.10337600000000001,0.056637,0.0285936,4.6999999999999995e-07,6.244e-03,2.673e-09
67,89,64,3,220,1.0198e-11,0.0574868,0.0761824,0.0549374,4.6999999999999995e-07,6.235e-03,2.675e-09
63,94,63,3,220,1.0198e-11,0.0540876,0.08043140000000001,0.0540876,4.6999999999999995e-07,6.232e-03,2.669e-09
20,113,87,3,220,1.0198e-11,0.017546199999999998,0.0965776,0.07448280000000002,4.6999999999999995e-07,6.183e-03,2.704e-09
61,124,35,3,220,1.0198e-11,0.052388,0.10592540000000002,0.0302932,4.6999999999999995e-07,6.154e-03,2.670e-09
45,96,79,3,220,1.0198e-11,0.0387912,0.082131,0.0676844,4.6999999999999995e-07,6.203e-03,2.682e-09
82,119,19,3,220,1.0198e-11,0.0702338,0.1016764,0.0166964,4.6999999999999995e-07,6.150e-03,2.679e-09
50,65,105,3,220,1.0198e-11,0.0430402,0.0557872,0.0897792,4.6999999999999995e-07,6.130e-03,2.688e-09
73,34,113,3,220,1.0198e-11,0.0625856,0.029443399999999998,0.0965776,4.6999999999999995e-07,6.104e-03,2.690e-09
7,54,159,3,220,1.0198e-11,0.006498799999999999,0.0464394,0.13566840000000002,4.6999999999999995e-07,6.007e-03,2.718e-09
59,66,95,3,220,1.0198e-11,0.0506884,0.056637,0.08128120000000001,4.6999999999999995e-07,6.163e-03,2.688e-09
23,144,53,3,220,1.0198e-11,0.020095599999999998,0.12292140000000001,0.0455896,4.6999999999999995e-07,6.131e-03,2.707e-09
29,69,122,3,220,1.0198e-11,0.0251944,0.0591864,0.10422580000000001,4.6999999999999995e-07,6.099e-03,2.706e-09
25,130,65,3,220,1.0198e-11,0.021795199999999997,0.1110242,0.0557872,4.6999999999999995e-07,6.177e-03,2.703e-09
85,54,81,3,220,1.0198e-11,0.0727832,0.0464394,0.069384,4.6999999999999995e-07,6.192e-03,2.673e-09
189,10,21,3,220,1.0198e-11,0.1611624,0.0090482,0.018396,4.6999999999999995e-07,5.991e-03,2.701e-09
21,160,39,3,220,1.0198e-11,0.018396,0.1365182,0.0336924,4.6999999999999995e-07,6.067e-03,2.713e-09
70,85,65,3,220,1.0198e-11,0.060036200000000005,0.0727832,0.0557872,4.6999999999999995e-07,6.233e-03,2.679e-09
87,101,32,3,220,1.0198e-11,0.07448280000000002,0.08638000000000001,0.027743800000000002,4.6999999999999995e-07,6.214e-03,2.668e-09
163,44,13,3,220,1.0198e-11,0.1390676,0.0379414,0.0115976,4.6999999999999995e-07,6.088e-03,2.682e-09
23,89,108,3,220,1.0198e-11,0.020095599999999998,0.0761824,0.09232860000000001,4.6999999999999995e-07,6.145e-03,2.705e-09
115,91,14,3,220,1.0198e-11,0.09827720000000001,0.077882,0.0124474,4.6999999999999995e-07,6.201e-03,2.654e-09
101,43,76,3,220,1.0198e-11,0.08638000000000001,0.0370916,0.06513500000000001,4.6999999999999995e-07,6.200e-03,2.656e-09
51,6,163,3,220,1.0198e-11,0.04389,0.0056489999999999995,0.1390676,4.6999999999999995e-07,5.969e-03,2.724e-09
17,29,174,3,220,1.0198e-11,0.014996800000000001,0.0251944,0.1484154,4.6999999999999995e-07,5.957e-03,2.748e-09
78,35,107,3,220,1.0198e-11,0.06683460000000001,0.0302932,0.09147880000000001,4.6999999999999995e-07,6.120e-03,2.685e-09
41,111,68,3,220,1.0198e-11,0.035392,0.094878,0.058336599999999995,4.6999999999999995e-07,6.207e-03,2.673e-09
144,53,23,3,220,1.0198e-11,0.12292140000000001,0.0455896,0.020095599999999998,4.6999999999999995e-07,6.174e-03,2.661e-09
137,29,54,3,220,1.0198e-11,0.11697280000000002,0.0251944,0.0464394,4.6999999999999995e-07,6.192e-03,2.659e-09
135,31,54,3,220,1.0198e-11,0.1152732,0.026893999999999998,0.0464394,4.6999999999999995e-07,6.197e-03,2.677e-09
98,26,96,3,220,1.0198e-11,0.0838306,0.022645,0.082131,4.6999999999999995e-07,6.145e-03,2.681e-09
63,115,42,3,220,1.0198e-11,0.0540876,0.09827720000000001,0.0362418,4.6999999999999995e-07,6.190e-03,2.680e-09
116,71,33,3,220,1.0198e-11,0.099127,0.060885999999999996,0.0285936,4.6999999999999995e-07,6.249e-03,2.674e-09
50,39,131,3,220,1.0198e-11,0.0430402,0.0336924,0.11187400000000002,4.6999999999999995e-07,6.061e-03,2.706e-09
139,53,28,3,220,1.0198e-11,0.11867240000000001,0.0455896,0.0243446,4.6999999999999995e-07,6.196e-03,2.674e-09
68,9,143,3,220,1.0198e-11,0.058336599999999995,0.0081984,0.1220716,4.6999999999999995e-07,6.025e-03,2.713e-09
136,25,59,3,220,1.0198e-11,0.116123,0.021795199999999997,0.0506884,4.6999999999999995e-07,6.188e-03,2.675e-09
61,49,110,3,220,1.0198e-11,0.052388,0.042190399999999996,0.09402820000000002,4.6999999999999995e-07,6.111e-03,2.693e-09
7,88,125,3,220,1.0198e-11,0.006498799999999999,0.0753326,0.10677520000000001,4.6999999999999995e-07,6.109e-03,2.716e-09
99,35,86,3,220,1.0198e-11,0.0846804,0.0302932,0.07363300000000002,4.6999999999999995e-07,6.172e-03,2.677e-09
138,18,64,3,220,1.0198e-11,0.11782260000000001,0.015846600000000002,0.0549374,4.6999999999999995e-07,6.175e-03,2.678e-09
107,44,69,3,220,1.0198e-11,0.09147880000000001,0.0379414,0.0591864,4.6999999999999995e-07,6.213e-03,2.676e-09
122,27,71,3,220,1.0198e-11,0.10422580000000001,0.0234948,0.060885999999999996,4.6999999999999995e-07,6.191e-03,2.679e-09
173,11,36,3,220,1.0198e-11,0.14756560000000002,0.009898,0.031142999999999997,4.6999999999999995e-07,6.063e-03,2.675e-09
28,61,131,3,220,1.0198e-11,0.0243446,0.052388,0.11187400000000002,4.6999999999999995e-07,6.071e-03,2.705e-09
17,95,108,3,220,1.0198e-11,0.014996800000000001,0.08128120000000001,0.09232860000000001,4.6999999999999995e-07,6.150e-03,2.709e-09
34,142,44,3,220,1.0198e-11,0.029443399999999998,0.1212218,0.0379414,4.6999999999999995e-07,6.120e-03,2.677e-09
3,36,181,3,220,1.0198e-11,0.0030995999999999997,0.031142999999999997,0.154364,4.6999999999999995e-07,5.955e-03,2.758e-09
15,3,202,3,220,1.0198e-11,0.0132972,0.0030995999999999997,0.1722098,4.6999999999999995e-07,5.904e-03,2.781e-09
30,142,48,3,220,1.0198e-11,0.0260442,0.1212218,0.041340600000000005,4.6999999999999995e-07,6.128e-03,2.696e-09
11,172,37,3,220,1.0198e-11,0.009898,0.1467158,0.0319928,4.6999999999999995e-07,6.037e-03,2.713e-09
93,98,29,3,220,1.0198e-11,0.07958160000000002,0.0838306,0.0251944,4.6999999999999995e-07,6.219e-03,2.672e-09
18,115,87,3,220,1.0198e-11,0.015846600000000002,0.09827720000000001,0.07448280000000002,4.6999999999999995e-07,6.186e-03,2.702e-09
80,89,51,3,220,1.0198e-11,0.06853420000000002,0.0761824,0.04389,4.6999999999999995e-07,6.249e-03,2.660e-09
14,116,90,3,220,1.0198e-11,0.0124474,0.099127,0.07703220000000001,4.6999999999999995e-07,6.183e-03,2.708e-09
139,24,57,3,220,1.0198e-11,0.11867240000000001,0.0209454,0.0489888,4.6999999999999995e-07,6.180e-03,2.679e-09
3,192,25,3,220,1.0198e-11,0.0030995999999999997,0.16371180000000002,0.021795199999999997,4.6999999999999995e-07,5.973e-03,2.740e-09
47,40,133,3,220,1.0198e-11,0.0404908,0.0345422,0.1135736,4.6999999999999995e-07,6.057e-03,2.709e-09
102,20,98,3,220,1.0198e-11,0.08722980000000001,0.017546199999999998,0.0838306,4.6999999999999995e-07,6.135e-03,2.684e-09
52,52,116,3,220,1.0198e-11,0.044739799999999996,0.044739799999999996,0.099127,4.6999999999999995e-07,6.104e-03,2.695e-09
79,83,58,3,220,1.0198e-11,0.0676844,0.07108360000000001,0.049838600000000004,4.6999999999999995e-07,6.246e-03,2.674e-09
4,180,36,3,220,1.0198e-11,0.0039494,0.15351420000000002,0.031142999999999997,4.6999999999999995e-07,6.011e-03,2.730e-09
51,95,74,3,220,1.0198e-11,0.04389,0.08128120000000001,0.0634354,4.6999999999999995e-07,6.211e-03,2.669e-09
211,2,7,3,220,1.0198e-11,0.17985800000000002,0.0022498,0.006498799999999999,4.6999999999999995e-07,5.906e-03,2.722e-09
5,198,17,3,220,1.0198e-11,0.0047992,0.1688106,0.014996800000000001,4.6999999999999995e-07,5.944e-03,2.744e-09
23,17,180,3,220,1.0198e-11,0.020095599999999998,0.014996800000000001,0.15351420000000002,4.6999999999999995e-07,5.948e-03,2.735e-09
30,41,149,3,220,1.0198e-11,0.0260442,0.035392,0.12717040000000002,4.6999999999999995e-07,6.020e-03,2.703e-09
35,138,47,3,220,1.0198e-11,0.0302932,0.11782260000000001,0.0404908,4.6999999999999995e-07,6.134e-03,2.675e-09
76,120,24,3,220,1.0198e-11,0.06513500000000001,0.10252620000000001,0.0209454,4.6999999999999995e-07,6.152e-03,2.683e-09
130,17,73,3,220,1.0198e-11,0.1110242,0.014996800000000001,0.0625856,4.6999999999999995e-07,6.173e-03,2.679e-09
6,191,23,3,220,1.0198e-11,0.0056489999999999995,0.162862,0.020095599999999998,4.6999999999999995e-07,5.962e-03,2.720e-09
108,26,86,3,220,1.0198e-11,0.09232860000000001,0.022645,0.07363300000000002,4.6999999999999995e-07,6.166e-03,2.678e-09
146,30,44,3,220,1.0198e-11,0.12462100000000001,0.0260442,0.0379414,4.6999999999999995e-07,6.170e-03,2.673e-09
86,99,35,3,220,1.0198e-11,0.07363300000000002,0.0846804,0.0302932,4.6999999999999995e-07,6.222e-03,2.672e-09
126,39,55,3,220,1.0198e-11,0.107625,0.0336924,0.0472892,4.6999999999999995e-07,6.218e-03,2.671e-09
161,7,52,3,220,1.0198e-11,0.137368,0.006498799999999999,0.044739799999999996,4.6999999999999995e-07,6.112e-03,2.681e-09
56,16,148,3,220,1.0198e-11,0.048138999999999994,0.014147,0.1263206,4.6999999999999995e-07,6.014e-03,2.716e-09
116,15,89,3,220,1.0198e-11,0.099127,0.0132972,0.0761824,4.6999999999999995e-07,6.154e-03,2.682e-09
6,4,210,3,220,1.0198e-11,0.0056489999999999995,0.0039494,0.17900820000000003,4.6999999999999995e-07,5.892e-03,2.794e-09
182,33,5,3,220,1.0198e-11,0.15521379999999999,0.0285936,0.0047992,4.6999999999999995e-07,6.018e-03,2.699e-09
175,9,36,3,220,1.0198e-11,0.1492652,0.0081984,0.031142999999999997,4.6999999999999995e-07,6.051e-03,2.699e-09
114,77,29,3,220,1.0198e-11,0.09742740000000001,0.06598480000000001,0.0251944,4.6999999999999995e-07,6.245e-03,2.674e-09
108,80,32,3,220,1.0198e-11,0.09232860000000001,0.06853420000000002,0.027743800000000002,4.6999999999999995e-07,6.251e-03,2.660e-09
78,135,7,3,220,1.0198e-11,0.06683460000000001,0.1152732,0.006498799999999999,4.6999999999999995e-07,6.089e-03,2.687e-09
109,98,13,3,220,1.0198e-11,0.09317840000000001,0.0838306,0.0115976,4.6999999999999995e-07,6.186e-03,2.674e-09
72,79,69,3,220,1.0198e-11,0.0617358,0.0676844,0.0591864,4.6999999999999995e-07,6.229e-03,2.679e-09
191,5,24,3,220,1.0198e-11,0.162862,0.0047992,0.0209454,4.6999999999999995e-07,5.983e-03,2.704e-09
44,171,5,3,220,1.0198e-11,0.0379414,0.14586600000000002,0.0047992,4.6999999999999995e-07,5.980e-03,2.715e-09
181,9,30,3,220,1.0198e-11,0.154364,0.0081984,0.0260442,4.6999999999999995e-07,6.026e-03,2.683e-09
22,184,14,3,220,1.0198e-11,0.0192458,0.1569134,0.0124474,4.6999999999999995e-07,5.970e-03,2.725e-09
31,38,151,3,220,1.0198e-11,0.026893999999999998,0.0328426,0.12887,4.6999999999999995e-07,6.012e-03,2.716e-09
38,51,131,3,220,1.0198e-11,0.0328426,0.04389,0.11187400000000002,4.6999999999999995e-07,6.065e-03,2.703e-09
13,98,109,3,220,1.0198e-11,0.0115976,0.0838306,0.09317840000000001,4.6999999999999995e-07,6.148e-03,2.708e-09
133,56,31,3,220,1.0198e-11,0.1135736,0.048138999999999994,0.026893999999999998,4.6999999999999995e-07,6.217e-03,2.673e-09
32,38,150,3,220,1.0198e-11,0.027743800000000002,0.0328426,0.1280202,4.6999999999999995e-07,6.014e-03,2.716e-09
11,39,170,3,220,1.0198e-11,0.009898,0.0336924,0.1450162,4.6999999999999995e-07,5.971e-03,2.749e-09
8,11,201,3,220,1.0198e-11,0.007348599999999999,0.009898,0.17136,4.6999999999999995e-07,5.908e-03,2.780e-09
48,127,45,3,220,1.0198e-11,0.041340600000000005,0.10847480000000001,0.0387912,4.6999999999999995e-07,6.162e-03,2.667e-09
60,96,64,3,220,1.0198e-11,0.0515382,0.082131,0.0549374,4.6999999999999995e-07,6.225e-03,2.675e-09
143,18,59,3,220,1.0198e-11,0.1220716,0.015846600000000002,0.0506884,4.6999999999999995e-07,6.167e-03,2.683e-09
10,120,90,3,220,1.0198e-11,0.0090482,0.10252620000000001,0.07703220000000001,4.6999999999999995e-07,6.178e-03,2.705e-09
6,16,198,3,220,1.0198e-11,0.0056489999999999995,0.014147,0.1688106,4.6999999999999995e-07,5.909e-03,2.772e-09
78,49,93,3,220,1.0198e-11,0.06683460000000001,0.042190399999999996,0.07958160000000002,4.6999999999999995e-07,6.158e-03,2.679e-09
153,62,5,3,220,1.0198e-11,0.1305696,0.0532378,0.0047992,4.6999999999999995e-07,6.135e-03,2.681e-09
92,19,109,3,220,1.0198e-11,0.0787318,0.0166964,0.09317840000000001,4.6999999999999995e-07,6.111e-03,2.692e-09
14,13,193,3,220,1.0198e-11,0.0124474,0.0115976,0.1645616,4.6999999999999995e-07,5.920e-03,2.771e-09
42,64,114,3,220,1.0198e-11,0.0362418,0.0549374,0.09742740000000001,4.6999999999999995e-07,6.109e-03,2.690e-09
130,71,19,3,220,1.0198e-11,0.1110242,0.060885999999999996,0.0166964,4.6999999999999995e-07,6.211e-03,2.675e-09
122,10,88,3,220,1.0198e-11,0.10422580000000001,0.0090482,0.0753326,4.6999999999999995e-07,6.154e-03,2.680e-09
12,27,181,3,220,1.0198e-11,0.0107478,0.0234948,0.154364,4.6999999999999995e-07,5.947e-03,2.760e-09
92,22,106,3,220,1.0198e-11,0.0787318,0.0192458,0.090629,4.6999999999999995e-07,6.118e-03,2.687e-09
7,74,139,3,220,1.0198e-11,0.006498799999999999,0.0634354,0.11867240000000001,4.6999999999999995e-07,6.066e-03,2.719e-09
4,167,49,3,220,1.0198e-11,0.0039494,0.1424668,0.042190399999999996,4.6999999999999995e-07,6.071e-03,2.710e-09
51,150,19,3,220,1.0198e-11,0.04389,0.1280202,0.0166964,4.6999999999999995e-07,6.060e-03,2.685e-09
24,123,73,3,220,1.0198e-11,0.0209454,0.1050756,0.0625856,4.6999999999999995e-07,6.187e-03,2.682e-09
92,25,103,3,220,1.0198e-11,0.0787318,0.021795199999999997,0.08807960000000001,4.6999999999999995e-07,6.126e-03,2.685e-09
27,70,123,3,220,1.0198e-11,0.0234948,0.060036200000000005,0.1050756,4.6999999999999995e-07,6.096e-03,2.704e-09
112,80,28,3,220,1.0198e-11,0.0957278,0.06853420000000002,0.0243446,4.6999999999999995e-07,6.241e-03,2.667e-09
167,7,46,3,220,1.0198e-11,0.1424668,0.006498799999999999,0.039640999999999996,4.6999999999999995e-07,6.085e-03,2.679e-09
53,27,140,3,220,1.0198e-11,0.0455896,0.0234948,0.11952220000000001,4.6999999999999995e-07,6.034e-03,2.704e-09
36,79,105,3,220,1.0198e-11,0.031142999999999997,0.0676844,0.0897792,4.6999999999999995e-07,6.141e-03,2.691e-09
132,17,71,3,220,1.0198e-11,0.11272380000000001,0.014996800000000001,0.060885999999999996,4.6999999999999995e-07,6.176e-03,2.676e-09
90,22,108,3,220,1.0198e-11,0.07703220000000001,0.0192458,0.09232860000000001,4.6999999999999995e-07,6.112e-03,2.690e-09
74,140,6,3,220,1.0198e-11,0.0634354,0.11952220000000001,0.0056489999999999995,4.6999999999999995e-07,6.074e-03,2.690e-09
120,77,23,3,220,1.0198e-11,0.10252620000000001,0.06598480000000001,0.020095599999999998,4.6999999999999995e-07,6.230e-03,2.668e-09
47,84,89,3,220,1.0198e-11,0.0404908,0.07193340000000001,0.0761824,4.6999999999999995e-07,6.185e-03,2.690e-09
73,32,115,3,220,1.0198e-11,0.0625856,0.027743800000000002,0.09827720000000001,4.6999999999999995e-07,6.099e-03,2.694e-09
31,33,156,3,220,1.0198e-11,0.026893999999999998,0.0285936,0.13311900000000002,4.6999999999999995e-07,5.998e-03,2.718e-09
162,51,7,3,220,1.0198e-11,0.1382178,0.04389,0.006498799999999999,4.6999999999999995e-07,6.099e-03,2.674e-09
40,159,21,3,220,1.0198e-11,0.0345422,0.13566840000000002,0.018396,4.6999999999999995e-07,6.042e-03,2.681e-09
55,15,150,3,220,1.0198e-11,0.0472892,0.0132972,0.1280202,4.6999999999999995e-07,6.006e-03,2.708e-09
168,12,40,3,220,1.0198e-11,0.1433166,0.0107478,0.0345422,4.6999999999999995e-07,6.080e-03,2.693e-09
22,103,95,3,220,1.0198e-11,0.0192458,0.08807960000000001,0.08128120000000001,4.6999999999999995e-07,6.177e-03,2.703e-09
25,128,67,3,220,1.0198e-11,0.021795199999999997,0.10932460000000001,0.0574868,4.6999999999999995e-07,6.180e-03,2.681e-09
48,28,144,3,220,1.0198e-11,0.041340600000000005,0.0243446,0.12292140000000001,4.6999999999999995e-07,6.024e-03,2.708e-09
85,52,83,3,220,1.0198e-11,0.0727832,0.044739799999999996,0.07108360000000001,4.6999999999999995e-07,6.189e-03,2.659e-09
45,104,71,3,220,1.0198e-11,0.0387912,0.0889294,0.060885999999999996,4.6999999999999995e-07,6.210e-03,2.682e-09
61,100,59,3,220,1.0198e-11,0.052388,0.08553020000000001,0.0506884,4.6999999999999995e-07,6.229e-03,2.658e-09
20,60,140,3,220,1.0198e-11,0.017546199999999998,0.0515382,0.11952220000000001,4.6999999999999995e-07,6.054e-03,2.720e-09
64,32,124,3,220,1.0198e-11,0.0549374,0.027743800000000002,0.10592540000000002,4.6999999999999995e-07,6.068e-03,2.699e-09
50,73,97,3,220,1.0198e-11,0.0430402,0.0625856,0.08298080000000001,4.6999999999999995e-07,6.162e-03,2.691e-09
56,9,155,3,220,1.0198e-11,0.048138999999999994,0.0081984,0.1322692,4.6999999999999995e-07,5.997e-03,2.710e-09
47,27,146,3,220,1.0198e-11,0.0404908,0.0234948,0.12462100000000001,4.6999999999999995e-07,6.019e-03,2.709e-09
7,62,151,3,220,1.0198e-11,0.006498799999999999,0.0532378,0.12887,4.6999999999999995e-07,6.029e-03,2.724e-09
