Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
257,1,35,1,1,205,6,500,2.7829999999999998e-12,0.2189488,0.0014,0.0302932,0.0014,0.0014,0.1747592,3.0399999999999997e-06,3.961e-03,8.774e-10
1,42,435,1,1,20,6,500,2.7829999999999998e-12,0.0014,0.0362418,0.37021319999999996,0.0014,0.0014,0.017546199999999998,3.0399999999999997e-06,3.594e-03,9.611e-10
1,14,401,1,82,1,6,500,2.7829999999999998e-12,0.0014,0.0124474,0.34132,0.0014,0.0702338,0.0014,3.0399999999999997e-06,4.001e-03,9.739e-10
1,118,159,1,220,1,6,500,2.7829999999999998e-12,0.0014,0.1008266,0.13566840000000002,0.0014,0.1875062,0.0014,3.0399999999999997e-06,3.905e-03,8.794e-10
94,1,1,385,18,1,6,500,2.7829999999999998e-12,0.08043140000000001,0.0014,0.0014,0.3277232,0.015846600000000002,0.0014,3.0399999999999997e-06,3.281e-03,9.135e-10
289,1,6,1,202,1,6,500,2.7829999999999998e-12,0.2461424,0.0014,0.0056489999999999995,0.0014,0.1722098,0.0014,3.0399999999999997e-06,3.788e-03,8.859e-10
305,1,38,1,154,1,6,500,2.7829999999999998e-12,0.2597392,0.0014,0.0328426,0.0014,0.1314194,0.0014,3.0399999999999997e-06,4.026e-03,8.806e-10
61,1,434,2,1,1,6,500,2.7829999999999998e-12,0.052388,0.0014,0.36936339999999995,0.0022498,0.0014,0.0014,3.0399999999999997e-06,3.422e-03,9.349e-10
1,18,1,197,282,1,6,500,2.7829999999999998e-12,0.0014,0.015846600000000002,0.0014,0.16796080000000002,0.2401938,0.0014,3.0399999999999997e-06,3.748e-03,9.557e-10
50,1,1,37,410,1,6,500,2.7829999999999998e-12,0.0430402,0.0014,0.0014,0.0319928,0.34896819999999995,0.0014,3.0399999999999997e-06,3.148e-03,9.600e-10
80,213,1,1,204,1,6,500,2.7829999999999998e-12,0.06853420000000002,0.1815576,0.0014,0.0014,0.17390940000000002,0.0014,3.0399999999999997e-06,3.748e-03,8.581e-10
1,1,69,163,1,265,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0591864,0.1390676,0.0014,0.2257472,3.0399999999999997e-06,3.674e-03,9.318e-10
414,1,15,1,1,68,6,500,2.7829999999999998e-12,0.3523674,0.0014,0.0132972,0.0014,0.0014,0.058336599999999995,3.0399999999999997e-06,3.903e-03,9.154e-10
20,348,1,129,1,1,6,500,2.7829999999999998e-12,0.017546199999999998,0.2962806,0.0014,0.1101744,0.0014,0.0014,3.0399999999999997e-06,3.950e-03,9.142e-10
25,1,1,1,327,145,6,500,2.7829999999999998e-12,0.021795199999999997,0.0014,0.0014,0.0014,0.2784348,0.12377120000000001,3.0399999999999997e-06,3.854e-03,9.927e-10
117,1,81,1,1,299,6,500,2.7829999999999998e-12,0.09997680000000002,0.0014,0.069384,0.0014,0.0014,0.2546404,3.0399999999999997e-06,3.644e-03,8.755e-10
200,1,96,1,201,1,6,500,2.7829999999999998e-12,0.1705102,0.0014,0.082131,0.0014,0.17136,0.0014,3.0399999999999997e-06,4.015e-03,8.582e-10
1,226,1,185,1,86,6,500,2.7829999999999998e-12,0.0014,0.19260500000000003,0.0014,0.15776320000000002,0.0014,0.07363300000000002,3.0399999999999997e-06,3.951e-03,8.989e-10
1,49,243,205,1,1,6,500,2.7829999999999998e-12,0.0014,0.042190399999999996,0.2070516,0.1747592,0.0014,0.0014,3.0399999999999997e-06,3.846e-03,9.055e-10
1,292,1,139,66,1,6,500,2.7829999999999998e-12,0.0014,0.24869180000000002,0.0014,0.11867240000000001,0.056637,0.0014,3.0399999999999997e-06,4.100e-03,9.105e-10
1,71,1,248,178,1,6,500,2.7829999999999998e-12,0.0014,0.060885999999999996,0.0014,0.2113006,0.15181460000000002,0.0014,3.0399999999999997e-06,3.654e-03,9.162e-10
1,106,161,230,1,1,6,500,2.7829999999999998e-12,0.0014,0.090629,0.137368,0.1960042,0.0014,0.0014,3.0399999999999997e-06,3.834e-03,8.779e-10
1,1,149,238,110,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.12717040000000002,0.20280260000000003,0.09402820000000002,0.0014,3.0399999999999997e-06,3.887e-03,9.221e-10
1,133,188,1,1,176,6,500,2.7829999999999998e-12,0.0014,0.1135736,0.1603126,0.0014,0.0014,0.150115,3.0399999999999997e-06,3.937e-03,8.837e-10
1,114,1,12,371,1,6,500,2.7829999999999998e-12,0.0014,0.09742740000000001,0.0014,0.0107478,0.315826,0.0014,3.0399999999999997e-06,3.179e-03,9.327e-10
408,50,1,39,1,1,6,500,2.7829999999999998e-12,0.3472686,0.0430402,0.0014,0.0336924,0.0014,0.0014,3.0399999999999997e-06,4.082e-03,9.041e-10
1,390,1,16,1,91,6,500,2.7829999999999998e-12,0.0014,0.3319722,0.0014,0.014147,0.0014,0.077882,3.0399999999999997e-06,3.904e-03,9.426e-10
1,1,45,134,1,318,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0387912,0.11442340000000001,0.0014,0.2707866,3.0399999999999997e-06,3.430e-03,9.495e-10
1,1,1,306,40,151,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.260589,0.0345422,0.12887,3.0399999999999997e-06,4.090e-03,9.860e-10
1,1,46,331,1,120,6,500,2.7829999999999998e-12,0.0014,0.0014,0.039640999999999996,0.28183400000000003,0.0014,0.10252620000000001,3.0399999999999997e-06,3.708e-03,9.659e-10
1,2,493,2,1,1,6,500,2.7829999999999998e-12,0.0014,0.0022498,0.41950160000000003,0.0022498,0.0014,0.0014,3.0399999999999997e-06,3.780e-03,1.029e-09
255,1,1,181,61,1,6,500,2.7829999999999998e-12,0.2172492,0.0014,0.0014,0.154364,0.052388,0.0014,3.0399999999999997e-06,3.785e-03,8.696e-10
1,484,1,9,4,1,6,500,2.7829999999999998e-12,0.0014,0.4118534,0.0014,0.0081984,0.0039494,0.0014,3.0399999999999997e-06,3.859e-03,9.837e-10
1,7,1,1,212,278,6,500,2.7829999999999998e-12,0.0014,0.006498799999999999,0.0014,0.0014,0.1807078,0.2367946,3.0399999999999997e-06,3.845e-03,1.005e-09
24,131,1,1,342,1,6,500,2.7829999999999998e-12,0.0209454,0.11187400000000002,0.0014,0.0014,0.29118179999999994,0.0014,3.0399999999999997e-06,3.245e-03,8.992e-10
1,378,58,1,61,1,6,500,2.7829999999999998e-12,0.0014,0.32177459999999997,0.049838600000000004,0.0014,0.052388,0.0014,3.0399999999999997e-06,4.123e-03,9.281e-10
73,1,392,1,32,1,6,500,2.7829999999999998e-12,0.0625856,0.0014,0.33367179999999996,0.0014,0.027743800000000002,0.0014,3.0399999999999997e-06,3.428e-03,9.103e-10
33,217,1,247,1,1,6,500,2.7829999999999998e-12,0.0285936,0.18495680000000003,0.0014,0.21045080000000002,0.0014,0.0014,3.0399999999999997e-06,3.618e-03,8.763e-10
41,1,328,1,128,1,6,500,2.7829999999999998e-12,0.035392,0.0014,0.27928459999999994,0.0014,0.10932460000000001,0.0014,3.0399999999999997e-06,3.669e-03,9.205e-10
255,1,152,90,1,1,6,500,2.7829999999999998e-12,0.2172492,0.0014,0.1297198,0.07703220000000001,0.0014,0.0014,3.0399999999999997e-06,4.060e-03,8.661e-10
66,1,1,154,1,277,6,500,2.7829999999999998e-12,0.056637,0.0014,0.0014,0.1314194,0.0014,0.2359448,3.0399999999999997e-06,3.419e-03,9.024e-10
1,113,159,1,225,1,6,500,2.7829999999999998e-12,0.0014,0.0965776,0.13566840000000002,0.0014,0.19175520000000001,0.0014,3.0399999999999997e-06,3.883e-03,8.794e-10
1,12,1,435,1,50,6,500,2.7829999999999998e-12,0.0014,0.0107478,0.0014,0.37021319999999996,0.0014,0.0430402,3.0399999999999997e-06,3.933e-03,1.023e-09
31,1,1,216,1,250,6,500,2.7829999999999998e-12,0.026893999999999998,0.0014,0.0014,0.184107,0.0014,0.2130002,3.0399999999999997e-06,3.500e-03,9.411e-10
1,21,1,375,1,101,6,500,2.7829999999999998e-12,0.0014,0.018396,0.0014,0.3192252,0.0014,0.08638000000000001,3.0399999999999997e-06,3.876e-03,9.909e-10
1,70,1,1,386,41,6,500,2.7829999999999998e-12,0.0014,0.060036200000000005,0.0014,0.0014,0.328573,0.035392,3.0399999999999997e-06,3.430e-03,9.674e-10
1,8,160,1,1,329,6,500,2.7829999999999998e-12,0.0014,0.007348599999999999,0.1365182,0.0014,0.0014,0.28013439999999995,3.0399999999999997e-06,3.321e-03,9.489e-10
1,77,266,1,1,154,6,500,2.7829999999999998e-12,0.0014,0.06598480000000001,0.22659700000000002,0.0014,0.0014,0.1314194,3.0399999999999997e-06,3.705e-03,9.040e-10
1,325,22,1,150,1,6,500,2.7829999999999998e-12,0.0014,0.27673519999999996,0.0192458,0.0014,0.1280202,0.0014,3.0399999999999997e-06,3.899e-03,9.213e-10
324,1,38,135,1,1,6,500,2.7829999999999998e-12,0.2758854,0.0014,0.0328426,0.1152732,0.0014,0.0014,3.0399999999999997e-06,4.030e-03,8.822e-10
1,50,1,156,291,1,6,500,2.7829999999999998e-12,0.0014,0.0430402,0.0014,0.13311900000000002,0.247842,0.0014,3.0399999999999997e-06,3.508e-03,9.243e-10
1,71,318,108,1,1,6,500,2.7829999999999998e-12,0.0014,0.060885999999999996,0.2707866,0.09232860000000001,0.0014,0.0014,3.0399999999999997e-06,3.822e-03,9.092e-10
1,383,1,1,77,37,6,500,2.7829999999999998e-12,0.0014,0.32602359999999997,0.0014,0.0014,0.06598480000000001,0.0319928,3.0399999999999997e-06,3.996e-03,9.448e-10
1,1,1,247,210,40,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.21045080000000002,0.17900820000000003,0.0345422,3.0399999999999997e-06,4.116e-03,9.712e-10
1,350,108,1,39,1,6,500,2.7829999999999998e-12,0.0014,0.2979802,0.09232860000000001,0.0014,0.0336924,0.0014,3.0399999999999997e-06,4.266e-03,9.235e-10
1,128,1,1,54,315,6,500,2.7829999999999998e-12,0.0014,0.10932460000000001,0.0014,0.0014,0.0464394,0.26823719999999995,3.0399999999999997e-06,3.454e-03,9.174e-10
1,127,288,82,1,1,6,500,2.7829999999999998e-12,0.0014,0.10847480000000001,0.2452926,0.0702338,0.0014,0.0014,3.0399999999999997e-06,3.765e-03,8.896e-10
1,283,1,16,1,198,6,500,2.7829999999999998e-12,0.0014,0.2410436,0.0014,0.014147,0.0014,0.1688106,3.0399999999999997e-06,3.855e-03,9.165e-10
1,15,1,1,481,1,6,500,2.7829999999999998e-12,0.0014,0.0132972,0.0014,0.0014,0.409304,0.0014,3.0399999999999997e-06,3.592e-03,1.078e-09
91,1,1,11,395,1,6,500,2.7829999999999998e-12,0.077882,0.0014,0.0014,0.009898,0.33622119999999994,0.0014,3.0399999999999997e-06,3.027e-03,9.291e-10
1,1,53,1,176,268,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0455896,0.0014,0.150115,0.22829660000000002,3.0399999999999997e-06,3.564e-03,9.560e-10
194,1,134,1,169,1,6,500,2.7829999999999998e-12,0.16541140000000001,0.0014,0.11442340000000001,0.0014,0.1441664,0.0014,3.0399999999999997e-06,3.986e-03,8.539e-10
476,2,1,1,19,1,6,500,2.7829999999999998e-12,0.40505499999999994,0.0022498,0.0014,0.0014,0.0166964,0.0014,3.0399999999999997e-06,3.832e-03,9.438e-10
1,265,1,205,1,27,6,500,2.7829999999999998e-12,0.0014,0.2257472,0.0014,0.1747592,0.0014,0.0234948,3.0399999999999997e-06,3.964e-03,9.105e-10
53,1,97,1,1,347,6,500,2.7829999999999998e-12,0.0455896,0.0014,0.08298080000000001,0.0014,0.0014,0.2954308,3.0399999999999997e-06,3.208e-03,9.112e-10
171,1,190,1,136,1,6,500,2.7829999999999998e-12,0.14586600000000002,0.0014,0.16201220000000002,0.0014,0.116123,0.0014,3.0399999999999997e-06,3.841e-03,8.553e-10
43,1,135,1,1,319,6,500,2.7829999999999998e-12,0.0370916,0.0014,0.1152732,0.0014,0.0014,0.2716364,3.0399999999999997e-06,3.370e-03,9.097e-10
337,89,1,71,1,1,6,500,2.7829999999999998e-12,0.2869328,0.0761824,0.0014,0.060885999999999996,0.0014,0.0014,3.0399999999999997e-06,4.250e-03,8.781e-10
259,1,141,97,1,1,6,500,2.7829999999999998e-12,0.22064840000000002,0.0014,0.120372,0.08298080000000001,0.0014,0.0014,3.0399999999999997e-06,4.081e-03,8.665e-10
256,113,128,1,1,1,6,500,2.7829999999999998e-12,0.21809900000000002,0.0965776,0.10932460000000001,0.0014,0.0014,0.0014,3.0399999999999997e-06,4.243e-03,8.514e-10
1,1,69,20,408,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0591864,0.017546199999999998,0.3472686,0.0014,3.0399999999999997e-06,3.315e-03,9.820e-10
52,1,1,142,303,1,6,500,2.7829999999999998e-12,0.044739799999999996,0.0014,0.0014,0.1212218,0.2580396,0.0014,3.0399999999999997e-06,3.352e-03,9.115e-10
130,94,1,1,273,1,6,500,2.7829999999999998e-12,0.1110242,0.08043140000000001,0.0014,0.0014,0.23254560000000002,0.0014,3.0399999999999997e-06,3.897e-03,8.532e-10
1,24,1,211,262,1,6,500,2.7829999999999998e-12,0.0014,0.0209454,0.0014,0.17985800000000002,0.2231978,0.0014,3.0399999999999997e-06,3.774e-03,9.496e-10
1,245,228,1,1,24,6,500,2.7829999999999998e-12,0.0014,0.20875120000000003,0.1943046,0.0014,0.0014,0.0209454,3.0399999999999997e-06,4.101e-03,9.005e-10
171,35,1,291,1,1,6,500,2.7829999999999998e-12,0.14586600000000002,0.0302932,0.0014,0.247842,0.0014,0.0014,3.0399999999999997e-06,3.720e-03,8.566e-10
1,1,1,7,202,288,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.006498799999999999,0.1722098,0.2452926,3.0399999999999997e-06,3.810e-03,1.006e-09
166,1,40,1,1,291,6,500,2.7829999999999998e-12,0.14161700000000002,0.0014,0.0345422,0.0014,0.0014,0.247842,3.0399999999999997e-06,3.728e-03,8.740e-10
1,174,1,28,1,295,6,500,2.7829999999999998e-12,0.0014,0.1484154,0.0014,0.0243446,0.0014,0.2512412,3.0399999999999997e-06,3.674e-03,9.099e-10
1,287,1,8,202,1,6,500,2.7829999999999998e-12,0.0014,0.24444280000000002,0.0014,0.007348599999999999,0.1722098,0.0014,3.0399999999999997e-06,3.783e-03,9.170e-10
1,187,1,295,1,15,6,500,2.7829999999999998e-12,0.0014,0.15946280000000002,0.0014,0.2512412,0.0014,0.0132972,3.0399999999999997e-06,3.644e-03,9.035e-10
274,185,1,1,1,38,6,500,2.7829999999999998e-12,0.2333954,0.15776320000000002,0.0014,0.0014,0.0014,0.0328426,3.0399999999999997e-06,4.215e-03,8.684e-10
120,200,177,1,1,1,6,500,2.7829999999999998e-12,0.10252620000000001,0.1705102,0.1509648,0.0014,0.0014,0.0014,3.0399999999999997e-06,3.872e-03,8.377e-10
67,1,1,57,1,373,6,500,2.7829999999999998e-12,0.0574868,0.0014,0.0014,0.0489888,0.0014,0.3175256,3.0399999999999997e-06,2.911e-03,9.333e-10
299,170,1,28,1,1,6,500,2.7829999999999998e-12,0.2546404,0.1450162,0.0014,0.0243446,0.0014,0.0014,3.0399999999999997e-06,4.253e-03,8.705e-10
1,1,305,80,112,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.2597392,0.06853420000000002,0.0957278,0.0014,3.0399999999999997e-06,4.201e-03,9.463e-10
1,100,1,204,1,193,6,500,2.7829999999999998e-12,0.0014,0.08553020000000001,0.0014,0.17390940000000002,0.0014,0.1645616,3.0399999999999997e-06,3.642e-03,9.017e-10
1,1,431,62,4,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.366814,0.0532378,0.0039494,0.0014,3.0399999999999997e-06,4.128e-03,9.923e-10
2,1,1,57,438,1,6,500,2.7829999999999998e-12,0.0022498,0.0014,0.0014,0.0489888,0.37276259999999994,0.0014,3.0399999999999997e-06,3.493e-03,1.032e-09
1,1,56,140,301,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.048138999999999994,0.11952220000000001,0.25633999999999996,0.0014,3.0399999999999997e-06,3.542e-03,9.326e-10
219,68,1,210,1,1,6,500,2.7829999999999998e-12,0.18665640000000003,0.058336599999999995,0.0014,0.17900820000000003,0.0014,0.0014,3.0399999999999997e-06,4.102e-03,8.539e-10
218,1,1,129,150,1,6,500,2.7829999999999998e-12,0.18580660000000002,0.0014,0.0014,0.1101744,0.1280202,0.0014,3.0399999999999997e-06,3.811e-03,8.650e-10
1,36,438,23,1,1,6,500,2.7829999999999998e-12,0.0014,0.031142999999999997,0.37276259999999994,0.020095599999999998,0.0014,0.0014,3.0399999999999997e-06,3.731e-03,9.702e-10
1,1,1,25,4,468,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.021795199999999997,0.0039494,0.3982566,3.0399999999999997e-06,3.542e-03,1.095e-09
1,152,1,223,122,1,6,500,2.7829999999999998e-12,0.0014,0.1297198,0.0014,0.1900556,0.10422580000000001,0.0014,3.0399999999999997e-06,3.728e-03,8.951e-10
1,1,204,58,235,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.17390940000000002,0.049838600000000004,0.2002532,0.0014,3.0399999999999997e-06,4.000e-03,9.248e-10
1,118,207,1,1,172,6,500,2.7829999999999998e-12,0.0014,0.1008266,0.1764588,0.0014,0.0014,0.1467158,3.0399999999999997e-06,3.865e-03,8.867e-10
252,9,1,236,1,1,6,500,2.7829999999999998e-12,0.21469980000000002,0.0081984,0.0014,0.201103,0.0014,0.0014,3.0399999999999997e-06,3.726e-03,8.729e-10
18,1,1,445,1,34,6,500,2.7829999999999998e-12,0.015846600000000002,0.0014,0.0014,0.37871119999999997,0.0014,0.029443399999999998,3.0399999999999997e-06,3.784e-03,1.015e-09
1,327,1,1,50,120,6,500,2.7829999999999998e-12,0.0014,0.2784348,0.0014,0.0014,0.0430402,0.10252620000000001,3.0399999999999997e-06,3.981e-03,9.244e-10
1,1,38,277,1,182,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0328426,0.2359448,0.0014,0.15521379999999999,3.0399999999999997e-06,3.714e-03,9.567e-10
104,233,1,1,160,1,6,500,2.7829999999999998e-12,0.0889294,0.19855360000000002,0.0014,0.0014,0.1365182,0.0014,3.0399999999999997e-06,3.797e-03,8.537e-10
1,1,1,297,159,41,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.2529408,0.13566840000000002,0.035392,3.0399999999999997e-06,4.233e-03,9.835e-10
356,46,1,1,95,1,6,500,2.7829999999999998e-12,0.30307899999999993,0.039640999999999996,0.0014,0.0014,0.08128120000000001,0.0014,3.0399999999999997e-06,4.068e-03,8.886e-10
122,114,1,261,1,1,6,500,2.7829999999999998e-12,0.10422580000000001,0.09742740000000001,0.0014,0.22234800000000002,0.0014,0.0014,3.0399999999999997e-06,3.900e-03,8.452e-10
114,1,1,1,181,202,6,500,2.7829999999999998e-12,0.09742740000000001,0.0014,0.0014,0.0014,0.154364,0.1722098,3.0399999999999997e-06,3.304e-03,8.867e-10
319,1,1,116,1,62,6,500,2.7829999999999998e-12,0.2716364,0.0014,0.0014,0.099127,0.0014,0.0532378,3.0399999999999997e-06,3.958e-03,8.884e-10
307,31,1,1,1,159,6,500,2.7829999999999998e-12,0.26143879999999997,0.026893999999999998,0.0014,0.0014,0.0014,0.13566840000000002,3.0399999999999997e-06,3.965e-03,8.823e-10
34,352,1,1,1,111,6,500,2.7829999999999998e-12,0.029443399999999998,0.2996798,0.0014,0.0014,0.0014,0.094878,3.0399999999999997e-06,3.690e-03,9.118e-10
1,17,236,244,1,1,6,500,2.7829999999999998e-12,0.0014,0.014996800000000001,0.201103,0.2079014,0.0014,0.0014,3.0399999999999997e-06,3.935e-03,9.221e-10
1,94,368,1,1,35,6,500,2.7829999999999998e-12,0.0014,0.08043140000000001,0.31327659999999996,0.0014,0.0014,0.0302932,3.0399999999999997e-06,3.565e-03,9.156e-10
1,388,103,1,1,6,6,500,2.7829999999999998e-12,0.0014,0.33027259999999997,0.08807960000000001,0.0014,0.0014,0.0056489999999999995,3.0399999999999997e-06,4.252e-03,9.358e-10
1,387,1,3,1,107,6,500,2.7829999999999998e-12,0.0014,0.3294228,0.0014,0.0030995999999999997,0.0014,0.09147880000000001,3.0399999999999997e-06,3.823e-03,9.499e-10
221,1,5,271,1,1,6,500,2.7829999999999998e-12,0.188356,0.0014,0.0047992,0.230846,0.0014,0.0014,3.0399999999999997e-06,3.613e-03,8.737e-10
1,8,307,182,1,1,6,500,2.7829999999999998e-12,0.0014,0.007348599999999999,0.26143879999999997,0.15521379999999999,0.0014,0.0014,3.0399999999999997e-06,4.152e-03,9.419e-10
313,1,1,44,140,1,6,500,2.7829999999999998e-12,0.2665376,0.0014,0.0014,0.0379414,0.11952220000000001,0.0014,3.0399999999999997e-06,3.986e-03,8.875e-10
1,1,48,114,1,335,6,500,2.7829999999999998e-12,0.0014,0.0014,0.041340600000000005,0.09742740000000001,0.0014,0.28523319999999996,3.0399999999999997e-06,3.345e-03,9.490e-10
429,1,1,30,1,38,6,500,2.7829999999999998e-12,0.3651144,0.0014,0.0014,0.0260442,0.0014,0.0328426,3.0399999999999997e-06,3.966e-03,9.226e-10
256,13,228,1,1,1,6,500,2.7829999999999998e-12,0.21809900000000002,0.0115976,0.1943046,0.0014,0.0014,0.0014,3.0399999999999997e-06,3.903e-03,8.666e-10
1,167,1,35,1,295,6,500,2.7829999999999998e-12,0.0014,0.1424668,0.0014,0.0302932,0.0014,0.2512412,3.0399999999999997e-06,3.697e-03,9.072e-10
283,1,39,1,1,175,6,500,2.7829999999999998e-12,0.2410436,0.0014,0.0336924,0.0014,0.0014,0.1492652,3.0399999999999997e-06,4.014e-03,8.801e-10
331,1,1,42,1,124,6,500,2.7829999999999998e-12,0.28183400000000003,0.0014,0.0014,0.0362418,0.0014,0.10592540000000002,3.0399999999999997e-06,3.989e-03,8.930e-10
462,4,1,31,1,1,6,500,2.7829999999999998e-12,0.39315779999999995,0.0039494,0.0014,0.026893999999999998,0.0014,0.0014,3.0399999999999997e-06,3.968e-03,9.360e-10
1,1,168,1,281,48,6,500,2.7829999999999998e-12,0.0014,0.0014,0.1433166,0.0014,0.239344,0.041340600000000005,3.0399999999999997e-06,3.625e-03,9.384e-10
119,1,156,222,1,1,6,500,2.7829999999999998e-12,0.1016764,0.0014,0.13311900000000002,0.1892058,0.0014,0.0014,3.0399999999999997e-06,3.723e-03,8.509e-10
106,385,1,1,1,6,6,500,2.7829999999999998e-12,0.090629,0.3277232,0.0014,0.0014,0.0014,0.0056489999999999995,3.0399999999999997e-06,3.539e-03,8.772e-10
1,326,1,161,10,1,6,500,2.7829999999999998e-12,0.0014,0.27758499999999997,0.0014,0.137368,0.0090482,0.0014,3.0399999999999997e-06,4.081e-03,9.223e-10
19,249,1,229,1,1,6,500,2.7829999999999998e-12,0.0166964,0.21215040000000002,0.0014,0.1951544,0.0014,0.0014,3.0399999999999997e-06,3.763e-03,8.907e-10
1,1,261,203,33,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.22234800000000002,0.1730596,0.0285936,0.0014,3.0399999999999997e-06,4.159e-03,9.405e-10
1,149,1,211,137,1,6,500,2.7829999999999998e-12,0.0014,0.12717040000000002,0.0014,0.17985800000000002,0.11697280000000002,0.0014,3.0399999999999997e-06,3.744e-03,8.946e-10
340,118,1,39,1,1,6,500,2.7829999999999998e-12,0.28948219999999997,0.1008266,0.0014,0.0336924,0.0014,0.0014,3.0399999999999997e-06,4.288e-03,8.814e-10
1,1,1,270,58,169,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.2299962,0.049838600000000004,0.1441664,3.0399999999999997e-06,4.085e-03,9.742e-10
1,175,80,1,1,242,6,500,2.7829999999999998e-12,0.0014,0.1492652,0.06853420000000002,0.0014,0.0014,0.2062018,3.0399999999999997e-06,4.046e-03,8.889e-10
224,1,1,1,235,38,6,500,2.7829999999999998e-12,0.19090540000000003,0.0014,0.0014,0.0014,0.2002532,0.0328426,3.0399999999999997e-06,3.603e-03,8.762e-10
1,150,1,1,297,50,6,500,2.7829999999999998e-12,0.0014,0.1280202,0.0014,0.0014,0.2529408,0.0430402,3.0399999999999997e-06,3.359e-03,9.141e-10
1,130,1,47,320,1,6,500,2.7829999999999998e-12,0.0014,0.1110242,0.0014,0.0404908,0.2724862,0.0014,3.0399999999999997e-06,3.558e-03,9.058e-10
1,47,145,1,1,305,6,500,2.7829999999999998e-12,0.0014,0.0404908,0.12377120000000001,0.0014,0.0014,0.2597392,3.0399999999999997e-06,3.512e-03,9.146e-10
285,76,136,1,1,1,6,500,2.7829999999999998e-12,0.24274320000000002,0.06513500000000001,0.116123,0.0014,0.0014,0.0014,3.0399999999999997e-06,4.190e-03,8.588e-10
77,1,152,1,268,1,6,500,2.7829999999999998e-12,0.06598480000000001,0.0014,0.1297198,0.0014,0.22829660000000002,0.0014,3.0399999999999997e-06,3.574e-03,8.742e-10
4,1,1,370,123,1,6,500,2.7829999999999998e-12,0.0039494,0.0014,0.0014,0.31497619999999993,0.1050756,0.0014,3.0399999999999997e-06,4.200e-03,1.001e-09
182,1,83,1,1,232,6,500,2.7829999999999998e-12,0.15521379999999999,0.0014,0.07108360000000001,0.0014,0.0014,0.1977038,3.0399999999999997e-06,3.951e-03,8.622e-10
131,1,286,1,1,80,6,500,2.7829999999999998e-12,0.11187400000000002,0.0014,0.24359300000000003,0.0014,0.0014,0.06853420000000002,3.0399999999999997e-06,3.572e-03,8.688e-10
1,1,112,291,1,94,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0957278,0.247842,0.0014,0.08043140000000001,3.0399999999999997e-06,3.710e-03,9.307e-10
16,1,226,1,255,1,6,500,2.7829999999999998e-12,0.014147,0.0014,0.19260500000000003,0.0014,0.2172492,0.0014,3.0399999999999997e-06,3.650e-03,9.276e-10
66,1,1,1,405,26,6,500,2.7829999999999998e-12,0.056637,0.0014,0.0014,0.0014,0.3447192,0.022645,3.0399999999999997e-06,3.278e-03,9.622e-10
87,386,1,24,1,1,6,500,2.7829999999999998e-12,0.07448280000000002,0.328573,0.0014,0.0209454,0.0014,0.0014,3.0399999999999997e-06,3.544e-03,8.816e-10
1,293,163,41,1,1,6,500,2.7829999999999998e-12,0.0014,0.24954160000000003,0.1390676,0.035392,0.0014,0.0014,3.0399999999999997e-06,4.245e-03,9.064e-10
48,1,98,1,351,1,6,500,2.7829999999999998e-12,0.041340600000000005,0.0014,0.0838306,0.0014,0.29883,0.0014,3.0399999999999997e-06,3.159e-03,9.055e-10
64,197,1,1,1,236,6,500,2.7829999999999998e-12,0.0549374,0.16796080000000002,0.0014,0.0014,0.0014,0.201103,3.0399999999999997e-06,3.703e-03,8.685e-10
51,428,1,18,1,1,6,500,2.7829999999999998e-12,0.04389,0.3642646,0.0014,0.015846600000000002,0.0014,0.0014,3.0399999999999997e-06,3.639e-03,9.165e-10
1,260,148,1,1,89,6,500,2.7829999999999998e-12,0.0014,0.2214982,0.1263206,0.0014,0.0014,0.0761824,3.0399999999999997e-06,4.243e-03,8.988e-10
304,104,1,1,1,89,6,500,2.7829999999999998e-12,0.2588894,0.0889294,0.0014,0.0014,0.0014,0.0761824,3.0399999999999997e-06,4.273e-03,8.751e-10
1,1,443,15,39,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.3770116,0.0132972,0.0336924,0.0014,3.0399999999999997e-06,4.065e-03,9.941e-10
78,336,1,1,1,83,6,500,2.7829999999999998e-12,0.06683460000000001,0.286083,0.0014,0.0014,0.0014,0.07108360000000001,3.0399999999999997e-06,3.627e-03,8.802e-10
