Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Ileak,MaxI,EndTime
1,701,191,1,34,1,1,7,930,2.1999999999999998e-11,0.0014,0.59626,0.162862,0.0014,0.029443399999999998,0.0014,0.0014,2.3709999999999998e-05,1.675e-02,2.077e-09
1,184,1,1,715,27,1,7,930,2.1999999999999998e-11,0.0014,0.1569134,0.0014,0.0014,0.6081572,0.0234948,0.0014,2.3709999999999998e-05,1.486e-02,2.150e-09
1,1,1,31,757,1,138,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.026893999999999998,0.6438488,0.0014,0.11782260000000001,2.3709999999999998e-05,1.589e-02,2.232e-09
429,481,1,1,1,16,1,7,930,2.1999999999999998e-11,0.3651144,0.409304,0.0014,0.0014,0.0014,0.014147,0.0014,2.3709999999999998e-05,1.708e-02,1.985e-09
25,246,1,655,1,1,1,7,930,2.1999999999999998e-11,0.021795199999999997,0.209601,0.0014,0.5571691999999999,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.499e-02,2.085e-09
1,1,1,72,1,16,838,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0617358,0.0014,0.014147,0.7126825999999999,2.3709999999999998e-05,1.440e-02,2.334e-09
235,1,1,653,1,38,1,7,930,2.1999999999999998e-11,0.2002532,0.0014,0.0014,0.5554696,0.0014,0.0328426,0.0014,2.3709999999999998e-05,1.527e-02,2.075e-09
1,396,9,521,1,1,1,7,930,2.1999999999999998e-11,0.0014,0.33707099999999995,0.0081984,0.443296,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.631e-02,2.039e-09
1,1,1,122,1,779,25,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.10422580000000001,0.0014,0.6625444,0.021795199999999997,2.3709999999999998e-05,1.464e-02,2.260e-09
1,1,1,1,143,10,773,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0014,0.1220716,0.0090482,0.6574456000000001,2.3709999999999998e-05,1.448e-02,2.291e-09
1,1,1,2,1,786,138,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0022498,0.0014,0.668493,0.11782260000000001,2.3709999999999998e-05,1.573e-02,2.283e-09
665,226,35,1,1,1,1,7,930,2.1999999999999998e-11,0.5656672,0.19260500000000003,0.0302932,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.714e-02,2.020e-09
1,5,1,1,244,1,677,7,930,2.1999999999999998e-11,0.0014,0.0047992,0.0014,0.0014,0.2079014,0.0014,0.5758648,2.3709999999999998e-05,1.502e-02,2.224e-09
114,1,1,1,1,794,18,7,930,2.1999999999999998e-11,0.09742740000000001,0.0014,0.0014,0.0014,0.0014,0.6752914,0.015846600000000002,2.3709999999999998e-05,1.441e-02,2.245e-09
1,372,1,1,19,535,1,7,930,2.1999999999999998e-11,0.0014,0.3166758,0.0014,0.0014,0.0166964,0.4551932,0.0014,2.3709999999999998e-05,1.555e-02,2.069e-09
1,295,1,1,14,617,1,7,930,2.1999999999999998e-11,0.0014,0.2512412,0.0014,0.0014,0.0124474,0.5248768,0.0014,2.3709999999999998e-05,1.496e-02,2.117e-09
514,1,379,1,1,33,1,7,930,2.1999999999999998e-11,0.4373474,0.0014,0.3226244,0.0014,0.0014,0.0285936,0.0014,2.3709999999999998e-05,1.753e-02,1.990e-09
32,1,291,1,603,1,1,7,930,2.1999999999999998e-11,0.027743800000000002,0.0014,0.247842,0.0014,0.5129796,0.0014,0.0014,2.3709999999999998e-05,1.544e-02,2.096e-09
42,1,342,1,542,1,1,7,930,2.1999999999999998e-11,0.0362418,0.0014,0.29118179999999994,0.0014,0.4611418,0.0014,0.0014,2.3709999999999998e-05,1.588e-02,2.073e-09
1,1,635,1,21,1,270,7,930,2.1999999999999998e-11,0.0014,0.0014,0.5401731999999999,0.0014,0.018396,0.0014,0.2299962,2.3709999999999998e-05,1.707e-02,2.104e-09
1,1,703,1,201,1,22,7,930,2.1999999999999998e-11,0.0014,0.0014,0.5979596,0.0014,0.17136,0.0014,0.0192458,2.3709999999999998e-05,1.681e-02,2.130e-09
1,1,33,178,1,1,715,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0285936,0.15181460000000002,0.0014,0.0014,0.6081572,2.3709999999999998e-05,1.445e-02,2.226e-09
11,1,1,1,393,1,522,7,930,2.1999999999999998e-11,0.009898,0.0014,0.0014,0.0014,0.3345216,0.0014,0.4441458,2.3709999999999998e-05,1.614e-02,2.157e-09
1,35,1,1,1,775,116,7,930,2.1999999999999998e-11,0.0014,0.0302932,0.0014,0.0014,0.0014,0.6591452,0.099127,2.3709999999999998e-05,1.548e-02,2.260e-09
284,1,605,1,1,37,1,7,930,2.1999999999999998e-11,0.2418934,0.0014,0.5146791999999999,0.0014,0.0014,0.0319928,0.0014,2.3709999999999998e-05,1.587e-02,2.020e-09
18,1,1,1,864,1,44,7,930,2.1999999999999998e-11,0.015846600000000002,0.0014,0.0014,0.0014,0.7347773999999999,0.0014,0.0379414,2.3709999999999998e-05,1.486e-02,2.300e-09
7,679,240,1,1,1,1,7,930,2.1999999999999998e-11,0.006498799999999999,0.5775644,0.20450220000000002,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.685e-02,2.066e-09
31,1,611,1,1,1,284,7,930,2.1999999999999998e-11,0.026893999999999998,0.0014,0.5197780000000001,0.0014,0.0014,0.0014,0.2418934,2.3709999999999998e-05,1.687e-02,2.106e-09
713,177,36,1,1,1,1,7,930,2.1999999999999998e-11,0.6064575999999999,0.1509648,0.031142999999999997,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.662e-02,2.043e-09
1,26,24,1,1,876,1,7,930,2.1999999999999998e-11,0.0014,0.022645,0.0209454,0.0014,0.0014,0.744975,0.0014,2.3709999999999998e-05,1.443e-02,2.351e-09
1,1,1,36,618,1,272,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.031142999999999997,0.5257265999999999,0.0014,0.23169580000000004,2.3709999999999998e-05,1.713e-02,2.164e-09
1,36,537,1,1,353,1,7,930,2.1999999999999998e-11,0.0014,0.031142999999999997,0.4568928,0.0014,0.0014,0.30052959999999995,0.0014,2.3709999999999998e-05,1.698e-02,2.075e-09
13,1,769,1,1,1,144,7,930,2.1999999999999998e-11,0.0115976,0.0014,0.6540463999999999,0.0014,0.0014,0.0014,0.12292140000000001,2.3709999999999998e-05,1.611e-02,2.174e-09
1,45,1,578,1,1,303,7,930,2.1999999999999998e-11,0.0014,0.0387912,0.0014,0.4917346,0.0014,0.0014,0.2580396,2.3709999999999998e-05,1.696e-02,2.117e-09
1,3,823,1,1,100,1,7,930,2.1999999999999998e-11,0.0014,0.0030995999999999997,0.6999356,0.0014,0.0014,0.08553020000000001,0.0014,2.3709999999999998e-05,1.552e-02,2.206e-09
1,234,1,1,1,7,685,7,930,2.1999999999999998e-11,0.0014,0.1994034,0.0014,0.0014,0.0014,0.006498799999999999,0.5826631999999999,2.3709999999999998e-05,1.436e-02,2.181e-09
797,1,1,11,118,1,1,7,930,2.1999999999999998e-11,0.6778407999999999,0.0014,0.0014,0.009898,0.1008266,0.0014,0.0014,2.3709999999999998e-05,1.591e-02,2.117e-09
1,1,1,1,35,17,874,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0014,0.0302932,0.014996800000000001,0.7432754,2.3709999999999998e-05,1.451e-02,2.390e-09
37,1,1,1,823,1,66,7,930,2.1999999999999998e-11,0.0319928,0.0014,0.0014,0.0014,0.6999356,0.0014,0.056637,2.3709999999999998e-05,1.498e-02,2.256e-09
628,1,289,1,1,1,9,7,930,2.1999999999999998e-11,0.5342246,0.0014,0.2461424,0.0014,0.0014,0.0014,0.0081984,2.3709999999999998e-05,1.730e-02,2.022e-09
1,1,430,1,476,1,20,7,930,2.1999999999999998e-11,0.0014,0.0014,0.3659642,0.0014,0.40505499999999994,0.0014,0.017546199999999998,2.3709999999999998e-05,1.676e-02,2.077e-09
1,1,3,1,1,85,838,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0030995999999999997,0.0014,0.0014,0.0727832,0.7126825999999999,2.3709999999999998e-05,1.444e-02,2.349e-09
1,1,1,9,341,1,576,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0081984,0.290332,0.0014,0.490035,2.3709999999999998e-05,1.582e-02,2.169e-09
351,530,1,1,1,1,45,7,930,2.1999999999999998e-11,0.29883,0.45094419999999996,0.0014,0.0014,0.0014,0.0014,0.0387912,2.3709999999999998e-05,1.681e-02,1.983e-09
1,1,21,720,1,185,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.018396,0.6124062,0.0014,0.15776320000000002,0.0014,2.3709999999999998e-05,1.644e-02,2.161e-09
1,1,30,1,421,475,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0260442,0.0014,0.35831599999999997,0.4042052,0.0014,2.3709999999999998e-05,1.680e-02,2.113e-09
1,444,442,1,40,1,1,7,930,2.1999999999999998e-11,0.0014,0.3778614,0.3761618,0.0014,0.0345422,0.0014,0.0014,2.3709999999999998e-05,1.746e-02,2.002e-09
1,477,15,1,434,1,1,7,930,2.1999999999999998e-11,0.0014,0.40590479999999995,0.0132972,0.0014,0.36936339999999995,0.0014,0.0014,2.3709999999999998e-05,1.666e-02,2.050e-09
1,1,86,39,1,801,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.07363300000000002,0.0336924,0.0014,0.6812400000000001,0.0014,2.3709999999999998e-05,1.443e-02,2.266e-09
1,10,1,817,1,99,1,7,930,2.1999999999999998e-11,0.0014,0.0090482,0.0014,0.6948367999999999,0.0014,0.0846804,0.0014,2.3709999999999998e-05,1.542e-02,2.222e-09
1,1,577,42,307,1,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.4908848,0.0362418,0.26143879999999997,0.0014,0.0014,2.3709999999999998e-05,1.734e-02,2.074e-09
1,1,1,437,455,1,34,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.3719128,0.3872092,0.0014,0.029443399999999998,2.3709999999999998e-05,1.730e-02,2.094e-09
1,23,1,1,751,152,1,7,930,2.1999999999999998e-11,0.0014,0.020095599999999998,0.0014,0.0014,0.63875,0.1297198,0.0014,2.3709999999999998e-05,1.590e-02,2.210e-09
1,1,1,177,1,742,7,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.1509648,0.0014,0.6311018,0.006498799999999999,2.3709999999999998e-05,1.477e-02,2.224e-09
1,431,44,1,451,1,1,7,930,2.1999999999999998e-11,0.0014,0.366814,0.0379414,0.0014,0.38381,0.0014,0.0014,2.3709999999999998e-05,1.647e-02,2.038e-09
145,1,7,1,774,1,1,7,930,2.1999999999999998e-11,0.12377120000000001,0.0014,0.006498799999999999,0.0014,0.6582954,0.0014,0.0014,2.3709999999999998e-05,1.431e-02,2.197e-09
1,245,671,1,10,1,1,7,930,2.1999999999999998e-11,0.0014,0.20875120000000003,0.570766,0.0014,0.0090482,0.0014,0.0014,2.3709999999999998e-05,1.542e-02,2.062e-09
865,1,1,18,43,1,1,7,930,2.1999999999999998e-11,0.7356272,0.0014,0.0014,0.015846600000000002,0.0370916,0.0014,0.0014,2.3709999999999998e-05,1.507e-02,2.156e-09
190,1,7,729,1,1,1,7,930,2.1999999999999998e-11,0.16201220000000002,0.0014,0.006498799999999999,0.6200544,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.458e-02,2.129e-09
1,573,10,1,1,1,343,7,930,2.1999999999999998e-11,0.0014,0.48748559999999996,0.0090482,0.0014,0.0014,0.0014,0.2920316,2.3709999999999998e-05,1.658e-02,2.085e-09
690,1,10,1,1,1,226,7,930,2.1999999999999998e-11,0.5869122,0.0014,0.0090482,0.0014,0.0014,0.0014,0.19260500000000003,2.3709999999999998e-05,1.666e-02,2.076e-09
1,1,1,510,1,13,403,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.4339482,0.0014,0.0115976,0.3430196,2.3709999999999998e-05,1.691e-02,2.133e-09
251,1,1,1,23,1,652,7,930,2.1999999999999998e-11,0.21385,0.0014,0.0014,0.0014,0.020095599999999998,0.0014,0.5546198,2.3709999999999998e-05,1.427e-02,2.134e-09
1,434,468,24,1,1,1,7,930,2.1999999999999998e-11,0.0014,0.36936339999999995,0.3982566,0.0209454,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.716e-02,2.018e-09
12,1,590,1,324,1,1,7,930,2.1999999999999998e-11,0.0107478,0.0014,0.5019321999999999,0.0014,0.2758854,0.0014,0.0014,2.3709999999999998e-05,1.725e-02,2.090e-09
308,1,613,5,1,1,1,7,930,2.1999999999999998e-11,0.2622886,0.0014,0.5214776,0.0047992,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.554e-02,2.022e-09
1,497,1,1,401,28,1,7,930,2.1999999999999998e-11,0.0014,0.4229008,0.0014,0.0014,0.34132,0.0243446,0.0014,2.3709999999999998e-05,1.710e-02,2.049e-09
1,163,1,1,729,1,34,7,930,2.1999999999999998e-11,0.0014,0.1390676,0.0014,0.0014,0.6200544,0.0014,0.029443399999999998,2.3709999999999998e-05,1.489e-02,2.166e-09
1,837,1,9,80,1,1,7,930,2.1999999999999998e-11,0.0014,0.7118328,0.0014,0.0081984,0.06853420000000002,0.0014,0.0014,2.3709999999999998e-05,1.533e-02,2.179e-09
1,23,1,1,412,491,1,7,930,2.1999999999999998e-11,0.0014,0.020095599999999998,0.0014,0.0014,0.35066780000000003,0.41780199999999995,0.0014,2.3709999999999998e-05,1.667e-02,2.131e-09
1,1,752,150,1,1,24,7,930,2.1999999999999998e-11,0.0014,0.0014,0.6395997999999999,0.1280202,0.0014,0.0014,0.0209454,2.3709999999999998e-05,1.618e-02,2.149e-09
1,500,395,1,1,1,31,7,930,2.1999999999999998e-11,0.0014,0.4254502,0.33622119999999994,0.0014,0.0014,0.0014,0.026893999999999998,2.3709999999999998e-05,1.763e-02,2.014e-09
1,29,1,1,724,173,1,7,930,2.1999999999999998e-11,0.0014,0.0251944,0.0014,0.0014,0.6158054,0.14756560000000002,0.0014,2.3709999999999998e-05,1.617e-02,2.192e-09
28,1,248,1,650,1,1,7,930,2.1999999999999998e-11,0.0243446,0.0014,0.2113006,0.0014,0.5529202000000001,0.0014,0.0014,2.3709999999999998e-05,1.501e-02,2.120e-09
1,1,501,1,416,1,9,7,930,2.1999999999999998e-11,0.0014,0.0014,0.42629999999999996,0.0014,0.35406699999999997,0.0014,0.0081984,2.3709999999999998e-05,1.711e-02,2.074e-09
1,10,1,422,1,1,494,7,930,2.1999999999999998e-11,0.0014,0.0090482,0.0014,0.3591658,0.0014,0.0014,0.4203514,2.3709999999999998e-05,1.623e-02,2.125e-09
562,21,343,1,1,1,1,7,930,2.1999999999999998e-11,0.4781378,0.018396,0.2920316,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.735e-02,1.987e-09
300,1,1,1,1,25,601,7,930,2.1999999999999998e-11,0.2554902,0.0014,0.0014,0.0014,0.0014,0.021795199999999997,0.51128,2.3709999999999998e-05,1.451e-02,2.113e-09
35,1,849,1,42,1,1,7,930,2.1999999999999998e-11,0.0302932,0.0014,0.7220304,0.0014,0.0362418,0.0014,0.0014,2.3709999999999998e-05,1.483e-02,2.219e-09
19,1,847,1,60,1,1,7,930,2.1999999999999998e-11,0.0166964,0.0014,0.7203307999999999,0.0014,0.0515382,0.0014,0.0014,2.3709999999999998e-05,1.495e-02,2.221e-09
109,1,1,1,28,1,789,7,930,2.1999999999999998e-11,0.09317840000000001,0.0014,0.0014,0.0014,0.0243446,0.0014,0.6710423999999999,2.3709999999999998e-05,1.411e-02,2.258e-09
13,482,431,1,1,1,1,7,930,2.1999999999999998e-11,0.0115976,0.4101538,0.366814,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.720e-02,2.023e-09
1,1,149,1,1,752,25,7,930,2.1999999999999998e-11,0.0014,0.0014,0.12717040000000002,0.0014,0.0014,0.6395997999999999,0.021795199999999997,2.3709999999999998e-05,1.469e-02,2.217e-09
1,1,1,593,1,319,14,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.5044816,0.0014,0.2716364,0.0124474,2.3709999999999998e-05,1.738e-02,2.129e-09
1,1,1,569,15,1,342,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.4840864,0.0132972,0.0014,0.29118179999999994,2.3709999999999998e-05,1.714e-02,2.127e-09
1,1,255,653,1,1,18,7,930,2.1999999999999998e-11,0.0014,0.0014,0.2172492,0.5554696,0.0014,0.0014,0.015846600000000002,2.3709999999999998e-05,1.557e-02,2.095e-09
460,1,1,427,1,1,39,7,930,2.1999999999999998e-11,0.3914582,0.0014,0.0014,0.3634148,0.0014,0.0014,0.0336924,2.3709999999999998e-05,1.707e-02,2.007e-09
1,374,1,550,1,2,1,7,930,2.1999999999999998e-11,0.0014,0.3183754,0.0014,0.46794020000000003,0.0014,0.0022498,0.0014,2.3709999999999998e-05,1.607e-02,2.055e-09
1,482,1,417,27,1,1,7,930,2.1999999999999998e-11,0.0014,0.4101538,0.0014,0.3549168,0.0234948,0.0014,0.0014,2.3709999999999998e-05,1.726e-02,2.034e-09
1,1,709,206,1,11,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.6030584,0.17560900000000002,0.0014,0.009898,0.0014,2.3709999999999998e-05,1.664e-02,2.119e-09
1,674,1,228,24,1,1,7,930,2.1999999999999998e-11,0.0014,0.5733153999999999,0.0014,0.1943046,0.0209454,0.0014,0.0014,2.3709999999999998e-05,1.704e-02,2.067e-09
1,549,1,21,1,356,1,7,930,2.1999999999999998e-11,0.0014,0.4670904,0.0014,0.018396,0.0014,0.30307899999999993,0.0014,2.3709999999999998e-05,1.684e-02,2.050e-09
1,1,1,38,1,726,162,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0328426,0.0014,0.617505,0.1382178,2.3709999999999998e-05,1.608e-02,2.232e-09
509,1,1,1,386,31,1,7,930,2.1999999999999998e-11,0.4330984,0.0014,0.0014,0.0014,0.328573,0.026893999999999998,0.0014,2.3709999999999998e-05,1.694e-02,2.017e-09
1,44,692,190,1,1,1,7,930,2.1999999999999998e-11,0.0014,0.0379414,0.5886118,0.16201220000000002,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.649e-02,2.093e-09
1,361,1,1,1,20,545,7,930,2.1999999999999998e-11,0.0014,0.307328,0.0014,0.0014,0.0014,0.017546199999999998,0.46369119999999997,2.3709999999999998e-05,1.507e-02,2.098e-09
256,1,1,636,1,1,34,7,930,2.1999999999999998e-11,0.21809900000000002,0.0014,0.0014,0.541023,0.0014,0.0014,0.029443399999999998,2.3709999999999998e-05,1.537e-02,2.066e-09
1,1,1,1,584,336,6,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0014,0.4968334,0.286083,0.0056489999999999995,2.3709999999999998e-05,1.733e-02,2.141e-09
1,1,755,1,1,158,13,7,930,2.1999999999999998e-11,0.0014,0.0014,0.6421492,0.0014,0.0014,0.1348186,0.0115976,2.3709999999999998e-05,1.632e-02,2.158e-09
1,1,591,1,333,1,2,7,930,2.1999999999999998e-11,0.0014,0.0014,0.502782,0.0014,0.2835336,0.0014,0.0022498,2.3709999999999998e-05,1.722e-02,2.086e-09
1,695,215,16,1,1,1,7,930,2.1999999999999998e-11,0.0014,0.5911612,0.1832572,0.014147,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.679e-02,2.071e-09
1,1,1,20,732,1,174,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.017546199999999998,0.6226038,0.0014,0.1484154,2.3709999999999998e-05,1.630e-02,2.202e-09
20,1,1,281,1,1,625,7,930,2.1999999999999998e-11,0.017546199999999998,0.0014,0.0014,0.239344,0.0014,0.0014,0.5316752,2.3709999999999998e-05,1.502e-02,2.172e-09
1,609,39,1,1,278,1,7,930,2.1999999999999998e-11,0.0014,0.5180784,0.0336924,0.0014,0.0014,0.2367946,0.0014,2.3709999999999998e-05,1.705e-02,2.063e-09
1,340,32,1,1,1,554,7,930,2.1999999999999998e-11,0.0014,0.28948219999999997,0.027743800000000002,0.0014,0.0014,0.0014,0.47133939999999996,2.3709999999999998e-05,1.497e-02,2.086e-09
1,1,1,13,901,12,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0115976,0.76622,0.0107478,0.0014,2.3709999999999998e-05,1.455e-02,2.349e-09
1,14,1,239,673,1,1,7,930,2.1999999999999998e-11,0.0014,0.0124474,0.0014,0.2036524,0.5724656,0.0014,0.0014,2.3709999999999998e-05,1.520e-02,2.155e-09
1,1,10,1,182,734,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0090482,0.0014,0.15521379999999999,0.6243034000000001,0.0014,2.3709999999999998e-05,1.478e-02,2.232e-09
499,13,1,1,1,1,414,7,930,2.1999999999999998e-11,0.4246004,0.0115976,0.0014,0.0014,0.0014,0.0014,0.3523674,2.3709999999999998e-05,1.578e-02,2.050e-09
1,1,840,8,1,1,78,7,930,2.1999999999999998e-11,0.0014,0.0014,0.7143822000000001,0.007348599999999999,0.0014,0.0014,0.06683460000000001,2.3709999999999998e-05,1.533e-02,2.222e-09
866,40,1,20,1,1,1,7,930,2.1999999999999998e-11,0.7364769999999999,0.0345422,0.0014,0.017546199999999998,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.495e-02,2.148e-09
374,1,1,1,1,550,2,7,930,2.1999999999999998e-11,0.3183754,0.0014,0.0014,0.0014,0.0014,0.46794020000000003,0.0022498,2.3709999999999998e-05,1.513e-02,2.068e-09
766,1,1,149,1,1,11,7,930,2.1999999999999998e-11,0.651497,0.0014,0.0014,0.12717040000000002,0.0014,0.0014,0.009898,2.3709999999999998e-05,1.620e-02,2.094e-09
1,609,303,14,1,1,1,7,930,2.1999999999999998e-11,0.0014,0.5180784,0.2580396,0.0124474,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.741e-02,2.035e-09
1,1,394,43,1,489,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.3353714,0.0370916,0.0014,0.4161024,0.0014,2.3709999999999998e-05,1.607e-02,2.084e-09
1,38,1,1,18,1,870,7,930,2.1999999999999998e-11,0.0014,0.0328426,0.0014,0.0014,0.015846600000000002,0.0014,0.7398762,2.3709999999999998e-05,1.440e-02,2.378e-09
1,25,1,379,1,1,522,7,930,2.1999999999999998e-11,0.0014,0.021795199999999997,0.0014,0.3226244,0.0014,0.0014,0.4441458,2.3709999999999998e-05,1.586e-02,2.131e-09
831,1,66,29,1,1,1,7,930,2.1999999999999998e-11,0.706734,0.0014,0.056637,0.0251944,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.532e-02,2.131e-09
41,1,777,108,1,1,1,7,930,2.1999999999999998e-11,0.035392,0.0014,0.6608448,0.09232860000000001,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.546e-02,2.155e-09
1,162,1,1,1,735,29,7,930,2.1999999999999998e-11,0.0014,0.1382178,0.0014,0.0014,0.0014,0.6251532,0.0251944,2.3709999999999998e-05,1.466e-02,2.198e-09
1,1,1,11,1,165,750,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.009898,0.0014,0.1407672,0.6379001999999999,2.3709999999999998e-05,1.478e-02,2.279e-09
13,1,255,1,658,1,1,7,930,2.1999999999999998e-11,0.0115976,0.0014,0.2172492,0.0014,0.5597186,0.0014,0.0014,2.3709999999999998e-05,1.513e-02,2.131e-09
1,10,1,1,201,1,715,7,930,2.1999999999999998e-11,0.0014,0.0090482,0.0014,0.0014,0.17136,0.0014,0.6081572,2.3709999999999998e-05,1.480e-02,2.236e-09
1,1,1,384,10,1,532,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.32687340000000004,0.0090482,0.0014,0.4526438,2.3709999999999998e-05,1.581e-02,2.146e-09
1,543,31,1,1,1,352,7,930,2.1999999999999998e-11,0.0014,0.4619916,0.026893999999999998,0.0014,0.0014,0.0014,0.2996798,2.3709999999999998e-05,1.654e-02,2.068e-09
1,1,14,1,1,230,682,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0124474,0.0014,0.0014,0.1960042,0.5801138,2.3709999999999998e-05,1.508e-02,2.234e-09
493,16,417,1,1,1,1,7,930,2.1999999999999998e-11,0.41950160000000003,0.014147,0.3549168,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.707e-02,1.996e-09
1,1,4,525,1,1,397,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0039494,0.4466952,0.0014,0.0014,0.33792079999999997,2.3709999999999998e-05,1.680e-02,2.122e-09
26,359,1,1,1,541,1,7,930,2.1999999999999998e-11,0.022645,0.3056284,0.0014,0.0014,0.0014,0.460292,0.0014,2.3709999999999998e-05,1.540e-02,2.074e-09
1,1,747,158,1,21,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.6353508,0.1348186,0.0014,0.018396,0.0014,2.3709999999999998e-05,1.623e-02,2.143e-09
432,1,1,1,1,23,471,7,930,2.1999999999999998e-11,0.3676638,0.0014,0.0014,0.0014,0.0014,0.020095599999999998,0.400806,2.3709999999999998e-05,1.536e-02,2.059e-09
1,1,99,1,1,799,28,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0846804,0.0014,0.0014,0.6795404,0.0243446,2.3709999999999998e-05,1.469e-02,2.266e-09
1,1,570,322,1,1,34,7,930,2.1999999999999998e-11,0.0014,0.0014,0.4849362,0.2741858,0.0014,0.0014,0.029443399999999998,2.3709999999999998e-05,1.769e-02,2.069e-09
1,42,1,689,1,1,195,7,930,2.1999999999999998e-11,0.0014,0.0362418,0.0014,0.5860624,0.0014,0.0014,0.1662612,2.3709999999999998e-05,1.659e-02,2.156e-09
1,400,520,1,1,1,6,7,930,2.1999999999999998e-11,0.0014,0.3404702,0.4424462,0.0014,0.0014,0.0014,0.0056489999999999995,2.3709999999999998e-05,1.667e-02,2.032e-09
1,1,115,770,1,41,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.09827720000000001,0.6548962,0.0014,0.035392,0.0014,2.3709999999999998e-05,1.494e-02,2.181e-09
1,1,206,1,690,30,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.17560900000000002,0.0014,0.5869122,0.0260442,0.0014,2.3709999999999998e-05,1.502e-02,2.154e-09
386,1,1,505,1,35,1,7,930,2.1999999999999998e-11,0.328573,0.0014,0.0014,0.42969919999999995,0.0014,0.0302932,0.0014,2.3709999999999998e-05,1.639e-02,2.003e-09
38,1,1,1,468,1,420,7,930,2.1999999999999998e-11,0.0328426,0.0014,0.0014,0.0014,0.3982566,0.0014,0.35746619999999996,2.3709999999999998e-05,1.678e-02,2.126e-09
1,1,1,188,1,40,698,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.1603126,0.0014,0.0345422,0.5937106,2.3709999999999998e-05,1.468e-02,2.205e-09
186,711,1,1,1,1,29,7,930,2.1999999999999998e-11,0.158613,0.6047579999999999,0.0014,0.0014,0.0014,0.0014,0.0251944,2.3709999999999998e-05,1.533e-02,2.065e-09
1,653,47,1,226,1,1,7,930,2.1999999999999998e-11,0.0014,0.5554696,0.0404908,0.0014,0.19260500000000003,0.0014,0.0014,2.3709999999999998e-05,1.717e-02,2.061e-09
181,1,725,1,20,1,1,7,930,2.1999999999999998e-11,0.154364,0.0014,0.6166552,0.0014,0.017546199999999998,0.0014,0.0014,2.3709999999999998e-05,1.496e-02,2.097e-09
613,1,1,1,1,14,299,7,930,2.1999999999999998e-11,0.5214776,0.0014,0.0014,0.0014,0.0014,0.0124474,0.2546404,2.3709999999999998e-05,1.656e-02,2.057e-09
