Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
9,32,59,15,24,6,6,145,2.783e-12,0.0081984,0.027743800000000002,0.0506884,0.0132972,0.0209454,0.0056489999999999995,3.04e-6,3.037e-03,1.471e-09
33,45,8,7,22,30,6,145,2.783e-12,0.0285936,0.0387912,0.007348599999999999,0.006498799999999999,0.0192458,0.0260442,3.04e-6,2.795e-03,1.448e-09
1,12,91,26,9,6,6,145,2.783e-12,0.0014,0.0107478,0.077882,0.022645,0.0081984,0.0056489999999999995,3.04e-6,3.156e-03,1.506e-09
19,38,22,16,31,19,6,145,2.783e-12,0.0166964,0.0328426,0.0192458,0.014147,0.026893999999999998,0.0166964,3.04e-6,2.877e-03,1.461e-09
33,4,26,4,37,41,6,145,2.783e-12,0.0285936,0.0039494,0.022645,0.0039494,0.0319928,0.035392,3.04e-6,2.900e-03,1.461e-09
2,60,10,5,50,18,6,145,2.783e-12,0.0022498,0.0515382,0.0090482,0.0047992,0.0430402,0.015846600000000002,3.04e-6,2.915e-03,1.461e-09
20,22,1,5,30,67,6,145,2.783e-12,0.017546199999999998,0.0192458,0.0014,0.0047992,0.0260442,0.0574868,3.04e-6,3.028e-03,1.464e-09
3,14,10,13,76,29,6,145,2.783e-12,0.0030995999999999997,0.0124474,0.0090482,0.0115976,0.06513500000000001,0.0251944,3.04e-6,2.970e-03,1.469e-09
12,11,22,8,6,86,6,145,2.783e-12,0.0107478,0.009898,0.0192458,0.007348599999999999,0.0056489999999999995,0.07363300000000002,3.04e-6,2.810e-03,1.475e-09
6,13,19,6,34,67,6,145,2.783e-12,0.0056489999999999995,0.0115976,0.0166964,0.0056489999999999995,0.029443399999999998,0.0574868,3.04e-6,2.843e-03,1.474e-09
1,23,21,30,27,43,6,145,2.783e-12,0.0014,0.020095599999999998,0.018396,0.0260442,0.0234948,0.0370916,3.04e-6,2.820e-03,1.467e-09
33,8,48,1,51,4,6,145,2.783e-12,0.0285936,0.007348599999999999,0.041340600000000005,0.0014,0.04389,0.0039494,3.04e-6,2.952e-03,1.471e-09
16,5,6,24,21,73,6,145,2.783e-12,0.014147,0.0047992,0.0056489999999999995,0.0209454,0.018396,0.0625856,3.04e-6,2.962e-03,1.465e-09
57,7,21,32,19,9,6,145,2.783e-12,0.0489888,0.006498799999999999,0.018396,0.027743800000000002,0.0166964,0.0081984,3.04e-6,2.921e-03,1.454e-09
35,17,50,23,12,8,6,145,2.783e-12,0.0302932,0.014996800000000001,0.0430402,0.020095599999999998,0.0107478,0.007348599999999999,3.04e-6,3.010e-03,1.461e-09
35,21,20,9,14,46,6,145,2.783e-12,0.0302932,0.018396,0.017546199999999998,0.0081984,0.0124474,0.039640999999999996,3.04e-6,2.733e-03,1.448e-09
13,2,87,23,8,12,6,145,2.783e-12,0.0115976,0.0022498,0.07448280000000002,0.020095599999999998,0.007348599999999999,0.0107478,3.04e-6,3.070e-03,1.495e-09
40,29,22,1,15,38,6,145,2.783e-12,0.0345422,0.0251944,0.0192458,0.0014,0.0132972,0.0328426,3.04e-6,2.757e-03,1.443e-09
41,14,8,28,1,53,6,145,2.783e-12,0.035392,0.0124474,0.007348599999999999,0.0243446,0.0014,0.0455896,3.04e-6,2.805e-03,1.458e-09
16,31,65,1,11,21,6,145,2.783e-12,0.014147,0.026893999999999998,0.0557872,0.0014,0.009898,0.018396,3.04e-6,2.935e-03,1.474e-09
18,56,3,20,17,31,6,145,2.783e-12,0.015846600000000002,0.048138999999999994,0.0030995999999999997,0.017546199999999998,0.014996800000000001,0.026893999999999998,3.04e-6,2.819e-03,1.456e-09
9,21,24,30,5,56,6,145,2.783e-12,0.0081984,0.018396,0.0209454,0.0260442,0.0047992,0.048138999999999994,3.04e-6,2.753e-03,1.470e-09
12,21,14,64,16,18,6,145,2.783e-12,0.0107478,0.018396,0.0124474,0.0549374,0.014147,0.015846600000000002,3.04e-6,2.938e-03,1.474e-09
9,15,32,50,18,21,6,145,2.783e-12,0.0081984,0.0132972,0.027743800000000002,0.0430402,0.015846600000000002,0.018396,3.04e-6,2.937e-03,1.471e-09
79,4,38,3,15,6,6,145,2.783e-12,0.0676844,0.0039494,0.0328426,0.0030995999999999997,0.0132972,0.0056489999999999995,3.04e-6,2.978e-03,1.457e-09
7,6,72,23,15,22,6,145,2.783e-12,0.006498799999999999,0.0056489999999999995,0.0617358,0.020095599999999998,0.0132972,0.0192458,3.04e-6,2.991e-03,1.483e-09
6,19,3,2,84,31,6,145,2.783e-12,0.0056489999999999995,0.0166964,0.0030995999999999997,0.0022498,0.07193340000000001,0.026893999999999998,3.04e-6,3.043e-03,1.474e-09
11,4,61,11,57,1,6,145,2.783e-12,0.009898,0.0039494,0.052388,0.009898,0.0489888,0.0014,3.04e-6,3.007e-03,1.486e-09
42,45,51,1,3,3,6,145,2.783e-12,0.0362418,0.0387912,0.04389,0.0014,0.0030995999999999997,0.0030995999999999997,3.04e-6,3.171e-03,1.453e-09
13,7,5,26,42,52,6,145,2.783e-12,0.0115976,0.006498799999999999,0.0047992,0.022645,0.0362418,0.044739799999999996,3.04e-6,2.959e-03,1.457e-09
24,35,17,10,30,29,6,145,2.783e-12,0.0209454,0.0302932,0.014996800000000001,0.0090482,0.0260442,0.0251944,3.04e-6,2.819e-03,1.453e-09
10,55,19,5,15,41,6,145,2.783e-12,0.0090482,0.0472892,0.0166964,0.0047992,0.0132972,0.035392,3.04e-6,2.797e-03,1.455e-09
85,12,7,8,10,23,6,145,2.783e-12,0.0727832,0.0107478,0.006498799999999999,0.007348599999999999,0.0090482,0.020095599999999998,3.04e-6,2.850e-03,1.451e-09
9,2,60,20,40,14,6,145,2.783e-12,0.0081984,0.0022498,0.0515382,0.017546199999999998,0.0345422,0.0124474,3.04e-6,3.003e-03,1.482e-09
12,46,10,29,10,38,6,145,2.783e-12,0.0107478,0.039640999999999996,0.0090482,0.0251944,0.0090482,0.0328426,3.04e-6,2.806e-03,1.450e-09
21,48,2,53,15,6,6,145,2.783e-12,0.018396,0.041340600000000005,0.0022498,0.0455896,0.0132972,0.0056489999999999995,3.04e-6,3.000e-03,1.457e-09
15,33,38,10,36,13,6,145,2.783e-12,0.0132972,0.0285936,0.0328426,0.0090482,0.031142999999999997,0.0115976,3.04e-6,2.933e-03,1.460e-09
41,42,28,18,15,1,6,145,2.783e-12,0.035392,0.0362418,0.0243446,0.015846600000000002,0.0132972,0.0014,3.04e-6,3.047e-03,1.443e-09
8,17,34,40,13,33,6,145,2.783e-12,0.007348599999999999,0.014996800000000001,0.029443399999999998,0.0345422,0.0115976,0.0285936,3.04e-6,2.872e-03,1.466e-09
81,34,2,3,4,21,6,145,2.783e-12,0.069384,0.029443399999999998,0.0022498,0.0030995999999999997,0.0039494,0.018396,3.04e-6,2.877e-03,1.448e-09
56,49,6,11,9,14,6,145,2.783e-12,0.048138999999999994,0.042190399999999996,0.0056489999999999995,0.009898,0.0081984,0.0124474,3.04e-6,2.876e-03,1.450e-09
25,57,3,12,18,30,6,145,2.783e-12,0.021795199999999997,0.0489888,0.0030995999999999997,0.0107478,0.015846600000000002,0.0260442,3.04e-6,2.810e-03,1.452e-09
1,13,3,1,122,5,6,145,2.783e-12,0.0014,0.0115976,0.0030995999999999997,0.0014,0.10422580000000001,0.0047992,3.04e-6,3.073e-03,1.509e-09
21,54,19,20,4,27,6,145,2.783e-12,0.018396,0.0464394,0.0166964,0.017546199999999998,0.0039494,0.0234948,3.04e-6,2.839e-03,1.459e-09
35,5,29,2,48,26,6,145,2.783e-12,0.0302932,0.0047992,0.0251944,0.0022498,0.041340600000000005,0.022645,3.04e-6,2.850e-03,1.463e-09
6,37,47,12,37,6,6,145,2.783e-12,0.0056489999999999995,0.0319928,0.0404908,0.0107478,0.0319928,0.0056489999999999995,3.04e-6,3.001e-03,1.472e-09
4,28,52,16,30,15,6,145,2.783e-12,0.0039494,0.0243446,0.044739799999999996,0.014147,0.0260442,0.0132972,3.04e-6,2.972e-03,1.470e-09
67,27,17,11,13,10,6,145,2.783e-12,0.0574868,0.0234948,0.014996800000000001,0.009898,0.0115976,0.0090482,3.04e-6,2.904e-03,1.446e-09
28,10,27,39,30,11,6,145,2.783e-12,0.0243446,0.0090482,0.0234948,0.0336924,0.0260442,0.009898,3.04e-6,2.932e-03,1.464e-09
42,3,41,10,17,32,6,145,2.783e-12,0.0362418,0.0030995999999999997,0.035392,0.0090482,0.014996800000000001,0.027743800000000002,3.04e-6,2.817e-03,1.454e-09
4,8,20,100,3,10,6,145,2.783e-12,0.0039494,0.007348599999999999,0.017546199999999998,0.08553020000000001,0.0030995999999999997,0.0090482,3.04e-6,3.009e-03,1.491e-09
39,16,31,29,16,14,6,145,2.783e-12,0.0336924,0.014147,0.026893999999999998,0.0251944,0.014147,0.0124474,3.04e-6,2.892e-03,1.460e-09
14,9,2,67,11,42,6,145,2.783e-12,0.0124474,0.0081984,0.0022498,0.0574868,0.009898,0.0362418,3.04e-6,2.826e-03,1.467e-09
16,35,34,31,1,28,6,145,2.783e-12,0.014147,0.0302932,0.029443399999999998,0.026893999999999998,0.0014,0.0243446,3.04e-6,2.869e-03,1.467e-09
5,48,36,19,23,14,6,145,2.783e-12,0.0047992,0.041340600000000005,0.031142999999999997,0.0166964,0.020095599999999998,0.0124474,3.04e-6,2.955e-03,1.466e-09
51,11,38,13,26,6,6,145,2.783e-12,0.04389,0.009898,0.0328426,0.0115976,0.022645,0.0056489999999999995,3.04e-6,2.940e-03,1.455e-09
9,9,99,1,22,5,6,145,2.783e-12,0.0081984,0.0081984,0.0846804,0.0014,0.0192458,0.0047992,3.04e-6,3.112e-03,1.503e-09
48,5,4,25,40,23,6,145,2.783e-12,0.041340600000000005,0.0047992,0.0039494,0.021795199999999997,0.0345422,0.020095599999999998,3.04e-6,2.843e-03,1.456e-09
46,2,26,18,46,7,6,145,2.783e-12,0.039640999999999996,0.0022498,0.022645,0.015846600000000002,0.039640999999999996,0.006498799999999999,3.04e-6,2.907e-03,1.461e-09
1,19,11,5,19,90,6,145,2.783e-12,0.0014,0.0166964,0.009898,0.0047992,0.0166964,0.07703220000000001,3.04e-6,2.928e-03,1.482e-09
37,4,48,31,13,12,6,145,2.783e-12,0.0319928,0.0039494,0.041340600000000005,0.026893999999999998,0.0115976,0.0107478,3.04e-6,2.957e-03,1.467e-09
2,42,19,63,5,14,6,145,2.783e-12,0.0022498,0.0362418,0.0166964,0.0540876,0.0047992,0.0124474,3.04e-6,2.988e-03,1.468e-09
25,32,27,8,2,51,6,145,2.783e-12,0.021795199999999997,0.027743800000000002,0.0234948,0.007348599999999999,0.0022498,0.04389,3.04e-6,2.766e-03,1.449e-09
34,6,33,29,41,2,6,145,2.783e-12,0.029443399999999998,0.0056489999999999995,0.0285936,0.0251944,0.035392,0.0022498,3.04e-6,2.963e-03,1.468e-09
16,11,5,25,70,18,6,145,2.783e-12,0.014147,0.009898,0.0047992,0.021795199999999997,0.060036200000000005,0.015846600000000002,3.04e-6,2.907e-03,1.462e-09
35,27,18,25,14,26,6,145,2.783e-12,0.0302932,0.0234948,0.015846600000000002,0.021795199999999997,0.0124474,0.022645,3.04e-6,2.818e-03,1.448e-09
9,48,16,19,51,2,6,145,2.783e-12,0.0081984,0.041340600000000005,0.014147,0.0166964,0.04389,0.0022498,3.04e-6,2.949e-03,1.470e-09
15,39,39,7,3,42,6,145,2.783e-12,0.0132972,0.0336924,0.0336924,0.006498799999999999,0.0030995999999999997,0.0362418,3.04e-6,2.798e-03,1.466e-09
43,56,1,30,2,13,6,145,2.783e-12,0.0370916,0.048138999999999994,0.0014,0.0260442,0.0022498,0.0115976,3.04e-6,2.945e-03,1.455e-09
23,2,45,19,30,26,6,145,2.783e-12,0.020095599999999998,0.0022498,0.0387912,0.0166964,0.0260442,0.022645,3.04e-6,2.885e-03,1.467e-09
15,40,11,70,4,5,6,145,2.783e-12,0.0132972,0.0345422,0.009898,0.060036200000000005,0.0039494,0.0047992,3.04e-6,3.006e-03,1.477e-09
46,32,15,3,26,23,6,145,2.783e-12,0.039640999999999996,0.027743800000000002,0.0132972,0.0030995999999999997,0.022645,0.020095599999999998,3.04e-6,2.811e-03,1.451e-09
28,23,21,9,29,35,6,145,2.783e-12,0.0243446,0.020095599999999998,0.018396,0.0081984,0.0251944,0.0302932,3.04e-6,2.789e-03,1.453e-09
13,58,2,15,14,43,6,145,2.783e-12,0.0115976,0.049838600000000004,0.0022498,0.0132972,0.0124474,0.0370916,3.04e-6,2.778e-03,1.455e-09
60,43,20,14,2,6,6,145,2.783e-12,0.0515382,0.0370916,0.017546199999999998,0.0124474,0.0022498,0.0056489999999999995,3.04e-6,3.106e-03,1.442e-09
8,24,40,27,15,31,6,145,2.783e-12,0.007348599999999999,0.0209454,0.0345422,0.0234948,0.0132972,0.026893999999999998,3.04e-6,2.873e-03,1.468e-09
54,35,21,24,6,5,6,145,2.783e-12,0.0464394,0.0302932,0.018396,0.0209454,0.0056489999999999995,0.0047992,3.04e-6,3.031e-03,1.453e-09
33,1,1,45,52,13,6,145,2.783e-12,0.0285936,0.0014,0.0014,0.0387912,0.044739799999999996,0.0115976,3.04e-6,2.896e-03,1.466e-09
5,43,49,26,4,18,6,145,2.783e-12,0.0047992,0.0370916,0.042190399999999996,0.022645,0.0039494,0.015846600000000002,3.04e-6,2.960e-03,1.463e-09
5,18,24,35,15,48,6,145,2.783e-12,0.0047992,0.015846600000000002,0.0209454,0.0302932,0.0132972,0.041340600000000005,3.04e-6,2.790e-03,1.468e-09
3,27,31,63,2,19,6,145,2.783e-12,0.0030995999999999997,0.0234948,0.026893999999999998,0.0540876,0.0022498,0.0166964,3.04e-6,2.976e-03,1.479e-09
14,53,25,27,23,3,6,145,2.783e-12,0.0124474,0.0455896,0.021795199999999997,0.0234948,0.020095599999999998,0.0030995999999999997,3.04e-6,3.036e-03,1.468e-09
36,11,34,14,47,3,6,145,2.783e-12,0.031142999999999997,0.009898,0.029443399999999998,0.0124474,0.0404908,0.0030995999999999997,3.04e-6,2.932e-03,1.461e-09
4,16,33,32,48,12,6,145,2.783e-12,0.0039494,0.014147,0.0285936,0.027743800000000002,0.041340600000000005,0.0107478,3.04e-6,2.966e-03,1.476e-09
19,52,2,53,12,7,6,145,2.783e-12,0.0166964,0.044739799999999996,0.0022498,0.0455896,0.0107478,0.006498799999999999,3.04e-6,2.998e-03,1.468e-09
47,1,16,13,33,35,6,145,2.783e-12,0.0404908,0.0014,0.014147,0.0115976,0.0285936,0.0302932,3.04e-6,2.891e-03,1.454e-09
4,12,62,12,53,2,6,145,2.783e-12,0.0039494,0.0107478,0.0532378,0.0107478,0.0455896,0.0022498,3.04e-6,3.030e-03,1.490e-09
7,19,43,13,32,31,6,145,2.783e-12,0.006498799999999999,0.0166964,0.0370916,0.0115976,0.027743800000000002,0.026893999999999998,3.04e-6,2.879e-03,1.468e-09
3,66,20,10,35,11,6,145,2.783e-12,0.0030995999999999997,0.056637,0.017546199999999998,0.0090482,0.0302932,0.009898,3.04e-6,2.964e-03,1.468e-09
24,3,60,2,38,18,6,145,2.783e-12,0.0209454,0.0030995999999999997,0.0515382,0.0022498,0.0328426,0.015846600000000002,3.04e-6,2.949e-03,1.465e-09
12,26,35,17,15,40,6,145,2.783e-12,0.0107478,0.022645,0.0302932,0.014996800000000001,0.0132972,0.0345422,3.04e-6,2.810e-03,1.459e-09
8,40,34,17,29,17,6,145,2.783e-12,0.007348599999999999,0.0345422,0.029443399999999998,0.014996800000000001,0.0251944,0.014996800000000001,3.04e-6,2.921e-03,1.463e-09
4,9,75,12,4,41,6,145,2.783e-12,0.0039494,0.0081984,0.0642852,0.0107478,0.0039494,0.035392,3.04e-6,2.912e-03,1.488e-09
12,94,7,16,9,7,6,145,2.783e-12,0.0107478,0.08043140000000001,0.006498799999999999,0.014147,0.0081984,0.006498799999999999,3.04e-6,3.054e-03,1.476e-09
16,14,6,54,18,37,6,145,2.783e-12,0.014147,0.0124474,0.0056489999999999995,0.0464394,0.015846600000000002,0.0319928,3.04e-6,2.825e-03,1.466e-09
43,34,20,3,31,14,6,145,2.783e-12,0.0370916,0.029443399999999998,0.017546199999999998,0.0030995999999999997,0.026893999999999998,0.0124474,3.04e-6,2.862e-03,1.453e-09
76,7,3,28,25,6,6,145,2.783e-12,0.06513500000000001,0.006498799999999999,0.0030995999999999997,0.0243446,0.021795199999999997,0.0056489999999999995,3.04e-6,2.914e-03,1.442e-09
22,1,26,73,20,3,6,145,2.783e-12,0.0192458,0.0014,0.022645,0.0625856,0.017546199999999998,0.0030995999999999997,3.04e-6,3.036e-03,1.483e-09
63,17,5,3,45,12,6,145,2.783e-12,0.0540876,0.014996800000000001,0.0047992,0.0030995999999999997,0.0387912,0.0107478,3.04e-6,2.848e-03,1.446e-09
37,37,26,29,11,5,6,145,2.783e-12,0.0319928,0.0319928,0.022645,0.0251944,0.009898,0.0047992,3.04e-6,3.021e-03,1.453e-09
9,32,50,13,9,32,6,145,2.783e-12,0.0081984,0.027743800000000002,0.0430402,0.0115976,0.0081984,0.027743800000000002,3.04e-6,2.871e-03,1.461e-09
11,16,36,18,39,25,6,145,2.783e-12,0.009898,0.014147,0.031142999999999997,0.015846600000000002,0.0336924,0.021795199999999997,3.04e-6,2.893e-03,1.469e-09
44,5,32,35,1,28,6,145,2.783e-12,0.0379414,0.0047992,0.027743800000000002,0.0302932,0.0014,0.0243446,3.04e-6,2.837e-03,1.453e-09
68,31,13,15,5,13,6,145,2.783e-12,0.058336599999999995,0.026893999999999998,0.0115976,0.0132972,0.0047992,0.0115976,3.04e-6,2.936e-03,1.450e-09
50,33,14,17,16,15,6,145,2.783e-12,0.0430402,0.0285936,0.0124474,0.014996800000000001,0.014147,0.0132972,3.04e-6,2.845e-03,1.451e-09
5,76,27,3,16,18,6,145,2.783e-12,0.0047992,0.06513500000000001,0.0234948,0.0030995999999999997,0.014147,0.015846600000000002,3.04e-6,2.939e-03,1.462e-09
56,29,9,18,26,7,6,145,2.783e-12,0.048138999999999994,0.0251944,0.0081984,0.015846600000000002,0.022645,0.006498799999999999,3.04e-6,2.894e-03,1.448e-09
11,18,10,7,37,62,6,145,2.783e-12,0.009898,0.015846600000000002,0.0090482,0.006498799999999999,0.0319928,0.0532378,3.04e-6,2.884e-03,1.468e-09
61,2,15,27,3,37,6,145,2.783e-12,0.052388,0.0022498,0.0132972,0.0234948,0.0030995999999999997,0.0319928,3.04e-6,2.763e-03,1.453e-09
19,15,85,18,2,6,6,145,2.783e-12,0.0166964,0.0132972,0.0727832,0.015846600000000002,0.0022498,0.0056489999999999995,3.04e-6,3.124e-03,1.479e-09
31,31,16,34,31,2,6,145,2.783e-12,0.026893999999999998,0.026893999999999998,0.014147,0.029443399999999998,0.026893999999999998,0.0022498,3.04e-6,2.978e-03,1.458e-09
5,15,17,30,10,68,6,145,2.783e-12,0.0047992,0.0132972,0.014996800000000001,0.0260442,0.0090482,0.058336599999999995,3.04e-6,2.707e-03,1.471e-09
19,7,20,50,12,37,6,145,2.783e-12,0.0166964,0.006498799999999999,0.017546199999999998,0.0430402,0.0107478,0.0319928,3.04e-6,2.834e-03,1.458e-09
23,10,48,17,4,43,6,145,2.783e-12,0.020095599999999998,0.0090482,0.041340600000000005,0.014996800000000001,0.0039494,0.0370916,3.04e-6,2.810e-03,1.462e-09
8,1,16,22,46,52,6,145,2.783e-12,0.007348599999999999,0.0014,0.014147,0.0192458,0.039640999999999996,0.044739799999999996,3.04e-6,2.833e-03,1.463e-09
49,10,7,35,35,9,6,145,2.783e-12,0.042190399999999996,0.0090482,0.006498799999999999,0.0302932,0.0302932,0.0081984,3.04e-6,2.894e-03,1.457e-09
5,9,33,24,39,35,6,145,2.783e-12,0.0047992,0.0081984,0.0285936,0.0209454,0.0336924,0.0302932,3.04e-6,2.865e-03,1.471e-09
13,4,62,1,19,46,6,145,2.783e-12,0.0115976,0.0039494,0.0532378,0.0014,0.0166964,0.039640999999999996,3.04e-6,2.845e-03,1.479e-09
10,43,4,11,73,4,6,145,2.783e-12,0.0090482,0.0370916,0.0039494,0.009898,0.0625856,0.0039494,3.04e-6,2.868e-03,1.464e-09
14,45,41,29,11,5,6,145,2.783e-12,0.0124474,0.0387912,0.035392,0.0251944,0.009898,0.0047992,3.04e-6,3.081e-03,1.471e-09
26,12,53,27,1,26,6,145,2.783e-12,0.022645,0.0107478,0.0455896,0.0234948,0.0014,0.022645,3.04e-6,2.894e-03,1.469e-09
24,3,16,46,32,24,6,145,2.783e-12,0.0209454,0.0030995999999999997,0.014147,0.039640999999999996,0.027743800000000002,0.0209454,3.04e-6,2.880e-03,1.466e-09
2,21,7,95,2,18,6,145,2.783e-12,0.0022498,0.018396,0.006498799999999999,0.08128120000000001,0.0022498,0.015846600000000002,3.04e-6,2.975e-03,1.484e-09
36,17,6,17,28,41,6,145,2.783e-12,0.031142999999999997,0.014996800000000001,0.0056489999999999995,0.014996800000000001,0.0243446,0.035392,3.04e-6,2.792e-03,1.451e-09
33,37,8,13,16,38,6,145,2.783e-12,0.0285936,0.0319928,0.007348599999999999,0.0115976,0.014147,0.0328426,3.04e-6,2.759e-03,1.441e-09
15,30,35,13,12,40,6,145,2.783e-12,0.0132972,0.0260442,0.0302932,0.0115976,0.0107478,0.0345422,3.04e-6,2.804e-03,1.452e-09
16,50,5,8,38,28,6,145,2.783e-12,0.014147,0.0430402,0.0047992,0.007348599999999999,0.0328426,0.0243446,3.04e-6,2.840e-03,1.458e-09
1,12,33,42,22,35,6,145,2.783e-12,0.0014,0.0107478,0.0285936,0.0362418,0.0192458,0.0302932,3.04e-6,2.878e-03,1.468e-09
18,26,73,15,11,2,6,145,2.783e-12,0.015846600000000002,0.022645,0.0625856,0.0132972,0.009898,0.0022498,3.04e-6,3.142e-03,1.482e-09
8,42,2,41,29,23,6,145,2.783e-12,0.007348599999999999,0.0362418,0.0022498,0.035392,0.0251944,0.020095599999999998,3.04e-6,2.885e-03,1.466e-09
36,21,64,7,9,8,6,145,2.783e-12,0.031142999999999997,0.018396,0.0549374,0.006498799999999999,0.0081984,0.007348599999999999,3.04e-6,3.024e-03,1.460e-09
50,38,27,13,10,7,6,145,2.783e-12,0.0430402,0.0328426,0.0234948,0.0115976,0.0090482,0.006498799999999999,3.04e-6,2.985e-03,1.444e-09
5,19,33,4,5,79,6,145,2.783e-12,0.0047992,0.0166964,0.0285936,0.0039494,0.0047992,0.0676844,3.04e-6,2.696e-03,1.471e-09
9,2,25,23,56,30,6,145,2.783e-12,0.0081984,0.0022498,0.021795199999999997,0.020095599999999998,0.048138999999999994,0.0260442,3.04e-6,2.872e-03,1.471e-09
40,8,10,5,32,50,6,145,2.783e-12,0.0345422,0.007348599999999999,0.0090482,0.0047992,0.027743800000000002,0.0430402,3.04e-6,3.051e-03,1.455e-09
1,20,42,12,6,64,6,145,2.783e-12,0.0014,0.017546199999999998,0.0362418,0.0107478,0.0056489999999999995,0.0549374,3.04e-6,2.756e-03,1.477e-09
46,34,20,3,24,18,6,145,2.783e-12,0.039640999999999996,0.029443399999999998,0.017546199999999998,0.0030995999999999997,0.0209454,0.015846600000000002,3.04e-6,2.838e-03,1.445e-09
31,52,1,10,6,45,6,145,2.783e-12,0.026893999999999998,0.044739799999999996,0.0014,0.0090482,0.0056489999999999995,0.0387912,3.04e-6,2.885e-03,1.449e-09
32,22,30,34,7,20,6,145,2.783e-12,0.027743800000000002,0.0192458,0.0260442,0.029443399999999998,0.006498799999999999,0.017546199999999998,3.04e-6,2.874e-03,1.461e-09
16,99,2,3,23,2,6,145,2.783e-12,0.014147,0.0846804,0.0022498,0.0030995999999999997,0.020095599999999998,0.0022498,3.04e-6,3.056e-03,1.476e-09
9,33,9,6,46,42,6,145,2.783e-12,0.0081984,0.0285936,0.0081984,0.0056489999999999995,0.039640999999999996,0.0362418,3.04e-6,2.800e-03,1.459e-09
40,35,11,27,25,7,6,145,2.783e-12,0.0345422,0.0302932,0.009898,0.0234948,0.021795199999999997,0.006498799999999999,3.04e-6,2.917e-03,1.453e-09
3,18,16,40,26,42,6,145,2.783e-12,0.0030995999999999997,0.015846600000000002,0.014147,0.0345422,0.022645,0.0362418,3.04e-6,2.821e-03,1.456e-09
16,43,13,14,10,49,6,145,2.783e-12,0.014147,0.0370916,0.0115976,0.0124474,0.0090482,0.042190399999999996,3.04e-6,2.742e-03,1.461e-09
4,23,30,13,18,57,6,145,2.783e-12,0.0039494,0.020095599999999998,0.0260442,0.0115976,0.015846600000000002,0.0489888,3.04e-6,2.757e-03,1.460e-09
18,3,4,20,69,31,6,145,2.783e-12,0.015846600000000002,0.0030995999999999997,0.0039494,0.017546199999999998,0.0591864,0.026893999999999998,3.04e-6,3.078e-03,1.469e-09
35,3,4,22,55,26,6,145,2.783e-12,0.0302932,0.0030995999999999997,0.0039494,0.0192458,0.0472892,0.022645,3.04e-6,2.994e-03,1.456e-09
41,7,19,23,25,30,6,145,2.783e-12,0.035392,0.006498799999999999,0.0166964,0.020095599999999998,0.021795199999999997,0.0260442,3.04e-6,2.804e-03,1.450e-09
18,3,30,88,3,3,6,145,2.783e-12,0.015846600000000002,0.0030995999999999997,0.0260442,0.0753326,0.0030995999999999997,0.0030995999999999997,3.04e-6,3.031e-03,1.494e-09
17,22,20,12,18,56,6,145,2.783e-12,0.014996800000000001,0.0192458,0.017546199999999998,0.0107478,0.015846600000000002,0.048138999999999994,3.04e-6,2.724e-03,1.457e-09
2,45,4,32,12,50,6,145,2.783e-12,0.0022498,0.0387912,0.0039494,0.027743800000000002,0.0107478,0.0430402,3.04e-6,2.771e-03,1.468e-09
3,68,11,6,53,4,6,145,2.783e-12,0.0030995999999999997,0.058336599999999995,0.009898,0.0056489999999999995,0.0455896,0.0039494,3.04e-6,2.959e-03,1.467e-09
38,32,32,14,6,23,6,145,2.783e-12,0.0328426,0.027743800000000002,0.027743800000000002,0.0124474,0.0056489999999999995,0.020095599999999998,3.04e-6,2.834e-03,1.456e-09
21,38,26,19,28,13,6,145,2.783e-12,0.018396,0.0328426,0.022645,0.0166964,0.0243446,0.0115976,3.04e-6,2.908e-03,1.460e-09
66,12,1,12,30,24,6,145,2.783e-12,0.056637,0.0107478,0.0014,0.0107478,0.0260442,0.0209454,3.04e-6,2.793e-03,1.451e-09
2,22,46,3,5,67,6,145,2.783e-12,0.0022498,0.0192458,0.039640999999999996,0.0030995999999999997,0.0047992,0.0574868,3.04e-6,2.748e-03,1.476e-09
24,52,18,32,13,6,6,145,2.783e-12,0.0209454,0.044739799999999996,0.015846600000000002,0.027743800000000002,0.0115976,0.0056489999999999995,3.04e-6,3.014e-03,1.455e-09
21,29,27,46,21,1,6,145,2.783e-12,0.018396,0.0251944,0.0234948,0.039640999999999996,0.018396,0.0014,3.04e-6,3.064e-03,1.462e-09
23,14,14,40,27,27,6,145,2.783e-12,0.020095599999999998,0.0124474,0.0124474,0.0345422,0.0234948,0.0234948,3.04e-6,2.847e-03,1.454e-09
7,18,11,19,78,12,6,145,2.783e-12,0.006498799999999999,0.015846600000000002,0.009898,0.0166964,0.06683460000000001,0.0107478,3.04e-6,2.872e-03,1.480e-09
54,36,1,23,24,7,6,145,2.783e-12,0.0464394,0.031142999999999997,0.0014,0.020095599999999998,0.0209454,0.006498799999999999,3.04e-6,2.904e-03,1.438e-09
36,27,42,9,26,5,6,145,2.783e-12,0.031142999999999997,0.0234948,0.0362418,0.0081984,0.022645,0.0047992,3.04e-6,2.966e-03,1.460e-09
1,38,9,50,13,34,6,145,2.783e-12,0.0014,0.0328426,0.0081984,0.0430402,0.0115976,0.029443399999999998,3.04e-6,2.861e-03,1.462e-09
