Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
36,56,26,3,14,5,6,140,6.13e-12,0.031142999999999997,0.048138999999999994,0.022645,0.0030995999999999997,0.0124474,0.0047992,6.57e-6,3.892e-03,2.552e-09
6,1,13,66,11,43,6,140,6.13e-12,0.0056489999999999995,0.0014,0.0115976,0.056637,0.009898,0.0370916,6.57e-6,3.833e-03,2.580e-09
24,16,50,1,44,5,6,140,6.13e-12,0.0209454,0.014147,0.0430402,0.0014,0.0379414,0.0047992,6.57e-6,3.892e-03,2.563e-09
21,12,13,60,19,15,6,140,6.13e-12,0.018396,0.0107478,0.0115976,0.0515382,0.0166964,0.0132972,6.57e-6,3.890e-03,2.547e-09
10,6,88,7,20,9,6,140,6.13e-12,0.0090482,0.0056489999999999995,0.0753326,0.006498799999999999,0.017546199999999998,0.0081984,6.57e-6,3.927e-03,2.595e-09
25,10,34,56,3,12,6,140,6.13e-12,0.021795199999999997,0.0090482,0.029443399999999998,0.048138999999999994,0.0030995999999999997,0.0107478,6.57e-6,3.903e-03,2.559e-09
17,43,45,2,9,24,6,140,6.13e-12,0.014996800000000001,0.0370916,0.0387912,0.0022498,0.0081984,0.0209454,6.57e-6,3.866e-03,2.563e-09
52,21,16,7,6,38,6,140,6.13e-12,0.044739799999999996,0.018396,0.014147,0.006498799999999999,0.0056489999999999995,0.0328426,6.57e-6,3.800e-03,2.552e-09
27,17,25,17,33,21,6,140,6.13e-12,0.0234948,0.014996800000000001,0.021795199999999997,0.014996800000000001,0.0285936,0.018396,6.57e-6,3.869e-03,2.545e-09
20,10,22,35,27,26,6,140,6.13e-12,0.017546199999999998,0.0090482,0.0192458,0.0302932,0.0234948,0.022645,6.57e-6,3.866e-03,2.557e-09
1,58,18,22,30,11,6,140,6.13e-12,0.0014,0.049838600000000004,0.015846600000000002,0.0192458,0.0260442,0.009898,6.57e-6,3.905e-03,2.568e-09
