Stage1,Stage2,Stage3,Stages,Switches,Cap,Slew1,Slew2,Slew3,Ileak,MaxI,EndTime
36,73,1,3,110,1e-12,0.031142999999999997,0.0625856,0.0014,0.68e-6,1.620e-03,9.537e-10
1,36,73,3,110,1e-12,0.0014,0.031142999999999997,0.0625856,0.68e-6,1.615e-03,9.878e-10
73,1,36,3,110,1e-12,0.0625856,0.0014,0.031142999999999997,0.68e-6,1.592e-03,9.534e-10
1,37,72,3,110,1e-12,0.0014,0.0319928,0.0617358,0.68e-6,1.622e-03,9.897e-10
37,1,72,3,110,1e-12,0.0319928,0.0014,0.0617358,0.68e-6,1.540e-03,9.690e-10
1,72,37,3,110,1e-12,0.0014,0.0617358,0.0319928,0.68e-6,1.694e-03,9.800e-10
72,1,37,3,110,1e-12,0.0617358,0.0014,0.0319928,0.68e-6,1.590e-03,9.499e-10
72,37,1,3,110,1e-12,0.0617358,0.0319928,0.0014,0.68e-6,1.689e-03,9.389e-10
37,72,1,3,110,1e-12,0.0319928,0.0617358,0.0014,0.68e-6,1.621e-03,9.500e-10
38,1,71,3,110,1e-12,0.0328426,0.0014,0.060885999999999996,0.68e-6,1.540e-03,9.681e-10
71,1,38,3,110,1e-12,0.060885999999999996,0.0014,0.0328426,0.68e-6,1.587e-03,9.522e-10
38,71,1,3,110,1e-12,0.0328426,0.060885999999999996,0.0014,0.68e-6,1.622e-03,9.494e-10
1,38,71,3,110,1e-12,0.0014,0.0328426,0.060885999999999996,0.68e-6,1.624e-03,9.897e-10
1,71,38,3,110,1e-12,0.0014,0.060885999999999996,0.0328426,0.68e-6,1.693e-03,9.833e-10
71,38,1,3,110,1e-12,0.060885999999999996,0.0328426,0.0014,0.68e-6,1.688e-03,9.474e-10
39,1,70,3,110,1e-12,0.0336924,0.0014,0.060036200000000005,0.68e-6,1.538e-03,9.645e-10
70,1,39,3,110,1e-12,0.060036200000000005,0.0014,0.0336924,0.68e-6,1.585e-03,9.486e-10
1,70,39,3,110,1e-12,0.0014,0.060036200000000005,0.0336924,0.68e-6,1.690e-03,9.824e-10
70,39,1,3,110,1e-12,0.060036200000000005,0.0336924,0.0014,0.68e-6,1.687e-03,9.464e-10
1,39,70,3,110,1e-12,0.0014,0.0336924,0.060036200000000005,0.68e-6,1.622e-03,9.852e-10
39,70,1,3,110,1e-12,0.0336924,0.060036200000000005,0.0014,0.68e-6,1.624e-03,9.482e-10
1,69,40,3,110,1e-12,0.0014,0.0591864,0.0345422,0.68e-6,1.689e-03,9.804e-10
69,1,40,3,110,1e-12,0.0591864,0.0014,0.0345422,0.68e-6,1.583e-03,9.458e-10
1,40,69,3,110,1e-12,0.0014,0.0345422,0.0591864,0.68e-6,1.623e-03,9.861e-10
40,69,1,3,110,1e-12,0.0345422,0.0591864,0.0014,0.68e-6,1.625e-03,9.475e-10
40,1,69,3,110,1e-12,0.0345422,0.0014,0.0591864,0.68e-6,1.542e-03,9.671e-10
69,40,1,3,110,1e-12,0.0591864,0.0345422,0.0014,0.68e-6,1.685e-03,9.466e-10
